Player,Squad,Pos,Min,xG,xA,season
Leon Goretzka,Bayern Munich,MF,2253.0,4.6890538819134235,5.581948401406407,2023-24
Davie Selke,FC Cologne,FW,1286.0,4.871595870703459,0.4104938842356205,2023-24
Takuma Asano,Bochum,FW,2048.0,9.964158710092306,1.6304475422948599,2023-24
Robin Gosens,Union Berlin,DF,2354.0,2.4756892109289765,3.411861822940409,2023-24
Rocco Reitz,Borussia M.Gladbach,MF,2150.0,3.82297052256763,2.18938222900033,2023-24
Jae-Sung Lee,Mainz 05,FW,2150.0,6.214204024523497,3.710132916457951,2023-24
Justin Njinmah,Werder Bremen,FW,1011.0,4.3166096322238445,2.432547379285097,2023-24
Thomas Müller,Bayern Munich,MF,1675.0,5.793734209612012,10.090841444209218,2023-24
Jonas Hofmann,Bayer Leverkusen,FW,2243.0,6.534328494220972,9.633211698383093,2023-24
Jordan Siebatcheu,"Borussia M.Gladbach,Union Berlin",FW,1475.0,6.951000560075045,3.4791886154562235,2023-24
Florian Kainz,FC Cologne,FW,2269.0,4.6882867915555835,4.0478279404342175,2023-24
Yussuf Poulsen,RasenBallsport Leipzig,FW,1194.0,6.919978216290474,2.1836321242153645,2023-24
Keven Schlotterbeck,Bochum,DF,2184.0,2.6162528563290834,0.48887034971266985,2023-24
Christoph Baumgartner,RasenBallsport Leipzig,FW,1114.0,4.064403414726257,1.4943338558077812,2023-24
Eric Junior Dina Ebimbe,Eintracht Frankfurt,FW,1985.0,5.9633841793984175,3.138101674616337,2023-24
Nathan N&#039;Goumou Minpol,Borussia M.Gladbach,FW,1356.0,4.342125268653035,2.298521106131375,2023-24
Nathan Tella,Bayer Leverkusen,DF,805.0,3.71436058357358,3.4821176547557116,2023-24
Enzo Millot,VfB Stuttgart,FW,2282.0,6.214938064105809,4.119167222641408,2023-24
Silas Wamangituka,VfB Stuttgart,MF,861.0,5.937350358814001,2.404309891164303,2023-24
Youssoufa Moukoko,Borussia Dortmund,FW,566.0,3.791819430887699,0.44320371374487877,2023-24
Kevin Behrens,"Union Berlin,Wolfsburg",FW,1916.0,8.321831177920103,2.0963486256077886,2023-24
Lovro Majer,Wolfsburg,FW,2177.0,6.302813100628555,4.539229284971952,2023-24
Benedict Hollerbach,Union Berlin,FW,1330.0,4.1453121323138475,1.6249021347612143,2023-24
Jonathan Tah,Bayer Leverkusen,DF,2641.0,2.2892355620861053,0.5294756833463907,2023-24
Grischa Prömel,Hoffenheim,DF,2176.0,3.0754783414304256,2.636586481705308,2023-24
Santos Borré,Werder Bremen,FW,984.0,2.414145240560174,1.718951783142984,2023-24
Marcel Sabitzer,Borussia Dortmund,MF,1971.0,3.610703623853624,3.0982092767953873,2023-24
Florian Neuhaus,Borussia M.Gladbach,MF,1253.0,5.168816182762384,2.201768177561462,2023-24
Leandro Barreiro Martins,Mainz 05,MF,2600.0,5.028050007298589,1.3807551329955459,2023-24
Ozan Kabak,Hoffenheim,DF,2325.0,2.5764861460775137,1.0609610378742218,2023-24
Ruben Vargas,Augsburg,FW,2017.0,4.296662529930472,2.4807538092136383,2023-24
Robert Andrich,Bayer Leverkusen,DF,1664.0,2.207086061127484,1.7669888511300087,2023-24
Julian Ryerson,Borussia Dortmund,DF,1794.0,2.0673630069941282,3.6729226000607014,2023-24
Amine Adli,Bayer Leverkusen,FW,882.0,3.675458775833249,2.6393760927021503,2023-24
Dani Olmo,RasenBallsport Leipzig,FW,1487.0,3.7428875751793385,5.405302612110972,2023-24
Exequiel Palacios,Bayer Leverkusen,MF,1858.0,3.4670117869973183,3.0578365633264184,2023-24
Maxence Lacroix,Wolfsburg,DF,2365.0,1.0067627653479576,0.6478007826954126,2023-24
Hugo Ekitike,Eintracht Frankfurt,FW,710.0,3.668045934289694,1.8413986042141914,2023-24
Romano Schmid,Werder Bremen,FW,2638.0,5.486472093500197,6.0749450866132975,2023-24
Jamie Leweling,VfB Stuttgart,FW,1548.0,6.18448478449136,2.671717455610633,2023-24
Faride Alidou,FC Cologne,FW,1297.0,4.491334058344364,0.6120355743914843,2023-24
Philipp Hofmann,Bochum,FW,1573.0,5.456883036531508,2.556839730590582,2023-24
Brajan Gruda,Mainz 05,FW,1671.0,4.42372371070087,5.52777498960495,2023-24
Tomás Cvancara,Borussia M.Gladbach,FW,869.0,6.688829250633717,1.123583059757948,2023-24
Václav Cerny,Wolfsburg,FW,937.0,2.5093976221978664,0.9179883785545826,2023-24
Oscar Vilhelmsson,Darmstadt,FW,1356.0,3.6894681099802256,0.7908352115191519,2023-24
Tobias Kempe,Darmstadt,FW,1352.0,3.4581127744168043,2.227647320367396,2023-24
Mitchell Weiser,Werder Bremen,DF,2649.0,3.8252034466713667,5.451371055096388,2023-24
Pavel Kaderábek,Hoffenheim,DF,2439.0,2.4086271207779646,5.176608527079225,2023-24
Kevin Volland,Union Berlin,FW,1394.0,5.798084431327879,2.5899303993210196,2023-24
Granit Xhaka,Bayer Leverkusen,MF,2842.0,1.4065664550289512,2.9251911845058203,2023-24
Kingsley Coman,Bayern Munich,MF,1156.0,3.008565280586481,3.5862997490912676,2023-24
Gian-Luca Waldschmidt,FC Cologne,FW,1162.0,3.1211734050884843,1.2530349101871252,2023-24
Mats Hummels,Borussia Dortmund,DF,1590.0,3.938827695325017,1.0778169613331556,2023-24
Mario Götze,Eintracht Frankfurt,FW,2079.0,2.785656651481986,3.7567453496158123,2023-24
Serge Gnabry,Bayern Munich,MF,431.0,3.3403557799756527,1.2970510721206665,2023-24
Roland Sallai,Freiburg,FW,1875.0,7.083729654550552,4.516578245908022,2023-24
Franck Honorat,Borussia M.Gladbach,FW,2405.0,1.738555376417935,11.50164495408535,2023-24
Raphael Guerreiro,Bayern Munich,DF,1202.0,2.1515450924634933,2.056199060752988,2023-24
Gonçalo Paciência,Bochum,FW,621.0,3.6273227371275425,1.841426245868206,2023-24
Robert Skov,Hoffenheim,DF,1252.0,1.8686408773064613,1.725373494438827,2023-24
Niels Nkounkou,Eintracht Frankfurt,DF,1275.0,1.1915052942931652,2.0994782745838165,2023-24
Steffen Tigges,FC Cologne,FW,684.0,3.2798480577766895,1.5322761107236147,2023-24
Josip Stanisic,Bayer Leverkusen,DF,1237.0,0.6973425764590502,1.4043006151914597,2023-24
Kevin Paredes,Wolfsburg,FW,1432.0,4.302366063930094,1.2557124756276608,2023-24
Sepp van den Berg,Mainz 05,DF,2831.0,3.7091642525047064,0.5576253132894635,2023-24
Ko Itakura,Borussia M.Gladbach,DF,1608.0,1.8548003062605858,0.17585438955575228,2023-24
Jens Stage,Werder Bremen,MF,2351.0,4.9444273598492146,2.2542869094759226,2023-24
Karim Adeyemi,Borussia Dortmund,FW,913.0,3.5241760229691863,1.7857208922505379,2023-24
Arne Engels,Augsburg,DF,1386.0,1.3737167296931148,1.2870851336047053,2023-24
Maximilian Wittek,Bochum,DF,1060.0,1.3438246101140976,1.0201581176370382,2023-24
Marvin Pieringer,FC Heidenheim,FW,1527.0,2.7943019811064005,1.70323749165982,2023-24
Nikola Dovedan,FC Heidenheim,MF,624.0,1.6699141347780824,1.3329138830304146,2023-24
Kevin Sessa,FC Heidenheim,MF,954.0,2.825762929394841,1.5079507175832987,2023-24
Marvin Mehlem,Darmstadt,MF,1538.0,3.027790492400527,1.337923001497984,2023-24
Yorbe Vertessen,Union Berlin,FW,575.0,3.0108204130083323,1.4330097809433937,2023-24
John Brooks,Hoffenheim,DF,1548.0,2.4664577171206474,0.08679345063865185,2023-24
Timo Werner,RasenBallsport Leipzig,FW,192.0,2.619151372462511,0.060963310301303864,2023-24
Yannick Gerhardt,Wolfsburg,DF,1618.0,1.8372199106961489,1.2328636664897203,2023-24
Maximilian Arnold,Wolfsburg,MF,2498.0,0.9359495984390378,4.071343323215842,2023-24
Nico Elvedi,Borussia M.Gladbach,DF,2490.0,1.9831135272979736,0.10356853529810905,2023-24
Eric Maxim Choupo-Moting,Bayern Munich,MF,695.0,5.640835586935282,2.1856860015541315,2023-24
Julian Weigl,Borussia M.Gladbach,MF,2774.0,2.3818776588886976,2.265138564631343,2023-24
Niklas Stark,Werder Bremen,DF,1081.0,0.40726528596132994,0.0,2023-24
Maximilian Mittelstädt,VfB Stuttgart,DF,2113.0,0.9744149846956134,5.203670730814338,2023-24
Emre Can,Borussia Dortmund,DF,1969.0,2.4467077059671283,1.2897010575979948,2023-24
Felix Passlack,Bochum,DF,974.0,1.1445927759632468,1.6430067010223866,2023-24
Milos Veljkovic,Werder Bremen,DF,1919.0,1.3219488495960832,0.5370659530162811,2023-24
Ellyes Skhiri,Eintracht Frankfurt,MF,2180.0,2.7327092373743653,2.1730561600998044,2023-24
Emil Forsberg,RasenBallsport Leipzig,MF,449.0,1.6260444759391248,0.8517668843269348,2023-24
Arne Maier,Augsburg,MF,981.0,1.1951006520539522,2.2151197511702776,2023-24
Felix Uduokhai,Augsburg,DF,2930.0,2.0644265189766884,0.58353934250772,2023-24
Robin Koch,Eintracht Frankfurt,DF,2742.0,3.7939876094460487,0.3878946341574192,2023-24
Jadon Sancho,Borussia Dortmund,FW,983.0,1.284897806122899,3.4202707670629025,2023-24
Anthony Caci,Mainz 05,DF,2506.0,1.8629314601421356,2.9395877309143543,2023-24
Elvis Rexhbecaj,Augsburg,MF,2025.0,1.593154071830213,0.5105802221223712,2023-24
Joshua Vagnoman,VfB Stuttgart,DF,1147.0,1.7019743993878365,1.509387955069542,2023-24
Ludovic Ajorque,Mainz 05,FW,1347.0,5.715712696313858,0.8593341186642647,2023-24
Fredrik Jensen,Augsburg,MF,1393.0,1.3293611658737063,5.256843195296824,2023-24
Woo-Yeong Jeong,VfB Stuttgart,MF,552.0,2.605867937207222,2.1020664013922215,2023-24
Alphonso Davies,Bayern Munich,DF,2080.0,0.8386915270239115,3.290612770244479,2023-24
Maximilian Wöber,Borussia M.Gladbach,DF,2104.0,1.5659300200641155,1.2240509875118732,2023-24
Nico Schlotterbeck,Borussia Dortmund,DF,2865.0,3.536296498030424,2.0545509476214647,2023-24
Amadou Haidara,RasenBallsport Leipzig,MF,1582.0,0.9922775700688362,1.6235595028847456,2023-24
Mohamed Simakan,RasenBallsport Leipzig,DF,2147.0,3.792179027572274,2.594315452501178,2023-24
Christopher Antwi-Adjei,Bochum,FW,1229.0,1.9709949642419815,3.8551881946623325,2023-24
Sven Michel,Augsburg,FW,552.0,2.41439189016819,0.9980124924331903,2023-24
Matthijs de Ligt,Bayern Munich,DF,1390.0,1.9497294751927257,0.17472708970308304,2023-24
Nick Woltemade,Werder Bremen,FW,1170.0,2.1179728470742702,1.358275574631989,2023-24
Julian Justvan,"Darmstadt,Hoffenheim",FW,1046.0,0.6837796624749899,2.7966008381918073,2023-24
Joakim Maehle,Wolfsburg,DF,2464.0,1.6975777419283986,3.131878277286887,2023-24
Patrick Osterhage,Bochum,DF,1870.0,1.2685407400131226,0.6997663751244545,2023-24
David Raum,RasenBallsport Leipzig,DF,2761.0,1.1637575421482325,8.822827788069844,2023-24
Patrick Wimmer,Wolfsburg,FW,604.0,1.8107301387935877,0.1002170778810978,2023-24
Anton Stach,"Hoffenheim,Mainz 05",MF,2523.0,1.9476461745798588,3.3864241652190685,2023-24
Kristijan Jakic,"Augsburg,Eintracht Frankfurt",MF,1253.0,0.6804289035499096,0.5128443296998739,2023-24
Danilho Doekhi,Union Berlin,DF,2160.0,1.2109281308948994,0.1917865127325058,2023-24
Brenden Aaronson,Union Berlin,FW,1203.0,2.3798574674874544,2.727505593560636,2023-24
Adam Hlozek,Bayer Leverkusen,FW,429.0,3.0488786585628986,1.4497889839112759,2023-24
Farès Chaïbi,Eintracht Frankfurt,FW,1937.0,4.5395487267524,7.007488042116165,2023-24
Dion Beljo,Augsburg,FW,506.0,3.4225120218470693,0.41207630932331085,2023-24
Merlin Röhl,Freiburg,FW,1509.0,3.106929948553443,2.4336063899099827,2023-24
Moritz Broschinski,Bochum,FW,1249.0,2.9109442364424467,2.3446606807410717,2023-24
Damion Downs,FC Cologne,MF,147.0,1.1753866337239742,0.0,2023-24
Aleksandar Pavlovic,Bayern Munich,MF,1226.0,1.344846123829484,1.5133820995688438,2023-24
Ian Maatsen,Borussia Dortmund,DF,1288.0,0.849341201595962,1.4945228397846222,2023-24
Patrick Mainka,FC Heidenheim,DF,3060.0,3.5919931679964066,0.08724652789533138,2023-24
Jan Schöppner,FC Heidenheim,MF,2000.0,0.8375998865813017,1.7514398954808712,2023-24
Hugo Larsson,Eintracht Frankfurt,MF,1883.0,1.0792000703513622,1.7924396395683289,2023-24
Christoph Klarer,Darmstadt,DF,2397.0,1.7205605804920197,1.4601161554455757,2023-24
Olivier Deman,Werder Bremen,DF,1343.0,1.643682629801333,1.2761030569672585,2023-24
Niklas Süle,Borussia Dortmund,DF,1488.0,0.7371887601912022,0.11126432288438082,2023-24
Nadiem Amiri,"Bayer Leverkusen,Mainz 05",MF,1412.0,2.392204888164997,5.076409200206399,2023-24
Florian Grillitsch,Hoffenheim,DF,2299.0,0.9007108602672815,1.5126190595328808,2023-24
Maximilian Eggestein,Freiburg,MF,2926.0,2.3011299036443233,2.667136858217418,2023-24
Robin Knoche,Union Berlin,DF,1920.0,1.396061367355287,0.3083915710449219,2023-24
Kevin Kampl,RasenBallsport Leipzig,MF,1348.0,0.18959989212453365,1.1563301319256425,2023-24
Mahmoud Dahoud,VfB Stuttgart,MF,160.0,0.47362592816352844,0.5927827227860689,2023-24
Joshua Kimmich,Bayern Munich,DF,2225.0,1.2427259711548686,7.946546060964465,2023-24
Leonardo Bittencourt,Werder Bremen,MF,1600.0,3.068262171931565,3.054721027612686,2023-24
Philipp Max,Eintracht Frankfurt,DF,1388.0,0.1792451674118638,2.8603504225611687,2023-24
Dominik Kohr,Mainz 05,DF,2216.0,1.9021731289103627,0.8735304730944335,2023-24
Milos Pantovic,Union Berlin,MF,9.0,0.5618004202842712,0.0,2023-24
Benjamin Henrichs,RasenBallsport Leipzig,DF,2539.0,2.717759570106864,5.070023860782385,2023-24
Silvan Widmer,Mainz 05,DF,1226.0,1.1907554073259234,3.6302779633551836,2023-24
Leonardo Bonucci,Union Berlin,DF,467.0,0.75777667760849,0.29344869405031204,2023-24
Philipp Lienhart,Freiburg,DF,1265.0,1.8939213044941425,0.9980377294123173,2023-24
Karim Onisiwo,Mainz 05,FW,1513.0,2.4827874237671494,1.9092329498380423,2023-24
Jeffrey Gouweleeuw,Augsburg,DF,2595.0,1.046881471760571,1.6063790675252676,2023-24
Christian Günter,Freiburg,DF,1059.0,0.5045850314199924,2.2601338531821966,2023-24
Maximilian Philipp,Freiburg,FW,267.0,0.6273456588387489,0.4438656233251095,2023-24
Nicolas Höfler,Freiburg,DF,2340.0,0.8550013126805425,0.30597284995019436,2023-24
Janik Haberer,Union Berlin,DF,1230.0,1.0519700599834323,0.8010420650243759,2023-24
Anthony Jung,Werder Bremen,DF,2591.0,0.6805804511532187,0.3237763652577996,2023-24
Aymen Barkok,Mainz 05,MF,286.0,2.204937173984945,0.3915510047227144,2023-24
Dayotchanculle Upamecano,Bayern Munich,DF,1777.0,1.9543452253565192,0.615122314542532,2023-24
Bernardo,Bochum,DF,2928.0,1.8660342954099178,0.4688646197319031,2023-24
Lukas Kübler,Freiburg,DF,1862.0,0.5534165091812611,0.25750639848411083,2023-24
Manuel Gulde,Freiburg,DF,2052.0,1.3109219744801521,0.10582586005330086,2023-24
Aaron Seydel,Darmstadt,FW,581.0,1.190246008336544,0.5017934776842594,2023-24
Marco Friedl,Werder Bremen,DF,2207.0,0.2277989201247692,0.09098414331674576,2023-24
Lukas Klostermann,RasenBallsport Leipzig,DF,1423.0,1.1135592143982649,0.43709888122975826,2023-24
Randal Kolo Muani,Eintracht Frankfurt,FW,162.0,1.239070326089859,0.0,2023-24
Dan-Axel Zagadou,VfB Stuttgart,DF,1444.0,1.1439917497336864,0.14917796291410923,2023-24
Rogerio,Wolfsburg,DF,914.0,0.4504390489310026,0.428591949865222,2023-24
Marco Richter,Mainz 05,MF,679.0,2.0621123649179935,1.9792995369061828,2023-24
Lukas Nmecha,Wolfsburg,MF,23.0,0.1309233158826828,0.020786482840776443,2023-24
Linton Maina,FC Cologne,FW,1911.0,2.222583015449345,3.3558166213333607,2023-24
Bote Baku,Wolfsburg,FW,1989.0,2.036134872585535,3.3480421621352434,2023-24
Mattias Svanberg,Wolfsburg,MF,1764.0,2.8561502965167165,2.8289300594478846,2023-24
Philipp Mwene,Mainz 05,DF,2021.0,1.4282803563401103,2.306240428239107,2023-24
Andras Schafer,Union Berlin,DF,1264.0,1.7435843665152788,2.117854233831167,2023-24
Kouadio Kone,Borussia M.Gladbach,MF,1585.0,1.2275742506608367,1.2343427445739508,2023-24
Tuta,Eintracht Frankfurt,DF,2617.0,1.6428968962281942,2.1770854871720076,2023-24
Ivan Ordets,Bochum,DF,1870.0,1.0632570590823889,0.42554699815809727,2023-24
Matthias Bader,Darmstadt,DF,1825.0,0.738696456886828,2.2708643041551113,2023-24
Mads Pedersen,Augsburg,DF,1762.0,0.6891600228846073,1.2946920469403267,2023-24
Marius Bülter,Hoffenheim,FW,1331.0,1.8945992104709148,3.4703396894037724,2023-24
Sargis Adamyan,FC Cologne,FW,795.0,5.121561866253614,2.354639958590269,2023-24
Iago,Augsburg,DF,1625.0,1.6442270195111632,2.340431857854128,2023-24
Tom Krauß,Mainz 05,MF,1320.0,0.5937967412173748,0.6373225171118975,2023-24
Jan Thielmann,FC Cologne,FW,1610.0,2.8620740436017513,1.1467232694849372,2023-24
Yannik Keitel,Freiburg,DF,926.0,0.8275578916072845,0.05951378867030144,2023-24
Eric Martel,FC Cologne,MF,2484.0,2.5668789613991976,1.150712525472045,2023-24
Felix Nmecha,Borussia Dortmund,MF,1004.0,2.3005349542945623,0.7578889355063438,2023-24
Castello Lukeba,RasenBallsport Leipzig,DF,2176.0,1.00545135140419,0.18247702158987522,2023-24
Joe Scally,Borussia M.Gladbach,DF,2223.0,0.6696561272256076,1.2801357042044401,2023-24
Anthony Losilla,Bochum,MF,2622.0,2.157300296239555,1.6021368727087975,2023-24
Odilon Kossounou,Bayer Leverkusen,DF,1822.0,0.6733856815844774,1.2877439875155687,2023-24
Maximilian Bauer,Augsburg,DF,798.0,1.4807326756417751,0.0,2023-24
Angelo Stiller,"Hoffenheim,VfB Stuttgart",DF,2803.0,2.023089347407222,5.376184418797493,2023-24
Noah Weißhaupt,Freiburg,DF,693.0,0.37081607058644295,2.047544148750603,2023-24
Piero Hincapié,Bayer Leverkusen,DF,1482.0,2.348540125414729,0.6686799041926861,2023-24
Lennard Maloney,FC Heidenheim,DF,2316.0,0.7858804753050208,1.677654905244708,2023-24
Matej Maglica,Darmstadt,DF,1702.0,0.8396869003772736,0.3989789877086878,2023-24
Tiago Tomás,Wolfsburg,FW,1007.0,2.9286348149180412,0.9851035736501217,2023-24
Jamie Bynoe-Gittens,Borussia Dortmund,FW,1058.0,2.827054128050804,3.043994825333357,2023-24
Luca Pfeiffer,Darmstadt,FW,1657.0,5.838141828775406,1.6173482071608305,2023-24
Hrvoje Smolcic,Eintracht Frankfurt,DF,342.0,0.8454071991145611,0.01770876720547676,2023-24
Kim Min-Jae,Bayern Munich,DF,1969.0,1.0650094617158175,0.6361748464405537,2023-24
David Datro Fofana,Union Berlin,FW,684.0,4.060827124863863,0.38272819947451353,2023-24
Andreas Hanche-Olsen,Mainz 05,DF,1019.0,0.9961053840816021,0.012948278337717056,2023-24
Aurélio Buta,Eintracht Frankfurt,FW,1765.0,0.4785298304632306,0.528659038245678,2023-24
Mert Kömür,Augsburg,MF,113.0,0.13939134776592255,0.0442003458738327,2023-24
Lukas Daschner,Bochum,FW,480.0,2.5035634422674775,1.1575967315584421,2023-24
Adrian Beck,FC Heidenheim,MF,982.0,0.9925451297312975,1.0597687922418118,2023-24
Benedikt Gimber,FC Heidenheim,DF,2042.0,1.8804494012147188,1.1915506273508072,2023-24
Max Finkgrafe,FC Cologne,DF,1748.0,1.0378976929932833,1.3866049107164145,2023-24
Fabian Nürnberger,Darmstadt,DF,1495.0,0.8428393397480249,1.7552624326199293,2023-24
Mathias Honsak,Darmstadt,FW,1004.0,2.1307936487719417,1.0033821519464254,2023-24
Leonidas Stergiou,VfB Stuttgart,DF,564.0,0.32516836002469063,0.42150358483195305,2023-24
Matús Bero,Bochum,FW,1678.0,3.5607892237603664,1.683550394140184,2023-24
Skelly Alvero,Werder Bremen,MF,117.0,0.30277834087610245,0.0,2023-24
Mikkel Kaufmann,Union Berlin,FW,424.0,1.2217344976961613,1.0639084111899137,2023-24
Nacho Ferri,Eintracht Frankfurt,MF,56.0,0.9850408621132374,0.04666386544704437,2023-24
Lovro Zvonarek,Bayern Munich,MF,157.0,0.06618349999189377,0.2421567142009735,2023-24
Julián Malatini,Werder Bremen,DF,603.0,0.8992225341498852,0.20278908964246511,2023-24
Chris Bedia,Union Berlin,MF,113.0,0.4426194690167904,0.15663977339863777,2023-24
Fabian Holland,Darmstadt,DF,1874.0,0.768468352034688,1.1599683593958616,2023-24
Genki Haraguchi,VfB Stuttgart,MF,18.0,0.0,0.0,2023-24
Stefan Bell,Mainz 05,DF,667.0,0.2294920403510332,0.0905444547533989,2023-24
Oliver Baumann,Hoffenheim,GK,3060.0,0.0,0.30637335777282715,2023-24
Mark Uth,FC Cologne,FW,347.0,2.0221984162926674,1.0530052278190851,2023-24
Waldemar Anton,VfB Stuttgart,DF,2889.0,1.5518756648525596,1.4026816934347153,2023-24
Michael Zetterer,Werder Bremen,GK,2430.0,0.08240505307912827,0.1456083320081234,2023-24
Dominique Heintz,FC Cologne,DF,561.0,0.0,0.3302623126655817,2023-24
Kevin Vogt,"Hoffenheim,Union Berlin",DF,2650.0,0.6018818821758032,0.13259361311793327,2023-24
Simon Zoller,Bochum,MF,38.0,0.0,0.0,2023-24
Josuha Guilavogui,Mainz 05,DF,389.0,0.0,0.06805159896612167,2023-24
Koen Casteels,Wolfsburg,GK,2250.0,0.0,0.20631130039691925,2023-24
Christoph Kramer,Borussia M.Gladbach,MF,197.0,0.06965158134698868,0.07599231041967869,2023-24
Tony Jantschke,Borussia M.Gladbach,MF,18.0,0.0,0.0,2023-24
Thorgan Hazard,Borussia Dortmund,MF,4.0,0.0,0.0,2023-24
Manuel Neuer,Bayern Munich,GK,2055.0,0.0,0.0,2023-24
Sebastian Rode,Eintracht Frankfurt,MF,45.0,0.0,0.09058355540037155,2023-24
Sven Ulreich,Bayern Munich,GK,990.0,0.0,0.072161965072155,2023-24
Danilo Soares,Bochum,DF,350.0,0.11667838506400585,0.12000363320112228,2023-24
Danny da Costa,Mainz 05,DF,831.0,0.22208926919847727,1.5813138987869024,2023-24
Jens Grahl,Eintracht Frankfurt,GK,180.0,0.0,0.07067137211561203,2023-24
Lukas Hradecky,Bayer Leverkusen,GK,2970.0,0.0,0.0,2023-24
Makoto Hasebe,Eintracht Frankfurt,DF,212.0,0.0,0.0,2023-24
Matthias Ginter,Freiburg,DF,1929.0,1.0024688448756933,1.2798231691122055,2023-24
Pascal Stenzel,VfB Stuttgart,DF,1125.0,0.3266832735389471,3.146456418558955,2023-24
Timothy Chandler,Eintracht Frankfurt,MF,8.0,0.08696184307336807,0.02498684450984001,2023-24
Marvin Friedrich,Borussia M.Gladbach,DF,1540.0,1.3566069416701794,0.2013548817485571,2023-24
Patrick Herrmann,Borussia M.Gladbach,MF,48.0,0.20052577275782824,0.06963460706174374,2023-24
Robin Zentner,Mainz 05,GK,2700.0,0.026669420301914215,0.019722795113921165,2023-24
Eric Dier,Bayern Munich,DF,1164.0,1.1518191900104284,0.05859668366611004,2023-24
Cristian Gamboa,Bochum,DF,1174.0,0.0759541867300868,0.6853029727935791,2023-24
Kevin Mbabu,Augsburg,DF,2052.0,0.12427976634353399,2.4247501185163856,2023-24
