player_name_tm,club_tm,season,market_value_eur
Calvin Ramsay,Liverpool FC,2023-24,4000000.0
Ryan Gravenberch,Liverpool FC,2023-24,35000000.0
Wataru Endo,Liverpool FC,2023-24,13000000.0
Stefan Bajcetic,Liverpool FC,2023-24,11000000.0
James McConnell,Liverpool FC,2023-24,500000.0
Alexis Mac Allister,Liverpool FC,2023-24,75000000.0
Curtis Jones,Liverpool FC,2023-24,35000000.0
Thiago Alcántara,Liverpool FC,2023-24,10000000.0
Bobby Clark,Liverpool FC,2023-24,1000000.0
Trey Nyoni,Liverpool FC,2023-24,500000.0
Tom Hill,Liverpool FC,2023-24,300000.0
Dominik Szoboszlai,Liverpool FC,2023-24,75000000.0
Harvey Elliott,Liverpool FC,2023-24,35000000.0
Fábio Carvalho,Liverpool FC,2023-24,14000000.0
Mateusz Musialowski,Liverpool FC,2023-24,300000.0
Luis Díaz,Liverpool FC,2023-24,75000000.0
Cody Gakpo,Liverpool FC,2023-24,50000000.0
Diogo Jota,Liverpool FC,2023-24,50000000.0
Lewis Koumas,Liverpool FC,2023-24,1000000.0
Mohamed Salah,Liverpool FC,2023-24,55000000.0
Ben Gannon-Doak,Liverpool FC,2023-24,10000000.0
Kaide Gordon,Liverpool FC,2023-24,1200000.0
Darwin Núñez,Liverpool FC,2023-24,70000000.0
Jayden Danns,Liverpool FC,2023-24,1000000.0
Guglielmo Vicario,Tottenham Hotspur,2023-24,35000000.0
Hugo Lloris,Tottenham Hotspur,2023-24,1200000.0
Fraser Forster,Tottenham Hotspur,2023-24,1200000.0
Brandon Austin,Tottenham Hotspur,2023-24,600000.0
Alfie Whiteman,Tottenham Hotspur,2023-24,500000.0
Cristian Romero,Tottenham Hotspur,2023-24,60000000.0
Micky van de Ven,Tottenham Hotspur,2023-24,55000000.0
Radu Drăgușin,Tottenham Hotspur,2023-24,25000000.0
Davinson Sánchez,Tottenham Hotspur,2023-24,17000000.0
Eric Dier,Tottenham Hotspur,2023-24,12000000.0
Ben Davies,Tottenham Hotspur,2023-24,10000000.0
Joe Rodon,Tottenham Hotspur,2023-24,8000000.0
Ashley Phillips,Tottenham Hotspur,2023-24,2200000.0
Japhet Tanganga,Tottenham Hotspur,2023-24,1800000.0
Alfie Dorrington,Tottenham Hotspur,2023-24,500000.0
Destiny Udogie,Tottenham Hotspur,2023-24,45000000.0
Sergio Reguilón,Tottenham Hotspur,2023-24,12000000.0
Ryan Sessegnon,Tottenham Hotspur,2023-24,10000000.0
Pedro Porro,Tottenham Hotspur,2023-24,45000000.0
Emerson Royal,Tottenham Hotspur,2023-24,18000000.0
Yves Bissouma,Tottenham Hotspur,2023-24,35000000.0
Rodrigo Bentancur,Tottenham Hotspur,2023-24,35000000.0
Pierre-Emile Højbjerg,Tottenham Hotspur,2023-24,18000000.0
Oliver Skipp,Tottenham Hotspur,2023-24,15000000.0
Pape Matar Sarr,Tottenham Hotspur,2023-24,45000000.0
Tyrese Hall,Tottenham Hotspur,2023-24,
James Maddison,Tottenham Hotspur,2023-24,70000000.0
Dejan Kulusevski,Tottenham Hotspur,2023-24,55000000.0
Giovani Lo Celso,Tottenham Hotspur,2023-24,16000000.0
Jamie Donley,Tottenham Hotspur,2023-24,1500000.0
Heung-min Son,Tottenham Hotspur,2023-24,45000000.0
Bryan Gil,Tottenham Hotspur,2023-24,14000000.0
Manor Solomon,Tottenham Hotspur,2023-24,13000000.0
Ivan Perišić,Tottenham Hotspur,2023-24,2000000.0
Yago Santiago,Tottenham Hotspur,2023-24,200000.0
Mikey Moore,Tottenham Hotspur,2023-24,
Brennan Johnson,Tottenham Hotspur,2023-24,48000000.0
Richarlison,Tottenham Hotspur,2023-24,38000000.0
Timo Werner,Tottenham Hotspur,2023-24,17000000.0
Alejo Veliz,Tottenham Hotspur,2023-24,9000000.0
Dane Scarlett,Tottenham Hotspur,2023-24,1800000.0
André Onana,Manchester United,2023-24,35000000.0
Dean Henderson,Manchester United,2023-24,12000000.0
Altay Bayındır,Manchester United,2023-24,10000000.0
Radek Vítek,Manchester United,2023-24,300000.0
Tom Heaton,Manchester United,2023-24,250000.0
Dermot Mee,Manchester United,2023-24,
Lisandro Martínez,Manchester United,2023-24,45000000.0
Raphaël Varane,Manchester United,2023-24,20000000.0
Harry Maguire,Manchester United,2023-24,18000000.0
Victor Lindelöf,Manchester United,2023-24,15000000.0
Willy Kambwala,Manchester United,2023-24,5000000.0
Jonny Evans,Manchester United,2023-24,2000000.0
Rhys Bennett,Manchester United,2023-24,
Louis Jackson,Manchester United,2023-24,
Luke Shaw,Manchester United,2023-24,32000000.0
Tyrell Malacia,Manchester United,2023-24,18000000.0
Álvaro Carreras,Manchester United,2023-24,7000000.0
Brandon Williams,Manchester United,2023-24,2500000.0
Harry Amass,Manchester United,2023-24,
Diogo Dalot,Manchester United,2023-24,35000000.0
Aaron Wan-Bissaka,Manchester United,2023-24,20000000.0
Habeeb Ogunneye,Manchester United,2023-24,
Sofyan Amrabat,Manchester United,2023-24,22000000.0
Casemiro,Manchester United,2023-24,20000000.0
Toby Collyer,Manchester United,2023-24,200000.0
Kobbie Mainoo,Manchester United,2023-24,50000000.0
Scott McTominay,Manchester United,2023-24,32000000.0
Donny van de Beek,Manchester United,2023-24,5000000.0
Dan Gore,Manchester United,2023-24,900000.0
Bruno Fernandes,Manchester United,2023-24,70000000.0
Mason Mount,Manchester United,2023-24,35000000.0
Hannibal,Manchester United,2023-24,9000000.0
Christian Eriksen,Manchester United,2023-24,8000000.0
Marcus Rashford,Manchester United,2023-24,60000000.0
Alejandro Garnacho,Manchester United,2023-24,45000000.0
Jadon Sancho,Manchester United,2023-24,30000000.0
Shola Shoretire,Manchester United,2023-24,4000000.0
Antony,Manchester United,2023-24,25000000.0
Amad Diallo,Manchester United,2023-24,18000000.0
Facundo Pellistri,Manchester United,2023-24,8000000.0
Omari Forson,Manchester United,2023-24,2000000.0
Rasmus Højlund,Manchester United,2023-24,65000000.0
Anthony Martial,Manchester United,2023-24,10000000.0
Joe Hugill,Manchester United,2023-24,200000.0
Ethan Wheatley,Manchester United,2023-24,
Emiliano Martínez,Aston Villa,2023-24,28000000.0
Joe Gauci,Aston Villa,2023-24,1500000.0
Robin Olsen,Aston Villa,2023-24,1500000.0
Filip Marschall,Aston Villa,2023-24,800000.0
Oliwier Zych,Aston Villa,2023-24,800000.0
James Wright,Aston Villa,2023-24,200000.0
Sam Proctor,Aston Villa,2023-24,
Lander Emery,Aston Villa,2023-24,
Pau Torres,Aston Villa,2023-24,45000000.0
Ezri Konsa,Aston Villa,2023-24,35000000.0
Diego Carlos,Aston Villa,2023-24,16000000.0
Tyrone Mings,Aston Villa,2023-24,13000000.0
Clément Lenglet,Aston Villa,2023-24,10000000.0
Calum Chambers,Aston Villa,2023-24,4000000.0
Kortney Hause,Aston Villa,2023-24,2000000.0
Josh Feeney,Aston Villa,2023-24,500000.0
Álex Moreno,Aston Villa,2023-24,13000000.0
Lucas Digne,Aston Villa,2023-24,12000000.0
Sebastian Revan,Aston Villa,2023-24,350000.0
Finley Munroe,Aston Villa,2023-24,100000.0
Travis Patterson,Aston Villa,2023-24,
Matty Cash,Aston Villa,2023-24,28000000.0
Kaine Kesler-Hayden,Aston Villa,2023-24,2200000.0
Boubacar Kamara,Aston Villa,2023-24,38000000.0
Leander Dendoncker,Aston Villa,2023-24,7000000.0
Douglas Luiz,Aston Villa,2023-24,70000000.0
Jacob Ramsey,Aston Villa,2023-24,35000000.0
John McGinn,Aston Villa,2023-24,30000000.0
Youri Tielemans,Aston Villa,2023-24,25000000.0
Tim Iroegbunam,Aston Villa,2023-24,4000000.0
Emiliano Buendía,Aston Villa,2023-24,22000000.0
Nicolò Zaniolo,Aston Villa,2023-24,20000000.0
Morgan Rogers,Aston Villa,2023-24,15000000.0
Philippe Coutinho,Aston Villa,2023-24,7500000.0
Omari Kellyman,Aston Villa,2023-24,1000000.0
Tommi O'Reilly,Aston Villa,2023-24,200000.0
Jaden Philogene,Aston Villa,2023-24,15000000.0
Kadan Young,Aston Villa,2023-24,
Moussa Diaby,Aston Villa,2023-24,55000000.0
Leon Bailey,Aston Villa,2023-24,42000000.0
Bertrand Traoré,Aston Villa,2023-24,9000000.0
Ollie Watkins,Aston Villa,2023-24,65000000.0
Jhon Durán,Aston Villa,2023-24,20000000.0
Cameron Archer,Aston Villa,2023-24,13000000.0
Nick Pope,Newcastle United,2023-24,16000000.0
Martin Dúbravka,Newcastle United,2023-24,1000000.0
Loris Karius,Newcastle United,2023-24,1000000.0
Mark Gillespie,Newcastle United,2023-24,300000.0
Adam Harrison,Newcastle United,2023-24,
Aidan Harris,Newcastle United,2023-24,
Sven Botman,Newcastle United,2023-24,45000000.0
Fabian Schär,Newcastle United,2023-24,10000000.0
Dan Burn,Newcastle United,2023-24,8000000.0
Jamaal Lascelles,Newcastle United,2023-24,7000000.0
Kell Watts,Newcastle United,2023-24,250000.0
Lewis Hall,Newcastle United,2023-24,18000000.0
Matt Targett,Newcastle United,2023-24,10000000.0
Jamal Lewis,Newcastle United,2023-24,3500000.0
Paul Dummett,Newcastle United,2023-24,900000.0
Alex Murphy,Newcastle United,2023-24,250000.0
Tino Livramento,Newcastle United,2023-24,35000000.0
Kieran Trippier,Newcastle United,2023-24,10000000.0
Emil Krafth,Newcastle United,2023-24,2500000.0
Javier Manquillo,Newcastle United,2023-24,1800000.0
Harrison Ashby,Newcastle United,2023-24,1200000.0
Sandro Tonali,Newcastle United,2023-24,38000000.0
Isaac Hayden,Newcastle United,2023-24,1800000.0
Bruno Guimarães,Newcastle United,2023-24,85000000.0
Joelinton,Newcastle United,2023-24,40000000.0
Joe Willock,Newcastle United,2023-24,30000000.0
Sean Longstaff,Newcastle United,2023-24,25000000.0
Lewis Miley,Newcastle United,2023-24,22000000.0
Elliot Anderson,Newcastle United,2023-24,15000000.0
Jeff Hendrick,Newcastle United,2023-24,500000.0
Lucas De Bolle,Newcastle United,2023-24,150000.0
Travis Hernes,Newcastle United,2023-24,150000.0
James Huntley,Newcastle United,2023-24,
Matt Ritchie,Newcastle United,2023-24,1000000.0
Joe White,Newcastle United,2023-24,300000.0
Anthony Gordon,Newcastle United,2023-24,60000000.0
Harvey Barnes,Newcastle United,2023-24,35000000.0
Ryan Fraser,Newcastle United,2023-24,3000000.0
Amadou Diallo,Newcastle United,2023-24,400000.0
Miguel Almirón,Newcastle United,2023-24,20000000.0
Jacob Murphy,Newcastle United,2023-24,15000000.0
Alexander Isak,Newcastle United,2023-24,75000000.0
Callum Wilson,Newcastle United,2023-24,13000000.0
Ben Parkinson,Newcastle United,2023-24,250000.0
Michael Ndiweni,Newcastle United,2023-24,
Bart Verbruggen,Brighton & Hove Albion,2023-24,18000000.0
Jason Steele,Brighton & Hove Albion,2023-24,3500000.0
Carl Rushworth,Brighton & Hove Albion,2023-24,3000000.0
Tom McGill,Brighton & Hove Albion,2023-24,600000.0
Adam Webster,Brighton & Hove Albion,2023-24,20000000.0
Jan Paul van Hecke,Brighton & Hove Albion,2023-24,18000000.0
Igor Julio,Brighton & Hove Albion,2023-24,17000000.0
Lewis Dunk,Brighton & Hove Albion,2023-24,12000000.0
Ed Turns,Brighton & Hove Albion,2023-24,400000.0
Odeluga Offiah,Brighton & Hove Albion,2023-24,300000.0
Ben Jackson,Brighton & Hove Albion,2023-24,200000.0
Leigh Kavanagh,Brighton & Hove Albion,2023-24,200000.0
Noel Atom,Brighton & Hove Albion,2023-24,
Pervis Estupiñán,Brighton & Hove Albion,2023-24,30000000.0
Imari Samuels,Brighton & Hove Albion,2023-24,100000.0
Tariq Lamptey,Brighton & Hove Albion,2023-24,12000000.0
Joël Veltman,Brighton & Hove Albion,2023-24,10000000.0
Carlos Baleba,Brighton & Hove Albion,2023-24,22000000.0
Billy Gilmour,Brighton & Hove Albion,2023-24,18000000.0
Jack Hinshelwood,Brighton & Hove Albion,2023-24,16000000.0
Jack Hinchy,Brighton & Hove Albion,2023-24,150000.0
Valentín Barco,Brighton & Hove Albion,2023-24,13000000.0
Jakub Moder,Brighton & Hove Albion,2023-24,10000000.0
Pascal Groß,Brighton & Hove Albion,2023-24,8000000.0
Mahmoud Dahoud,Brighton & Hove Albion,2023-24,6000000.0
Yasin Ayari,Brighton & Hove Albion,2023-24,4500000.0
Steven Alzate,Brighton & Hove Albion,2023-24,4000000.0
James Milner,Brighton & Hove Albion,2023-24,1000000.0
Marc Leonard,Brighton & Hove Albion,2023-24,450000.0
Jensen Weir,Brighton & Hove Albion,2023-24,300000.0
Samy Chouchane,Brighton & Hove Albion,2023-24,250000.0
Julio Enciso,Brighton & Hove Albion,2023-24,22000000.0
Facundo Buonanotte,Brighton & Hove Albion,2023-24,18000000.0
Andrew Moran,Brighton & Hove Albion,2023-24,3000000.0
Adam Lallana,Brighton & Hove Albion,2023-24,1000000.0
Kaoru Mitoma,Brighton & Hove Albion,2023-24,45000000.0
Simon Adingra,Brighton & Hove Albion,2023-24,30000000.0
Ansu Fati,Brighton & Hove Albion,2023-24,25000000.0
Abdallah Sima,Brighton & Hove Albion,2023-24,7500000.0
Jeremy Sarmiento,Brighton & Hove Albion,2023-24,4500000.0
Luca Barrington,Brighton & Hove Albion,2023-24,150000.0
Cameron Peupion,Brighton & Hove Albion,2023-24,100000.0
Solly March,Brighton & Hove Albion,2023-24,18000000.0
Benicio Baker,Brighton & Hove Albion,2023-24,400000.0
Evan Ferguson,Brighton & Hove Albion,2023-24,50000000.0
João Pedro,Brighton & Hove Albion,2023-24,45000000.0
Danny Welbeck,Brighton & Hove Albion,2023-24,5000000.0
Joshua Duffus,Brighton & Hove Albion,2023-24,500000.0
Mark O'Mahony,Brighton & Hove Albion,2023-24,300000.0
Odysseas Vlachodimos,Nottingham Forest,2023-24,7000000.0
Matz Sels,Nottingham Forest,2023-24,7000000.0
Ethan Horvath,Nottingham Forest,2023-24,1800000.0
Wayne Hennessey,Nottingham Forest,2023-24,250000.0
Murillo,Nottingham Forest,2023-24,35000000.0
Moussa Niakhaté,Nottingham Forest,2023-24,16000000.0
Andrew Omobamidele,Nottingham Forest,2023-24,11000000.0
Scott McKenna,Nottingham Forest,2023-24,9000000.0
Joe Worrall,Nottingham Forest,2023-24,7500000.0
Willy Boly,Nottingham Forest,2023-24,2500000.0
Felipe,Nottingham Forest,2023-24,1500000.0
Zach Abbott,Nottingham Forest,2023-24,300000.0
Neco Williams,Nottingham Forest,2023-24,17000000.0
Nuno Tavares,Nottingham Forest,2023-24,15000000.0
Harry Toffolo,Nottingham Forest,2023-24,5000000.0
Ola Aina,Nottingham Forest,2023-24,12000000.0
Gonzalo Montiel,Nottingham Forest,2023-24,10000000.0
Serge Aurier,Nottingham Forest,2023-24,3700000.0
Ibrahim Sangaré,Nottingham Forest,2023-24,30000000.0
Orel Mangala,Nottingham Forest,2023-24,20000000.0
Cheikhou Kouyaté,Nottingham Forest,2023-24,1000000.0
Jamie McDonnell,Nottingham Forest,2023-24,200000.0
Danilo,Nottingham Forest,2023-24,28000000.0
Nicolás Domínguez,Nottingham Forest,2023-24,17000000.0
Ryan Yates,Nottingham Forest,2023-24,12000000.0
Remo Freuler,Nottingham Forest,2023-24,6500000.0
Lewis O'Brien,Nottingham Forest,2023-24,5000000.0
Harry Arter,Nottingham Forest,2023-24,400000.0
Brandon Aguilera,Nottingham Forest,2023-24,300000.0
Morgan Gibbs-White,Nottingham Forest,2023-24,40000000.0
Giovanni Reyna,Nottingham Forest,2023-24,18000000.0
Ui-jo Hwang,Nottingham Forest,2023-24,1800000.0
Callum Hudson-Odoi,Nottingham Forest,2023-24,18000000.0
Alex Mighten,Nottingham Forest,2023-24,600000.0
Anthony Elanga,Nottingham Forest,2023-24,22000000.0
Josh Bowler,Nottingham Forest,2023-24,1500000.0
Taiwo Awoniyi,Nottingham Forest,2023-24,28000000.0
Chris Wood,Nottingham Forest,2023-24,7000000.0
Divock Origi,Nottingham Forest,2023-24,5000000.0
Emmanuel Dennis,Nottingham Forest,2023-24,4200000.0
Rodrigo Ribeiro,Nottingham Forest,2023-24,3000000.0
Joe Gardner,Nottingham Forest,2023-24,150000.0
Esapa Osong,Nottingham Forest,2023-24,150000.0
Alphonse Areola,West Ham United,2023-24,10000000.0
Lukasz Fabianski,West Ham United,2023-24,700000.0
Joseph Anang,West Ham United,2023-24,300000.0
Jacob Knightbridge,West Ham United,2023-24,
Nayef Aguerd,West Ham United,2023-24,35000000.0
Kurt Zouma,West Ham United,2023-24,25000000.0
Konstantinos Mavropanos,West Ham United,2023-24,20000000.0
Thilo Kehrer,West Ham United,2023-24,10000000.0
Kaelan Casey,West Ham United,2023-24,1000000.0
Angelo Ogbonna,West Ham United,2023-24,700000.0
Levi Laing,West Ham United,2023-24,150000.0
Emerson,West Ham United,2023-24,12000000.0
Aaron Cresswell,West Ham United,2023-24,900000.0
Oliver Scarles,West Ham United,2023-24,400000.0
Ben Johnson,West Ham United,2023-24,8000000.0
Vladimír Coufal,West Ham United,2023-24,8000000.0
Edson Álvarez,West Ham United,2023-24,35000000.0
Tomáš Souček,West Ham United,2023-24,30000000.0
Flynn Downes,West Ham United,2023-24,9000000.0
Conor Coventry,West Ham United,2023-24,1500000.0
James Ward-Prowse,West Ham United,2023-24,30000000.0
Pablo Fornals,West Ham United,2023-24,14000000.0
Lewis Orford,West Ham United,2023-24,400000.0
Dan Chesters,West Ham United,2023-24,200000.0
Lucas Paquetá,West Ham United,2023-24,65000000.0
George Earthy,West Ham United,2023-24,1000000.0
Kamarai Swyer,West Ham United,2023-24,250000.0
Saïd Benrahma,West Ham United,2023-24,20000000.0
Maxwel Cornet,West Ham United,2023-24,9000000.0
Mohammed Kudus,West Ham United,2023-24,50000000.0
Jarrod Bowen,West Ham United,2023-24,50000000.0
Danny Ings,West Ham United,2023-24,8000000.0
Michail Antonio,West Ham United,2023-24,4000000.0
Callum Marshall,West Ham United,2023-24,2000000.0
Divin Mubama,West Ham United,2023-24,1000000.0
Sam Johnstone,Crystal Palace,2023-24,10000000.0
Joe Whitworth,Crystal Palace,2023-24,1000000.0
Remi Matthews,Crystal Palace,2023-24,500000.0
Marc Guéhi,Crystal Palace,2023-24,38000000.0
Joachim Andersen,Crystal Palace,2023-24,35000000.0
Chris Richards,Crystal Palace,2023-24,12000000.0
Nathan Ferguson,Crystal Palace,2023-24,1000000.0
James Tomkins,Crystal Palace,2023-24,700000.0
Seán Grehan,Crystal Palace,2023-24,150000.0
Tyrick Mitchell,Crystal Palace,2023-24,25000000.0
Tayo Adaramola,Crystal Palace,2023-24,800000.0
Daniel Muñoz,Crystal Palace,2023-24,18000000.0
Nathaniel Clyne,Crystal Palace,2023-24,1500000.0
Joel Ward,Crystal Palace,2023-24,1000000.0
Cheick Doucouré,Crystal Palace,2023-24,35000000.0
Adam Wharton,Crystal Palace,2023-24,30000000.0
Jefferson Lerma,Crystal Palace,2023-24,20000000.0
Jaïro Riedewald,Crystal Palace,2023-24,3000000.0
David Ozoh,Crystal Palace,2023-24,700000.0
Kaden Rodney,Crystal Palace,2023-24,200000.0
Will Hughes,Crystal Palace,2023-24,9000000.0
Naouirou Ahamada,Crystal Palace,2023-24,8000000.0
Jack Wells-Morrison,Crystal Palace,2023-24,200000.0
Jeffrey Schlupp,Crystal Palace,2023-24,7000000.0
Eberechi Eze,Crystal Palace,2023-24,55000000.0
Matheus França,Crystal Palace,2023-24,15000000.0
Jadan Raymond,Crystal Palace,2023-24,
John-Kymani Gordon,Crystal Palace,2023-24,200000.0
