Player,Squad,Pos,Min,xG,xA,season
Dominik Szoboszlai,Liverpool,MF,2135.0,3.519060474820435,5.657645266503096,2023-24
Beto,Everton,FW,898.0,7.16694748448208,1.1942407237365842,2023-24
Micky van de Ven,Tottenham,DF,2345.0,0.9709036685526371,0.03540848568081856,2023-24
James McAtee,"Manchester City,Sheffield United",FW,1848.0,3.202349577099085,3.0651655746623874,2023-24
Marcus Tavernier,Bournemouth,FW,2163.0,4.385046798735857,6.264871651306748,2023-24
Kaoru Mitoma,Brighton,FW,1482.0,4.680040899664164,3.3876203782856464,2023-24
Keane Lewis-Potter,Brentford,FW,1432.0,8.581757307052612,1.6146608591079712,2023-24
Wilson Odobert,Burnley,FW,2150.0,2.5438556540757418,4.427815416827798,2023-24
Kobbie Mainoo,Manchester United,MF,1980.0,0.7737709768116474,0.8450042605400085,2023-24
Jack Hinshelwood,Brighton,DF,890.0,2.163621000945568,0.8382504060864449,2023-24
Enzo Fernández,Chelsea,MF,2237.0,6.147583088837564,3.5588307976722717,2023-24
Facundo Buonanotte,Brighton,FW,1408.0,2.974676702171564,2.304281622171402,2023-24
Morgan Rogers,Aston Villa,MF,652.0,1.086574248969555,0.9047513920813799,2023-24
Timo Werner,Tottenham,FW,827.0,4.212947295978665,3.4769514203071594,2023-24
Joelinton,Newcastle United,FW,1289.0,2.5591788068413734,2.958754763007164,2023-24
Nathan Aké,Manchester City,DF,2046.0,2.1801057858392596,1.736834991723299,2023-24
Jeffrey Schlupp,Crystal Palace,FW,1370.0,1.8823988568037748,2.1711694821715355,2023-24
Virgil van Dijk,Liverpool,DF,3177.0,3.299967482686043,1.8630620841868222,2023-24
Jay Rodriguez,Burnley,FW,781.0,4.621791888028383,0.17110992223024368,2023-24
Adama Traoré,Fulham,MF,310.0,1.4920614697039127,0.7020887192338705,2023-24
Josh Cullen,Burnley,MF,2072.0,0.532621605321765,1.9263525325804949,2023-24
Ben Mee,Brentford,DF,1290.0,1.4556071758270264,0.24989730305969715,2023-24
Harry Maguire,Manchester United,DF,1645.0,2.137907139956951,1.306744921952486,2023-24
Álex Moreno,Aston Villa,DF,1033.0,1.4437588155269623,1.1591111738234758,2023-24
Estupiñán,Brighton,DF,1239.0,1.034091948531568,3.28635298833251,2023-24
Tosin Adarabioyo,Fulham,DF,1618.0,0.9477480566129088,0.13653935492038727,2023-24
Giovani Lo Celso,Tottenham,MF,466.0,0.4979793429374695,1.6030264683067799,2023-24
Youri Tielemans,Aston Villa,FW,1580.0,1.0049287639558315,3.0543287601321936,2023-24
Philip Billing,Bournemouth,MF,1359.0,2.870723254047334,3.7171403001993895,2023-24
Enes Ünal,Bournemouth,FW,283.0,4.017524182796478,1.2090652771294117,2023-24
Pau Torres,Aston Villa,DF,2467.0,1.5308636222034693,0.6226628543809056,2023-24
Joachim Andersen,Crystal Palace,DF,3420.0,2.444138385821134,2.8891019374132156,2023-24
Pedro Neto,Wolverhampton Wanderers,FW,1524.0,3.287029344588518,5.216042526066303,2023-24
Manuel Akanji,Manchester City,DF,2517.0,2.200386293232441,0.5265345014631748,2023-24
Rayan Ait Nouri,Wolverhampton Wanderers,DF,2391.0,3.2441271310672164,2.3514519911259413,2023-24
Nicolo Zaniolo,Aston Villa,FW,820.0,3.7046729400753975,0.6395295020192862,2023-24
Willy Boly,Nottingham Forest,DF,1461.0,1.4704081807285547,1.3754375465214252,2023-24
Axel Disasi,Chelsea,DF,2586.0,2.678889036178589,0.19504063576459885,2023-24
William Saliba,Arsenal,DF,3420.0,2.367191250436008,0.24890925362706184,2023-24
Christian Nørgaard,Brentford,MF,2556.0,3.1722932122647762,2.970704079605639,2023-24
Diogo Dalot,Manchester United,DF,3171.0,1.3286937261000276,3.0855262465775013,2023-24
Max Kilman,Wolverhampton Wanderers,DF,3420.0,2.598186601884663,1.1396792819723487,2023-24
Dan Burn,Newcastle United,DF,2763.0,4.111052492633462,1.8968225196003914,2023-24
Carlos Vinicius,Fulham,FW,286.0,1.6243880316615105,0.5761066563427448,2023-24
Jean-Ricner Bellegarde,Wolverhampton Wanderers,FW,938.0,1.361364832147956,0.9551639519631863,2023-24
Takehiro Tomiyasu,Arsenal,DF,1106.0,1.6189159248024225,0.5923872366547585,2023-24
Anssumane Fati,Brighton,FW,456.0,3.8195773735642433,0.6551500093191862,2023-24
Tyrick Mitchell,Crystal Palace,DF,3221.0,2.2116162590682507,3.6366397831588984,2023-24
Nicolás Domínguez,Nottingham Forest,MF,1543.0,1.7021510526537895,0.9089695196598768,2023-24
Sven Botman,Newcastle United,DF,1383.0,0.9827942438423634,1.1396078020334244,2023-24
Sasa Kalajdzic,Wolverhampton Wanderers,FW,132.0,1.3522434905171394,1.0801250115036964,2023-24
Iyenoma Destiny Udogie,Tottenham,DF,2437.0,2.81389419734478,2.5504489485174417,2023-24
Matthew Cash,Aston Villa,DF,2142.0,4.486114578321576,2.969944916665554,2023-24
Kevin Schade,Brentford,FW,299.0,1.4017144106328487,0.9465273916721344,2023-24
Amadou Onana,Everton,MF,2093.0,2.553437914699316,2.4138805400580168,2023-24
Kristoffer Ajer,Brentford,DF,1845.0,1.4675675723701715,2.600812576711178,2023-24
Ethan Pinnock,Brentford,DF,2521.0,3.382065122947097,0.5834191367030144,2023-24
