player_name_tm,club_tm,season,market_value_eur
Tommaso Pobega,AC Milan,2023-24,10000000.0
Kevin Zeroli,AC Milan,2023-24,2000000.0
Rafael Leão,AC Milan,2023-24,90000000.0
Noah Okafor,AC Milan,2023-24,20000000.0
Chaka Traorè,AC Milan,2023-24,1500000.0
Diego Sia,AC Milan,2023-24,
Christian Pulisic,AC Milan,2023-24,40000000.0
Samuel Chukwueze,AC Milan,2023-24,20000000.0
Luka Romero,AC Milan,2023-24,5000000.0
Francesco Camarda,AC Milan,2023-24,10000000.0
Luka Jović,AC Milan,2023-24,7000000.0
Lorenzo Colombo,AC Milan,2023-24,6000000.0
Olivier Giroud,AC Milan,2023-24,3000000.0
Alex Meret,SSC Napoli,2023-24,12000000.0
Pierluigi Gollini,SSC Napoli,2023-24,4000000.0
Nikita Contini,SSC Napoli,2023-24,400000.0
Hubert Idasiak,SSC Napoli,2023-24,150000.0
Amir Rrahmani,SSC Napoli,2023-24,15000000.0
Natan,SSC Napoli,2023-24,12000000.0
Leo Østigård,SSC Napoli,2023-24,8000000.0
Juan Jesus,SSC Napoli,2023-24,2500000.0
Luigi D'Avino,SSC Napoli,2023-24,125000.0
Mathías Olivera,SSC Napoli,2023-24,15000000.0
Mário Rui,SSC Napoli,2023-24,3500000.0
Giovanni Di Lorenzo,SSC Napoli,2023-24,15000000.0
Alessandro Zanoli,SSC Napoli,2023-24,5000000.0
Pasquale Mazzocchi,SSC Napoli,2023-24,3000000.0
Stanislav Lobotka,SSC Napoli,2023-24,28000000.0
Jens Cajuste,SSC Napoli,2023-24,10000000.0
Leander Dendoncker,SSC Napoli,2023-24,7000000.0
Diego Demme,SSC Napoli,2023-24,800000.0
Francesco Gioielli,SSC Napoli,2023-24,175000.0
Lorenzo Russo,SSC Napoli,2023-24,100000.0
Frank Anguissa,SSC Napoli,2023-24,27000000.0
Piotr Zieliński,SSC Napoli,2023-24,22000000.0
Alessio Zerbin,SSC Napoli,2023-24,4000000.0
Karim Zedadka,SSC Napoli,2023-24,250000.0
Eljif Elmas,SSC Napoli,2023-24,20000000.0
Gianluca Gaetano,SSC Napoli,2023-24,6000000.0
Khvicha Kvaratskhelia,SSC Napoli,2023-24,80000000.0
Hamed Traoré,SSC Napoli,2023-24,17000000.0
Hirving Lozano,SSC Napoli,2023-24,15000000.0
Jesper Lindstrøm,SSC Napoli,2023-24,22000000.0
Matteo Politano,SSC Napoli,2023-24,13000000.0
Cyril Ngonge,SSC Napoli,2023-24,12000000.0
Giacomo Raspadori,SSC Napoli,2023-24,25000000.0
Victor Osimhen,SSC Napoli,2023-24,100000000.0
Giovanni Simeone,SSC Napoli,2023-24,10000000.0
Wojciech Szczęsny,Juventus FC,2023-24,6000000.0
Mattia Perin,Juventus FC,2023-24,3000000.0
Giovanni Daffara,Juventus FC,2023-24,300000.0
Carlo Pinsoglio,Juventus FC,2023-24,200000.0
Giovanni Garofani,Juventus FC,2023-24,100000.0
Gian Marco Crespi,Juventus FC,2023-24,100000.0
Simone Scaglia,Juventus FC,2023-24,25000.0
Bremer,Juventus FC,2023-24,60000000.0
Federico Gatti,Juventus FC,2023-24,18000000.0
Tiago Djaló,Juventus FC,2023-24,12000000.0
Danilo,Juventus FC,2023-24,10000000.0
Dean Huijsen,Juventus FC,2023-24,10000000.0
Daniele Rugani,Juventus FC,2023-24,4000000.0
Tarik Muharemović,Juventus FC,2023-24,1200000.0
Alex Sandro,Juventus FC,2023-24,2000000.0
Mattia De Sciglio,Juventus FC,2023-24,1000000.0
Manuel Locatelli,Juventus FC,2023-24,28000000.0
Adrien Rabiot,Juventus FC,2023-24,35000000.0
Weston McKennie,Juventus FC,2023-24,28000000.0
Fabio Miretti,Juventus FC,2023-24,15000000.0
Nicolò Fagioli,Juventus FC,2023-24,15000000.0
Carlos Alcaraz,Juventus FC,2023-24,15000000.0
Hans Nicolussi Caviglia,Juventus FC,2023-24,3000000.0
Joseph Nonge,Juventus FC,2023-24,3000000.0
Luis Hasa,Juventus FC,2023-24,1000000.0
Paul Pogba,Juventus FC,2023-24,
Timothy Weah,Juventus FC,2023-24,12000000.0
Andrea Cambiaso,Juventus FC,2023-24,25000000.0
Samuel Iling-Junior,Juventus FC,2023-24,13000000.0
Filip Kostić,Juventus FC,2023-24,6500000.0
Nikola Sekulov,Juventus FC,2023-24,800000.0
Kenan Yıldız,Juventus FC,2023-24,30000000.0
Federico Chiesa,Juventus FC,2023-24,35000000.0
Matías Soulé,Juventus FC,2023-24,25000000.0
Dušan Vlahović,Juventus FC,2023-24,65000000.0
Moise Kean,Juventus FC,2023-24,14000000.0
Arkadiusz Milik,Juventus FC,2023-24,6000000.0
Leonardo Cerri,Juventus FC,2023-24,800000.0
Tommaso Mancini,Juventus FC,2023-24,500000.0
Marco Carnesecchi,Atalanta BC,2023-24,16000000.0
Juan Musso,Atalanta BC,2023-24,5000000.0
Paolo Vismara,Atalanta BC,2023-24,600000.0
Francesco Rossi,Atalanta BC,2023-24,100000.0
Giorgio Scalvini,Atalanta BC,2023-24,45000000.0
Isak Hien,Atalanta BC,2023-24,20000000.0
Berat Djimsiti,Atalanta BC,2023-24,10000000.0
Sead Kolasinac,Atalanta BC,2023-24,10000000.0
Caleb Okoli,Atalanta BC,2023-24,8000000.0
Rafael Tolói,Atalanta BC,2023-24,2500000.0
Giovanni Bonfanti,Atalanta BC,2023-24,1000000.0
José Luis Palomino,Atalanta BC,2023-24,700000.0
Andrea Ceresoli,Atalanta BC,2023-24,500000.0
Tommaso Del Lungo,Atalanta BC,2023-24,250000.0
Pietro Comi,Atalanta BC,2023-24,250000.0
Matteo Ruggeri,Atalanta BC,2023-24,20000000.0
Emil Holm,Atalanta BC,2023-24,12000000.0
Hans Hateboer,Atalanta BC,2023-24,3500000.0
Nadir Zortea,Atalanta BC,2023-24,3000000.0
Marco Palestra,Atalanta BC,2023-24,1000000.0
Marten de Roon,Atalanta BC,2023-24,7000000.0
Leonardo Mendicino,Atalanta BC,2023-24,800000.0
Matteo Colombo,Atalanta BC,2023-24,150000.0
Éderson,Atalanta BC,2023-24,40000000.0
Mario Pašalić,Atalanta BC,2023-24,13000000.0
Michel Adopo,Atalanta BC,2023-24,1000000.0
Alberto Manzoni,Atalanta BC,2023-24,300000.0
Davide Zappacosta,Atalanta BC,2023-24,6000000.0
Mitchel Bakker,Atalanta BC,2023-24,6500000.0
Teun Koopmeiners,Atalanta BC,2023-24,50000000.0
Charles De Ketelaere,Atalanta BC,2023-24,34000000.0
Aleksey Miranchuk,Atalanta BC,2023-24,10000000.0
Alessandro Cortinovis,Atalanta BC,2023-24,400000.0
Andrea Bonanomi,Atalanta BC,2023-24,
El Bilal Touré,Atalanta BC,2023-24,20000000.0
Ademola Lookman,Atalanta BC,2023-24,40000000.0
Tommaso De Nipoti,Atalanta BC,2023-24,200000.0
Gianluca Scamacca,Atalanta BC,2023-24,35000000.0
Duván Zapata,Atalanta BC,2023-24,8000000.0
Luis Muriel,Atalanta BC,2023-24,2000000.0
Siren Diao,Atalanta BC,2023-24,1500000.0
Moustapha Cissé,Atalanta BC,2023-24,800000.0
Lukasz Skorupski,Bologna FC 1909,2023-24,3500000.0
Federico Ravaglia,Bologna FC 1909,2023-24,1000000.0
Nicola Bagnolini,Bologna FC 1909,2023-24,200000.0
Tito Gasperini,Bologna FC 1909,2023-24,
Sam Beukema,Bologna FC 1909,2023-24,18000000.0
Jhon Lucumí,Bologna FC 1909,2023-24,17000000.0
Stefan Posch,Bologna FC 1909,2023-24,14000000.0
Mihajlo Ilić,Bologna FC 1909,2023-24,4000000.0
Adama Soumaoro,Bologna FC 1909,2023-24,2000000.0
Kevin Bonifazi,Bologna FC 1909,2023-24,1800000.0
Joaquín Sosa,Bologna FC 1909,2023-24,1500000.0
Riccardo Stivanello,Bologna FC 1909,2023-24,200000.0
Riccardo Calafiori,Bologna FC 1909,2023-24,30000000.0
Victor Kristiansen,Bologna FC 1909,2023-24,15000000.0
Tommaso Corazza,Bologna FC 1909,2023-24,1000000.0
Charalampos Lykogiannis,Bologna FC 1909,2023-24,1000000.0
Lorenzo De Silvestri,Bologna FC 1909,2023-24,400000.0
Jerdy Schouten,Bologna FC 1909,2023-24,28000000.0
Nikola Moro,Bologna FC 1909,2023-24,5000000.0
Oussama El Azzouzi,Bologna FC 1909,2023-24,2500000.0
Lewis Ferguson,Bologna FC 1909,2023-24,24000000.0
Nicolás Domínguez,Bologna FC 1909,2023-24,17000000.0
Michel Aebischer,Bologna FC 1909,2023-24,9000000.0
Remo Freuler,Bologna FC 1909,2023-24,6500000.0
Niklas Pyyhtiä,Bologna FC 1909,2023-24,1200000.0
Alexis Saelemaekers,Bologna FC 1909,2023-24,12000000.0
Giovanni Fabbian,Bologna FC 1909,2023-24,14000000.0
Kacper Urbański,Bologna FC 1909,2023-24,7000000.0
Jens Odgaard,Bologna FC 1909,2023-24,4500000.0
Jesper Karlsson,Bologna FC 1909,2023-24,8000000.0
Tommaso Ravaglioli,Bologna FC 1909,2023-24,
Riccardo Orsolini,Bologna FC 1909,2023-24,16000000.0
Dan Ndoye,Bologna FC 1909,2023-24,14000000.0
Joshua Zirkzee,Bologna FC 1909,2023-24,50000000.0
Santiago Castro,Bologna FC 1909,2023-24,12000000.0
Sydney van Hooijdonk,Bologna FC 1909,2023-24,4000000.0
Mile Svilar,AS Roma,2023-24,9000000.0
Rui Patrício,AS Roma,2023-24,1000000.0
Renato Marin,AS Roma,2023-24,500000.0
Pietro Boer,AS Roma,2023-24,150000.0
Evan Ndicka,AS Roma,2023-24,25000000.0
Gianluca Mancini,AS Roma,2023-24,25000000.0
Diego Llorente,AS Roma,2023-24,7000000.0
Marash Kumbulla,AS Roma,2023-24,4500000.0
Chris Smalling,AS Roma,2023-24,2500000.0
Matteo Plaia,AS Roma,2023-24,
Lovro Golic,AS Roma,2023-24,
Angeliño,AS Roma,2023-24,8000000.0
Leonardo Spinazzola,AS Roma,2023-24,4000000.0
Jan Oliveras,AS Roma,2023-24,150000.0
Rasmus Kristensen,AS Roma,2023-24,10000000.0
Zeki Çelik,AS Roma,2023-24,6000000.0
Rick Karsdorp,AS Roma,2023-24,5000000.0
Mattia Mannini,AS Roma,2023-24,
Bryan Cristante,AS Roma,2023-24,20000000.0
Leandro Paredes,AS Roma,2023-24,8000000.0
Martin Vetkal,AS Roma,2023-24,50000.0
Edoardo Bove,AS Roma,2023-24,18000000.0
Renato Sanches,AS Roma,2023-24,6500000.0
Niccolò Pisilli,AS Roma,2023-24,3500000.0
Riccardo Pagano,AS Roma,2023-24,2500000.0
Francesco D'Alessio,AS Roma,2023-24,100000.0
Nicola Zalewski,AS Roma,2023-24,12000000.0
Lorenzo Pellegrini,AS Roma,2023-24,25000000.0
Tommaso Baldanzi,AS Roma,2023-24,15000000.0
Houssem Aouar,AS Roma,2023-24,10000000.0
Stephan El Shaarawy,AS Roma,2023-24,5000000.0
Luigi Cherubini,AS Roma,2023-24,350000.0
Ola Solbakken,AS Roma,2023-24,2500000.0
João Costa,AS Roma,2023-24,1000000.0
Paulo Dybala,AS Roma,2023-24,20000000.0
Filippo Alessio,AS Roma,2023-24,100000.0
Tammy Abraham,AS Roma,2023-24,30000000.0
Romelu Lukaku,AS Roma,2023-24,30000000.0
Sardar Azmoun,AS Roma,2023-24,8000000.0
Andrea Belotti,AS Roma,2023-24,5000000.0
Oliver Christensen,ACF Fiorentina,2023-24,3000000.0
Pietro Terracciano,ACF Fiorentina,2023-24,2500000.0
Tommaso Martinelli,ACF Fiorentina,2023-24,1000000.0
Tommaso Vannucchi,ACF Fiorentina,2023-24,400000.0
Nikola Milenković,ACF Fiorentina,2023-24,15000000.0
Lucas Martínez Quarta,ACF Fiorentina,2023-24,15000000.0
Luca Ranieri,ACF Fiorentina,2023-24,8000000.0
Yerry Mina,ACF Fiorentina,2023-24,3000000.0
Christian Dalle Mura,ACF Fiorentina,2023-24,850000.0
Pietro Comuzzo,ACF Fiorentina,2023-24,700000.0
Christian Biagetti,ACF Fiorentina,2023-24,150000.0
Fabiano Parisi,ACF Fiorentina,2023-24,9500000.0
Cristiano Biraghi,ACF Fiorentina,2023-24,3500000.0
Niccolò Fortini,ACF Fiorentina,2023-24,500000.0
Michael Kayode,ACF Fiorentina,2023-24,25000000.0
Dodô,ACF Fiorentina,2023-24,17000000.0
Niccolò Pierozzi,ACF Fiorentina,2023-24,1800000.0
Davide Faraoni,ACF Fiorentina,2023-24,1500000.0
Sofyan Amrabat,ACF Fiorentina,2023-24,22000000.0
Rolando Mandragora,ACF Fiorentina,2023-24,8500000.0
Maxime Lopez,ACF Fiorentina,2023-24,7500000.0
Lorenzo Amatucci,ACF Fiorentina,2023-24,1000000.0
Arthur Melo,ACF Fiorentina,2023-24,15000000.0
Gaetano Castrovilli,ACF Fiorentina,2023-24,7000000.0
Alfred Duncan,ACF Fiorentina,2023-24,4000000.0
Gino Infantino,ACF Fiorentina,2023-24,3000000.0
Antonín Barák,ACF Fiorentina,2023-24,4500000.0
Giacomo Bonaventura,ACF Fiorentina,2023-24,3000000.0
Abdelhamid Sabiri,ACF Fiorentina,2023-24,2200000.0
Nico González,ACF Fiorentina,2023-24,35000000.0
Riccardo Sottil,ACF Fiorentina,2023-24,6000000.0
Josip Brekalo,ACF Fiorentina,2023-24,3500000.0
Maat Daniel Caprini,ACF Fiorentina,2023-24,
Jonathan Ikoné,ACF Fiorentina,2023-24,10000000.0
Aleksandr Kokorin,ACF Fiorentina,2023-24,800000.0
Lucas Beltrán,ACF Fiorentina,2023-24,16000000.0
Christian Kouamé,ACF Fiorentina,2023-24,7500000.0
M'Bala Nzola,ACF Fiorentina,2023-24,7000000.0
Fallou Sene,ACF Fiorentina,2023-24,200000.0
Vanja Milinković-Savić,Torino FC,2023-24,5000000.0
Mihai Popa,Torino FC,2023-24,800000.0
Luca Gemello,Torino FC,2023-24,300000.0
Pietro Passador,Torino FC,2023-24,100000.0
Matteo Brezzo,Torino FC,2023-24,25000.0
Alessandro Buongiorno,Torino FC,2023-24,35000000.0
Wilfried Singo,Torino FC,2023-24,25000000.0
Perr Schuurs,Torino FC,2023-24,25000000.0
Matteo Lovato,Torino FC,2023-24,4000000.0
David Zima,Torino FC,2023-24,4000000.0
Saba Sazonov,Torino FC,2023-24,2800000.0
Koffi Djidji,Torino FC,2023-24,2500000.0
Adam Masina,Torino FC,2023-24,1500000.0
Alessandro Dellavalle,Torino FC,2023-24,800000.0
Ange N'Guessan,Torino FC,2023-24,200000.0
Ricardo Rodríguez,Torino FC,2023-24,3500000.0
Vimoj Muntu Wa Mungu,Torino FC,2023-24,300000.0
Jacopo Antolini,Torino FC,2023-24,100000.0
Mërgim Vojvoda,Torino FC,2023-24,3000000.0
Brian Bayeye,Torino FC,2023-24,400000.0
Ali Dembélé,Torino FC,2023-24,300000.0
Côme Bianay Balcot,Torino FC,2023-24,200000.0
Samuele Ricci,Torino FC,2023-24,22000000.0
Adrien Tamèze,Torino FC,2023-24,5000000.0
Ivan Ilić,Torino FC,2023-24,18000000.0
Karol Linetty,Torino FC,2023-24,3500000.0
Emirhan İlkhan,Torino FC,2023-24,3000000.0
Gvidas Gineitis,Torino FC,2023-24,2000000.0
Aaron Ciammaglichella,Torino FC,2023-24,1000000.0
Raoul Bellanova,Torino FC,2023-24,15000000.0
Valentino Lazaro,Torino FC,2023-24,3500000.0
Brandon Soppy,Torino FC,2023-24,2000000.0
Nikola Vlašić,Torino FC,2023-24,10000000.0
Simone Verdi,Torino FC,2023-24,2500000.0
Jonathan Silva,Torino FC,2023-24,400000.0
Nemanja Radonjic,Torino FC,2023-24,2800000.0
Yann Karamoh,Torino FC,2023-24,2500000.0
Alieu Njie,Torino FC,2023-24,300000.0
Demba Seck,Torino FC,2023-24,2000000.0
Zanos Savva,Torino FC,2023-24,1000000.0
Uros Kabic,Torino FC,2023-24,1000000.0
Antonio Sanabria,Torino FC,2023-24,7000000.0
Pietro Pellegri,Torino FC,2023-24,3000000.0
David Okereke,Torino FC,2023-24,2400000.0
Ivan Provedel,SS Lazio,2023-24,14000000.0
Christos Mandas,SS Lazio,2023-24,3000000.0
Luigi Sepe,SS Lazio,2023-24,500000.0
Federico Magro,SS Lazio,2023-24,250000.0
Marius Adamonis,SS Lazio,2023-24,200000.0
Alessio Furlanetto,SS Lazio,2023-24,50000.0
Davide Renzetti,SS Lazio,2023-24,50000.0
Alessio Romagnoli,SS Lazio,2023-24,15000000.0
Nicolò Casale,SS Lazio,2023-24,14000000.0
Mario Gila,SS Lazio,2023-24,13000000.0
Patric,SS Lazio,2023-24,4000000.0
Fabio Andrea Ruggeri,SS Lazio,2023-24,200000.0
Matteo Duțu,SS Lazio,2023-24,200000.0
Luca Pellegrini,SS Lazio,2023-24,3500000.0
Dimitrije Kamenovic,SS Lazio,2023-24,800000.0
Adam Marusic,SS Lazio,2023-24,5000000.0
Manuel Lazzari,SS Lazio,2023-24,4000000.0
Elseid Hysaj,SS Lazio,2023-24,2500000.0
Nicolò Rovella,SS Lazio,2023-24,18000000.0
Danilo Cataldi,SS Lazio,2023-24,5500000.0
Mattéo Guendouzi,SS Lazio,2023-24,25000000.0
Toma Bašić,SS Lazio,2023-24,2800000.0
Matías Vecino,SS Lazio,2023-24,2500000.0
Larsson Coulibaly,SS Lazio,2023-24,50000.0
Daichi Kamada,SS Lazio,2023-24,18000000.0
Luis Alberto,SS Lazio,2023-24,11000000.0
André Anderson,SS Lazio,2023-24,400000.0
Luca Napolitano,SS Lazio,2023-24,50000.0
Mattia Zaccagni,SS Lazio,2023-24,20000000.0
Felipe Anderson,SS Lazio,2023-24,8000000.0
Saná Fernandes,SS Lazio,2023-24,800000.0
Gustav Isaksen,SS Lazio,2023-24,12000000.0
Pedro,SS Lazio,2023-24,1000000.0
Diego González,SS Lazio,2023-24,1000000.0
Cristiano Lombardi,SS Lazio,2023-24,100000.0
Taty Castellanos,SS Lazio,2023-24,15000000.0
Ciro Immobile,SS Lazio,2023-24,4000000.0
Josep Martínez,Genoa CFC,2023-24,8000000.0
Nicola Leali,Genoa CFC,2023-24,600000.0
Franz Stolz,Genoa CFC,2023-24,200000.0
Simone Calvani,Genoa CFC,2023-24,150000.0
Daniele Sommariva,Genoa CFC,2023-24,100000.0
Radu Drăgușin,Genoa CFC,2023-24,25000000.0
Koni De Winter,Genoa CFC,2023-24,12000000.0
Johan Vásquez,Genoa CFC,2023-24,10000000.0
Alan Matturro,Genoa CFC,2023-24,4000000.0
Mattia Bani,Genoa CFC,2023-24,2500000.0
Giorgio Cittadini,Genoa CFC,2023-24,2400000.0
Alessandro Vogliacco,Genoa CFC,2023-24,2000000.0
Davide Biraschi,Genoa CFC,2023-24,900000.0
Faroukou Cissé,Genoa CFC,2023-24,200000.0
Tommaso Pittino,Genoa CFC,2023-24,150000.0
Djed Spence,Genoa CFC,2023-24,8000000.0
Aarón Martín,Genoa CFC,2023-24,5000000.0
Ridgeciano Haps,Genoa CFC,2023-24,900000.0
Silvan Hefti,Genoa CFC,2023-24,2500000.0
Stefano Sabelli,Genoa CFC,2023-24,1500000.0
Morten Frendrup,Genoa CFC,2023-24,15000000.0
Emil Bohinen,Genoa CFC,2023-24,1800000.0
Milan Badelj,Genoa CFC,2023-24,800000.0
Ruslan Malinovskyi,Genoa CFC,2023-24,8000000.0
Berkan Kutlu,Genoa CFC,2023-24,3800000.0
Morten Thorsby,Genoa CFC,2023-24,3000000.0
Pablo Galdames,Genoa CFC,2023-24,1500000.0
Filippo Melegoni,Genoa CFC,2023-24,1200000.0
Kevin Strootman,Genoa CFC,2023-24,800000.0
Léandre Kuavita,Genoa CFC,2023-24,400000.0
Riccardo Arboscello,Genoa CFC,2023-24,200000.0
Mattia Aramu,Genoa CFC,2023-24,1300000.0
Filip Jagiello,Genoa CFC,2023-24,1100000.0
Christos Papadopoulos,Genoa CFC,2023-24,800000.0
Junior Messias,Genoa CFC,2023-24,2500000.0
Seydou Fini,Genoa CFC,2023-24,1000000.0
Albert Gudmundsson,Genoa CFC,2023-24,30000000.0
Mateo Retegui,Genoa CFC,2023-24,16000000.0
Vitinha,Genoa CFC,2023-24,14000000.0
David Ankeye,Genoa CFC,2023-24,2000000.0
Caleb Ekuban,Genoa CFC,2023-24,1500000.0
George Pușcaș,Genoa CFC,2023-24,1500000.0
Massimo Coda,Genoa CFC,2023-24,1000000.0
Yoan Bornosuzov,Genoa CFC,2023-24,100000.0
Maduka Okoye,Udinese Calcio,2023-24,4000000.0
Marco Silvestri,Udinese Calcio,2023-24,1000000.0
Daniele Padelli,Udinese Calcio,2023-24,150000.0
Federico Mosca,Udinese Calcio,2023-24,100000.0
Edoardo Piana,Udinese Calcio,2023-24,25000.0
Joel Malusà,Udinese Calcio,2023-24,
Nehuén Pérez,Udinese Calcio,2023-24,13000000.0
Jaka Bijol,Udinese Calcio,2023-24,10000000.0
Thomas Kristensen,Udinese Calcio,2023-24,4500000.0
Enzo Ebosse,Udinese Calcio,2023-24,2500000.0
Lautaro Giannetti,Udinese Calcio,2023-24,2500000.0
Matteo Palma,Udinese Calcio,2023-24,1000000.0
Christian Kabasele,Udinese Calcio,2023-24,1000000.0
Antonio Tikvic,Udinese Calcio,2023-24,700000.0
Axel Guessand,Udinese Calcio,2023-24,500000.0
James Abankwah,Udinese Calcio,2023-24,300000.0
Samuel John Nwachukwu,Udinese Calcio,2023-24,150000.0
Jordan Zemura,Udinese Calcio,2023-24,5000000.0
Hassane Kamara,Udinese Calcio,2023-24,4500000.0
Festy Ebosele,Udinese Calcio,2023-24,6000000.0
Kingsley Ehizibue,Udinese Calcio,2023-24,2200000.0
João Ferreira,Udinese Calcio,2023-24,2000000.0
Walace,Udinese Calcio,2023-24,6000000.0
Étienne Camara,Udinese Calcio,2023-24,1500000.0
Sandi Lovrić,Udinese Calcio,2023-24,8000000.0
Martín Payero,Udinese Calcio,2023-24,4500000.0
Oier Zarraga,Udinese Calcio,2023-24,2000000.0
Roberto Pereyra,Udinese Calcio,2023-24,2000000.0
Domingos Quina,Udinese Calcio,2023-24,1500000.0
Marco Ballarini,Udinese Calcio,2023-24,75000.0
Bor Zunec,Udinese Calcio,2023-24,10000.0
Lazar Samardžić,Udinese Calcio,2023-24,20000000.0
Simone Pafundi,Udinese Calcio,2023-24,10000000.0
David Pejičić,Udinese Calcio,2023-24,1000000.0
Marley Aké,Udinese Calcio,2023-24,1600000.0
Florian Thauvin,Udinese Calcio,2023-24,3000000.0
Beto,Udinese Calcio,2023-24,20000000.0
Lorenzo Lucca,Udinese Calcio,2023-24,12000000.0
Brenner,Udinese Calcio,2023-24,7000000.0
Keinan Davis,Udinese Calcio,2023-24,3000000.0
Isaac Success,Udinese Calcio,2023-24,2500000.0
Gerard Deulofeu,Udinese Calcio,2023-24,1000000.0
Vivaldo Semedo,Udinese Calcio,2023-24,500000.0
Sekou Diawara,Udinese Calcio,2023-24,250000.0
Michele Di Gregorio,AC Monza,2023-24,18000000.0
Alessandro Sorrentino,AC Monza,2023-24,800000.0
Stefano Gori,AC Monza,2023-24,500000.0
Eugenio Lamanna,AC Monza,2023-24,100000.0
Andrea Mazza,AC Monza,2023-24,75000.0
Andrea Carboni,AC Monza,2023-24,4000000.0
Pablo Marí,AC Monza,2023-24,3500000.0
Armando Izzo,AC Monza,2023-24,2500000.0
Luca Caldirola,AC Monza,2023-24,1300000.0
Davide Bettella,AC Monza,2023-24,1000000.0
Danilo D'Ambrosio,AC Monza,2023-24,1000000.0
Georgios Kyriakopoulos,AC Monza,2023-24,3500000.0
Franco Carboni,AC Monza,2023-24,900000.0
Samuele Birindelli,AC Monza,2023-24,3500000.0
Pedro Pereira,AC Monza,2023-24,1500000.0
Giulio Donati,AC Monza,2023-24,300000.0
Leonardo Colombo,AC Monza,2023-24,250000.0
Matteo Pessina,AC Monza,2023-24,15000000.0
Warren Bondo,AC Monza,2023-24,6000000.0
Roberto Gagliardini,AC Monza,2023-24,3000000.0
Jean-Daniel Akpa Akpro,AC Monza,2023-24,1000000.0
Alessandro Berretta,AC Monza,2023-24,
Patrick Ciurria,AC Monza,2023-24,4000000.0
Andrea Colpani,AC Monza,2023-24,18000000.0
Valentín Carboni,AC Monza,2023-24,15000000.0
Daniel Maldini,AC Monza,2023-24,4500000.0
