player_name_tm,club_tm,season,market_value_eur
Junior Kroupi,FC Lorient,2023-24,15000000.0
Mohamed Bamba,FC Lorient,2023-24,6000000.0
Bamba Dieng,FC Lorient,2023-24,4000000.0
Aiyegun Tosin,FC Lorient,2023-24,3000000.0
Ibrahima Koné,FC Lorient,2023-24,2500000.0
Adrian Grbic,FC Lorient,2023-24,1200000.0
Siriné Doucouré,FC Lorient,2023-24,1000000.0
Alban Lafont,FC Nantes,2023-24,9000000.0
Rémy Descamps,FC Nantes,2023-24,1500000.0
Hugo Barbet,FC Nantes,2023-24,150000.0
Denis Petric,FC Nantes,2023-24,100000.0
Nathan Zézé,FC Nantes,2023-24,5000000.0
Eray Cömert,FC Nantes,2023-24,4000000.0
Jean-Kévin Duverne,FC Nantes,2023-24,3500000.0
Jean-Charles Castelletto,FC Nantes,2023-24,3500000.0
Bastien Meupiyou,FC Nantes,2023-24,800000.0
Nicolas Pallois,FC Nantes,2023-24,600000.0
Junior Diaz,FC Nantes,2023-24,400000.0
Yannis M'Bemba,FC Nantes,2023-24,100000.0
Robin Voisine,FC Nantes,2023-24,
Enzo Mongo,FC Nantes,2023-24,
Nicolas Cozza,FC Nantes,2023-24,3500000.0
Jaouen Hadjam,FC Nantes,2023-24,2000000.0
Hugo Boutsingkham,FC Nantes,2023-24,200000.0
Ronaël Pierre-Gabriel,FC Nantes,2023-24,3500000.0
Fabien Centonze,FC Nantes,2023-24,3000000.0
Kelvin Amian,FC Nantes,2023-24,2500000.0
Marcus Coco,FC Nantes,2023-24,1500000.0
Pedro Chirivella,FC Nantes,2023-24,7000000.0
Lamine Diack,FC Nantes,2023-24,1200000.0
Mathis Oger,FC Nantes,2023-24,
Douglas Augusto,FC Nantes,2023-24,6000000.0
Samuel Moutoussamy,FC Nantes,2023-24,3000000.0
Moussa Sissoko,FC Nantes,2023-24,1200000.0
Mohamed Achi,FC Nantes,2023-24,200000.0
Dehmaine Tabibou,FC Nantes,2023-24,50000.0
Florent Mollet,FC Nantes,2023-24,1800000.0
Moses Simon,FC Nantes,2023-24,12000000.0
Bénie Traoré,FC Nantes,2023-24,4000000.0
Abdoul Kader Bamba,FC Nantes,2023-24,900000.0
Adel Mahamoud,FC Nantes,2023-24,100000.0
Adson,FC Nantes,2023-24,4500000.0
Stredair Appuah,FC Nantes,2023-24,500000.0
Mostafa Mohamed,FC Nantes,2023-24,10000000.0
Ignatius Ganago,FC Nantes,2023-24,3000000.0
Joe-Loïc Affamah,FC Nantes,2023-24,100000.0
Marco Bizot,Stade Brestois 29,2023-24,4000000.0
Grégoire Coudert,Stade Brestois 29,2023-24,400000.0
Yan Marillat,Stade Brestois 29,2023-24,150000.0
Lilian Brassier,Stade Brestois 29,2023-24,12000000.0
Brendan Chardonnet,Stade Brestois 29,2023-24,8000000.0
Achraf Dari,Stade Brestois 29,2023-24,2000000.0
Christophe Hérelle,Stade Brestois 29,2023-24,1500000.0
Josué Escartin,Stade Brestois 29,2023-24,150000.0
Tommy Le Verge,Stade Brestois 29,2023-24,
Bradley Locko,Stade Brestois 29,2023-24,12000000.0
Jordan Amavi,Stade Brestois 29,2023-24,1200000.0
Kenny Lala,Stade Brestois 29,2023-24,3000000.0
Luck Zogbé,Stade Brestois 29,2023-24,100000.0
Pierre Lees-Melou,Stade Brestois 29,2023-24,10000000.0
Jonas Martin,Stade Brestois 29,2023-24,1000000.0
Mahdi Camara,Stade Brestois 29,2023-24,10000000.0
Hugo Magnetti,Stade Brestois 29,2023-24,7000000.0
Hianga'a Mbock,Stade Brestois 29,2023-24,700000.0
Karamoko Dembélé,Stade Brestois 29,2023-24,900000.0
Adrien Lebeau,Stade Brestois 29,2023-24,300000.0
Mathias Pereira Lage,Stade Brestois 29,2023-24,2500000.0
Djibril Konté,Stade Brestois 29,2023-24,50000.0
Romain Del Castillo,Stade Brestois 29,2023-24,10000000.0
Axel Camblan,Stade Brestois 29,2023-24,500000.0
Martín Satriano,Stade Brestois 29,2023-24,7000000.0
Steve Mounié,Stade Brestois 29,2023-24,6000000.0
Jérémy Le Douaron,Stade Brestois 29,2023-24,5000000.0
Arthur Desmas,Le Havre AC,2023-24,2500000.0
Mohamed Koné,Le Havre AC,2023-24,500000.0
Mathieu Gorgelin,Le Havre AC,2023-24,200000.0
Paul Argney,Le Havre AC,2023-24,150000.0
Arouna Sangante,Le Havre AC,2023-24,10000000.0
Étienne Youté Kinkoué,Le Havre AC,2023-24,7000000.0
Gautier Lloris,Le Havre AC,2023-24,3000000.0
Yoann Salmier,Le Havre AC,2023-24,1500000.0
Yoni Gomis,Le Havre AC,2023-24,50000.0
Aliou Thiaré,Le Havre AC,2023-24,
Christopher Operi,Le Havre AC,2023-24,4000000.0
Cheick Doumbia,Le Havre AC,2023-24,50000.0
Loïc Nego,Le Havre AC,2023-24,900000.0
Oualid El Hajjam,Le Havre AC,2023-24,800000.0
Abdoulaye Touré,Le Havre AC,2023-24,3000000.0
Oussama Targhalline,Le Havre AC,2023-24,2500000.0
Nolan Mbemba,Le Havre AC,2023-24,350000.0
Aloïs Confais,Le Havre AC,2023-24,250000.0
Mathéo Bodmer,Le Havre AC,2023-24,
Daler Kuzyaev,Le Havre AC,2023-24,8000000.0
Yassine Kechta,Le Havre AC,2023-24,5000000.0
Rassoul Ndiaye,Le Havre AC,2023-24,2500000.0
Simon Ebonog,Le Havre AC,2023-24,100000.0
Nabil Alioui,Le Havre AC,2023-24,3200000.0
Mokrane Bentoumi,Le Havre AC,2023-24,50000.0
Antoine Joujou,Le Havre AC,2023-24,1500000.0
Issa Soumaré,Le Havre AC,2023-24,800000.0
Kandet Diawara,Le Havre AC,2023-24,400000.0
Josué Casimir,Le Havre AC,2023-24,3000000.0
Emmanuel Sabbi,Le Havre AC,2023-24,2500000.0
Samuel Grandsir,Le Havre AC,2023-24,1500000.0
Mohamed Bayo,Le Havre AC,2023-24,5000000.0
André Ayew,Le Havre AC,2023-24,1000000.0
Elysée Logbo,Le Havre AC,2023-24,800000.0
Steve Ngoura,Le Havre AC,2023-24,400000.0
Guillaume Dietsch,FC Metz,2023-24,600000.0
Alexandre Oukidja,FC Metz,2023-24,500000.0
Marc-Aurèle Caillard,FC Metz,2023-24,200000.0
Fali Candé,FC Metz,2023-24,2500000.0
Sadibou Sané,FC Metz,2023-24,800000.0
Aboubacar Lô,FC Metz,2023-24,300000.0
Ismaël Traoré,FC Metz,2023-24,250000.0
Albin Demouchy,FC Metz,2023-24,50000.0
Charles Divialle,FC Metz,2023-24,
Matthieu Udol,FC Metz,2023-24,2500000.0
Kevin Van Den Kerkhof,FC Metz,2023-24,3000000.0
Koffi Kouao,FC Metz,2023-24,1500000.0
Maxime Colin,FC Metz,2023-24,900000.0
Sofiane Alakouch,FC Metz,2023-24,500000.0
Habib Maïga,FC Metz,2023-24,2500000.0
Danley Jean Jacques,FC Metz,2023-24,2000000.0
Kévin N'Doram,FC Metz,2023-24,1500000.0
Warren Tchimbembé,FC Metz,2023-24,300000.0
Lamine Camara,FC Metz,2023-24,10000000.0
Arthur Atta,FC Metz,2023-24,1000000.0
Jean N'Guessan,FC Metz,2023-24,800000.0
Joseph Nduquidi,FC Metz,2023-24,800000.0
Sami Lahssaini,FC Metz,2023-24,400000.0
Ablie Jallow,FC Metz,2023-24,2000000.0
Youssef Maziz,FC Metz,2023-24,1500000.0
Cheikh Sabaly,FC Metz,2023-24,2000000.0
Papa Amadou Diallo,FC Metz,2023-24,1000000.0
Didier Lamkel Zé,FC Metz,2023-24,1000000.0
Maïdine Douane,FC Metz,2023-24,200000.0
Joel Asoro,FC Metz,2023-24,1500000.0
Malick Mbaye,FC Metz,2023-24,500000.0
Georges Mikautadze,FC Metz,2023-24,15000000.0
Óscar Estupiñán,FC Metz,2023-24,4000000.0
Simon Elisor,FC Metz,2023-24,1000000.0
Benjamin Tetteh,FC Metz,2023-24,1000000.0
Ibou Sané,FC Metz,2023-24,300000.0
Mory Diaw,Clermont Foot 63,2023-24,1800000.0
Massamba N'Diaye,Clermont Foot 63,2023-24,500000.0
Théo Borne,Clermont Foot 63,2023-24,50000.0
Théo Ramousse,Clermont Foot 63,2023-24,
Andy Pelmard,Clermont Foot 63,2023-24,3500000.0
Mateusz Wieteska,Clermont Foot 63,2023-24,3000000.0
Maximiliano Caufriez,Clermont Foot 63,2023-24,2500000.0
Florent Ogier,Clermont Foot 63,2023-24,300000.0
Ivan M'Bahia,Clermont Foot 63,2023-24,50000.0
Mohamed Sylla,Clermont Foot 63,2023-24,
Neto Borges,Clermont Foot 63,2023-24,3000000.0
Yoël Armougom,Clermont Foot 63,2023-24,300000.0
Cheick Oumar Konaté,Clermont Foot 63,2023-24,1500000.0
Mehdi Zeffane,Clermont Foot 63,2023-24,500000.0
Yohann Magnin,Clermont Foot 63,2023-24,2000000.0
Maxime Gonalons,Clermont Foot 63,2023-24,700000.0
Johan Gastien,Clermont Foot 63,2023-24,500000.0
Stan Berkani,Clermont Foot 63,2023-24,
Adam Mabrouk,Clermont Foot 63,2023-24,
Habib Keïta,Clermont Foot 63,2023-24,1000000.0
Abdellah Baallal,Clermont Foot 63,2023-24,50000.0
Muhammed Cham,Clermont Foot 63,2023-24,6000000.0
Aïman Maurer,Clermont Foot 63,2023-24,500000.0
Elbasan Rashani,Clermont Foot 63,2023-24,1500000.0
Jérémie Bela,Clermont Foot 63,2023-24,600000.0
Ilhan Fakili,Clermont Foot 63,2023-24,
Jim Allevinah,Clermont Foot 63,2023-24,2000000.0
Bilal Boutobba,Clermont Foot 63,2023-24,1800000.0
Mohamed-Amine Bouchenna,Clermont Foot 63,2023-24,200000.0
Shamar Nicholson,Clermont Foot 63,2023-24,5000000.0
Grejohn Kyei,Clermont Foot 63,2023-24,1500000.0
Komnen Andric,Clermont Foot 63,2023-24,1000000.0
