Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,0.19,0.00,0.19,0.19,0.19,Matches
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,27,24,2151,23.9,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,37,37,3325,36.9,2,3,5,2,0,0,8,0,0.05,0.08,0.14,0.05,0.14,Matches
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,23,23,1972,21.9,2,1,3,2,0,0,9,0,0.09,0.05,0.14,0.09,0.14,Matches
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,34,32,2667,29.6,27,2,29,24,3,4,1,0,0.91,0.07,0.98,0.81,0.88,Matches
308,Samuel Lino,br BRA,MF,Atlético Madrid,24,1999,31,21,1552,17.2,3,4,7,3,0,0,3,0,0.17,0.23,0.41,0.17,0.41,Matches
310,Diego Llorente,es ESP,DF,Real Betis,30,1993,30,29,2519,28.0,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
311,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.07,0.14,0.21,0.07,0.21,Matches
312,Giovani Lo Celso,ar ARG,MF,Real Betis,28,1996,25,15,1457,16.2,8,3,11,6,2,3,4,0,0.49,0.19,0.68,0.37,0.56,Matches
314,David López,es ESP,DF,Girona,34,1989,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches
316,Diego López,es ESP,MF,Valencia,22,2002,38,35,2737,30.4,8,5,13,8,0,0,3,0,0.26,0.16,0.43,0.26,0.43,Matches
318,Fermin López,es ESP,MF,Barcelona,21,2003,28,12,1252,13.9,6,5,11,6,0,0,4,1,0.43,0.36,0.79,0.43,0.79,Matches
319,Javi López,es ESP,DF,Real Sociedad,22,2002,29,21,1936,21.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
322,Unai López,es ESP,MF,Rayo Vallecano,28,1995,32,23,1707,19.0,3,1,4,3,0,0,9,1,0.16,0.05,0.21,0.16,0.21,Matches
325,Pol Lozano,es ESP,MF,Espanyol,24,1999,30,27,1943,21.6,0,1,1,0,0,0,12,0,0.00,0.05,0.05,0.00,0.05,Matches
326,José Luis Gayà,es ESP,DF,Valencia,29,1995,23,22,1803,20.0,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
327,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,26,1997,38,36,3092,34.4,11,2,13,10,1,1,3,1,0.32,0.06,0.38,0.29,0.35,Matches
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,30,28,2368,26.3,0,2,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,Matches
333,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,26,17,1564,17.4,0,4,4,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
339,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,27,20,1999,22.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,23,14,1239,13.8,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,Matches
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,30,27,2399,26.7,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
345,Carlos Martín,es ESP,"MF,FW",Alavés,22,2002,26,16,1333,14.8,2,2,4,2,0,0,3,0,0.14,0.14,0.27,0.14,0.27,Matches
347,Gerard Martín,es ESP,DF,Barcelona,22,2002,28,11,1038,11.5,1,3,4,1,0,0,2,0,0.09,0.26,0.35,0.09,0.35,Matches
348,Iván Martín,es ESP,MF,Girona,25,1999,32,24,2039,22.7,1,1,2,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,Matches
349,Jon Martin,es ESP,DF,Real Sociedad,18,2006,13,6,904,10.0,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
350,Mario Martín,es ESP,MF,Valladolid,20,2004,30,20,1748,19.4,0,1,1,0,0,0,8,3,0.00,0.05,0.05,0.00,0.05,Matches
351,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,32,30,2624,29.2,2,2,4,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
352,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,28,28,2490,27.7,0,4,4,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,Matches
355,Toni Martínez,es ESP,FW,Alavés,27,1997,28,9,1012,11.2,4,0,4,4,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches
357,Marvin,es ESP,"DF,MF",Las Palmas,24,2000,23,9,1038,11.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,32,21,1992,22.1,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches
360,Borja Mayoral,es ESP,FW,Getafe,27,1997,24,7,1114,12.4,5,1,6,4,1,1,0,0,0.40,0.08,0.48,0.32,0.40,Matches
361,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,34,34,2907,32.3,31,3,34,24,7,9,3,1,0.96,0.09,1.05,0.74,0.84,Matches
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,34,20,1837,20.4,3,6,9,3,0,0,3,0,0.15,0.29,0.44,0.15,0.44,Matches
363,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,29,28,2466,27.4,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
365,Arthur Melo,br BRA,MF,Girona,27,1996,15,10,941,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Brais Méndez,es ESP,"MF,FW",Real Sociedad,27,1997,27,19,1531,17.0,3,2,5,3,0,0,4,0,0.18,0.12,0.29,0.18,0.29,Matches
367,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,14,12,1005,11.2,0,1,1,0,0,0,1,1,0.00,0.09,0.09,0.00,0.09,Matches
370,Miguel,es ESP,FW,Leganés,24,1999,34,17,1724,19.2,1,3,4,0,1,2,3,0,0.05,0.16,0.21,0.00,0.16,Matches
371,Éder Militão,br BRA,DF,Real Madrid,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.10,0.10,0.19,0.10,0.19,Matches
372,Luis Milla,es ESP,MF,Getafe,29,1994,33,32,2875,31.9,1,4,5,0,1,1,6,0,0.03,0.13,0.16,0.00,0.13,Matches
374,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25,1999,34,31,2729,30.3,4,6,10,4,0,0,6,1,0.13,0.20,0.33,0.13,0.33,Matches
378,Luka Modrić,hr CRO,MF,Real Madrid,38,1985,35,17,1827,20.3,2,6,8,2,0,0,7,0,0.10,0.30,0.39,0.10,0.39,Matches
379,Johan Mojica,co COL,DF,Mallorca,31,1992,36,30,2755,30.6,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches
380,Alberto Moleiro,es ESP,MF,Las Palmas,20,2003,35,32,2714,30.2,6,1,7,6,0,0,5,0,0.20,0.03,0.23,0.20,0.23,Matches
381,Nahuel Molina,ar ARG,DF,Atlético Madrid,26,1998,30,17,1590,17.7,0,3,3,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
382,Jon Moncayola,es ESP,MF,Osasuna,26,1998,32,26,2099,23.3,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Ilaix Moriba,gn GUI,MF,Celta Vigo,21,2003,33,22,2132,23.7,1,1,2,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,Matches
388,Manu Morlanes,es ESP,MF,Mallorca,25,1999,23,15,1338,14.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Raúl Moro,es ESP,"MF,FW",Valladolid,21,2002,33,26,2341,26.0,4,5,9,4,0,0,2,0,0.15,0.19,0.35,0.15,0.35,Matches
390,Cristhian Mosquera,es ESP,DF,Valencia,20,2004,37,37,3319,36.9,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
391,Santiago Mouriño,uy URU,DF,Alavés,22,2002,25,20,1849,20.5,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
392,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26,1998,24,24,2017,22.4,2,1,3,2,0,0,6,1,0.09,0.04,0.13,0.09,0.13,Matches
393,Aihen Muñoz,es ESP,DF,Real Sociedad,26,1997,21,13,1098,12.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
394,Álex Muñoz,es ESP,DF,Las Palmas,30,1994,21,18,1415,15.7,3,0,3,3,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches
396,Javier Muñoz,es ESP,"MF,DF",Las Palmas,29,1995,35,28,2588,28.8,1,3,4,1,0,0,5,0,0.03,0.10,0.14,0.03,0.14,Matches
398,Vedat Muriqi,xk KVX,FW,Mallorca,30,1994,29,24,2058,22.9,7,2,9,5,2,3,1,2,0.31,0.09,0.39,0.22,0.31,Matches
400,Matija Nastasić,rs SRB,DF,Leganés,31,1993,26,24,2110,23.4,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
401,Natan,br BRA,DF,Real Betis,23,2001,31,23,2175,24.2,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches
402,Pau Navarro,es ESP,DF,Villarreal,19,2005,17,8,916,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Roberto Navarro,es ESP,MF,Mallorca,22,2002,23,15,1278,14.2,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
405,Yvan Neyou,cm CMR,MF,Leganés,27,1997,30,27,2312,25.7,1,1,2,1,0,0,14,0,0.04,0.04,0.08,0.04,0.08,Matches
407,Saúl Ñíguez,es ESP,MF,Sevilla,29,1994,24,17,1553,17.3,1,6,7,1,0,0,8,1,0.06,0.35,0.41,0.06,0.41,Matches
411,Randy Nteka,ao ANG,FW,Rayo Vallecano,26,1997,24,16,1129,12.5,3,0,3,3,0,0,6,0,0.24,0.00,0.24,0.24,0.24,Matches
413,Ørjan Nyland,no NOR,GK,Sevilla,33,1990,30,30,2673,29.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
415,Jan Oblak,si SVN,GK,Atlético Madrid,31,1993,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
421,Brian Oliván,es ESP,DF,Espanyol,30,1994,17,12,1017,11.3,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
422,Lucas Oliveira Rosa,br BRA,DF,Valladolid,24,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
423,Dani Olmo,es ESP,MF,Barcelona,26,1998,25,13,1212,13.5,10,3,13,8,2,2,1,0,0.74,0.22,0.97,0.59,0.82,Matches
424,Aimar Oroz,es ESP,MF,Osasuna,22,2001,37,35,2966,33.0,5,4,9,4,1,1,8,0,0.15,0.12,0.27,0.12,0.24,Matches
429,Mikel Oyarzabal,es ESP,FW,Real Sociedad,27,1997,35,28,2250,25.0,9,3,12,5,4,4,4,1,0.36,0.12,0.48,0.20,0.32,Matches
433,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,29,1994,35,25,2162,24.0,4,4,8,4,0,0,5,0,0.17,0.17,0.33,0.17,0.33,Matches
434,Aitor Paredes,es ESP,DF,Athletic Club,24,2000,23,21,1812,20.1,3,0,3,3,0,0,4,1,0.15,0.00,0.15,0.15,0.15,Matches
435,Daniel Parejo,es ESP,MF,Villarreal,35,1989,36,26,2273,25.3,3,3,6,2,1,2,8,0,0.12,0.12,0.24,0.08,0.20,Matches
439,Pedri,es ESP,MF,Barcelona,21,2002,37,35,2879,32.0,4,5,9,4,0,0,3,0,0.13,0.16,0.28,0.13,0.28,Matches
440,Adrià Pedrosa,es ESP,DF,Sevilla,26,1998,31,27,2298,25.5,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches
443,Iñaki Peña,es ESP,GK,Barcelona,25,1999,16,15,1396,15.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29,1995,28,15,1500,16.7,3,6,9,3,0,0,3,0,0.18,0.36,0.54,0.18,0.54,Matches
446,Peque,es ESP,"MF,FW",Sevilla,21,2002,26,14,1134,12.6,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
447,Ayoze Pérez,es ESP,FW,Villarreal,31,1993,30,22,1970,21.9,19,2,21,19,0,0,4,0,0.87,0.09,0.96,0.87,0.96,Matches
448,Carles Pérez,es ESP,MF,Getafe,26,1998,27,15,1431,15.9,3,0,3,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches
450,Kike Pérez,es ESP,MF,Valladolid,27,1997,19,14,1191,13.2,2,0,2,2,0,0,6,0,0.15,0.00,0.15,0.15,0.15,Matches
451,Luis Pérez,es ESP,DF,Valladolid,29,1995,30,28,2558,28.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
452,Romain Perraud,fr FRA,DF,Real Betis,26,1997,28,22,2002,22.2,2,2,4,2,0,0,8,1,0.09,0.09,0.18,0.09,0.18,Matches
455,Yeremi Pino,es ESP,MF,Villarreal,21,2002,34,25,1934,21.5,4,7,11,4,0,0,11,0,0.19,0.33,0.51,0.19,0.51,Matches
457,Beñat Prados,es ESP,MF,Athletic Club,23,2001,30,21,1715,19.1,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches
459,Javi Puado,es ESP,"MF,FW",Espanyol,26,1998,35,35,2974,33.0,12,4,16,7,5,5,8,0,0.36,0.12,0.48,0.21,0.33,Matches
460,Dani Raba,es ESP,"MF,FW",Leganés,28,1995,29,24,1879,20.9,8,6,14,4,4,5,6,0,0.38,0.29,0.67,0.19,0.48,Matches
462,Antonio Raillo,es ESP,DF,Mallorca,32,1991,36,36,3207,35.6,2,0,2,2,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches
464,Sandro Ramírez,es ESP,"MF,FW",Las Palmas,29,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,0.40,0.13,0.53,0.35,0.49,Matches
466,Raphinha,br BRA,"MF,FW",Barcelona,27,1996,36,32,2839,31.5,18,9,27,16,2,2,4,0,0.57,0.29,0.86,0.51,0.79,Matches
467,Andrei Ratiu,ro ROU,"DF,MF",Rayo Vallecano,26,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,0.06,0.09,0.15,0.06,0.15,Matches
470,Álex Remiro,es ESP,GK,Real Sociedad,29,1995,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
472,Diego Rico,es ESP,DF,Getafe,31,1993,33,32,2819,31.3,0,3,3,0,0,0,9,1,0.00,0.10,0.10,0.00,0.10,Matches
474,Luis Rioja,es ESP,MF,Valencia,30,1993,36,33,2831,31.5,5,3,8,3,2,2,6,0,0.16,0.10,0.25,0.10,0.19,Matches
479,Marc Roca,es ESP,MF,Real Betis,27,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,0.20,0.20,0.40,0.20,0.40,Matches
483,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,26,1998,29,12,1330,14.8,1,4,5,1,0,0,6,1,0.07,0.27,0.34,0.07,0.34,Matches
485,Damián Rodríguez,es ESP,MF,Celta Vigo,21,2003,17,10,927,10.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36,1988,37,26,2162,24.0,4,7,11,4,0,0,5,0,0.17,0.29,0.46,0.17,0.46,Matches
489,Javi Rodríguez,es ESP,DF,Celta Vigo,21,2003,36,26,2514,27.9,3,2,5,3,0,0,7,0,0.11,0.07,0.18,0.11,0.18,Matches
490,Jesus Rodríguez,es ESP,MF,Real Betis,18,2005,21,15,1111,12.3,2,0,2,2,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches
491,Kirian Rodríguez,es ESP,MF,Las Palmas,28,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
492,Ricardo Rodríguez,ch SUI,DF,Real Betis,31,1992,18,15,1274,14.2,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches
493,Rodrygo,br BRA,"MF,FW",Real Madrid,23,2001,30,22,1928,21.4,6,5,11,6,0,0,0,0,0.28,0.23,0.51,0.28,0.51,Matches
495,Carlos Romero,es ESP,"DF,MF",Espanyol,22,2001,34,28,2554,28.4,2,1,3,2,0,0,7,0,0.07,0.04,0.11,0.07,0.11,Matches
496,Isaac Romero,es ESP,FW,Sevilla,24,2000,31,26,2156,24.0,4,2,6,4,0,1,10,1,0.17,0.08,0.25,0.17,0.25,Matches
498,Oriol Romeu,es ESP,MF,Girona,32,1991,25,17,1356,15.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
499,Vitor Roque,br BRA,FW,Real Betis,19,2005,22,14,1235,13.7,4,0,4,4,0,0,4,0,0.29,0.00,0.29,0.29,0.29,Matches
500,Valentin Rosier,fr FRA,DF,Leganés,27,1996,32,28,2595,28.8,1,2,3,1,0,0,8,0,0.03,0.07,0.10,0.03,0.10,Matches
501,Antonio Rüdiger,de GER,DF,Real Madrid,31,1993,29,26,2291,25.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Aitor Ruibal,es ESP,"DF,FW",Real Betis,28,1996,29,13,1313,14.6,1,3,4,1,0,0,5,0,0.07,0.21,0.27,0.07,0.27,Matches
503,Abel Ruiz,es ESP,FW,Girona,24,2000,23,17,1346,15.0,4,0,4,3,1,2,3,0,0.27,0.00,0.27,0.20,0.20,Matches
505,Youssouf Sabaly,sn SEN,DF,Real Betis,31,1993,22,20,1581,17.6,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches
508,Jorge Sáenz,es ESP,DF,Leganés,27,1996,23,19,1690,18.8,1,0,1,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,Matches
510,Kike Salas,es ESP,DF,Sevilla,22,2002,31,25,2238,24.9,3,2,5,3,0,0,6,0,0.12,0.08,0.20,0.12,0.20,Matches
511,Albert Sambi Lokonga,be BEL,MF,Sevilla,24,1999,22,16,1471,16.3,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches
513,Oihan Sancet,es ESP,MF,Athletic Club,24,2000,29,19,1620,18.0,15,1,16,12,3,3,2,0,0.83,0.06,0.89,0.67,0.72,Matches
514,Antonio Sánchez,es ESP,"MF,DF",Mallorca,27,1997,33,12,1395,15.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
515,Iván Sánchez,es ESP,MF,Valladolid,31,1992,32,11,1404,15.6,2,1,3,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19,Matches
516,Javi Sánchez,es ESP,DF,Valladolid,27,1997,25,25,2026,22.5,2,0,2,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches
517,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,20,2003,32,18,1722,19.1,4,4,8,4,0,0,6,1,0.21,0.21,0.42,0.21,0.42,Matches
518,Manu Sánchez,es ESP,DF,Alavés,23,2000,33,30,2634,29.3,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,Matches
522,Sergi,es ESP,DF,Leganés,32,1992,36,33,2957,32.9,2,0,2,2,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches
524,Fábio Silva,pt POR,FW,Las Palmas,22,2002,24,22,1866,20.7,10,3,13,8,2,3,7,0,0.48,0.14,0.63,0.39,0.53,Matches
525,Rui Silva,pt POR,GK,Real Betis,30,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
526,Giuliano Simeone,ar ARG,MF,Atlético Madrid,21,2002,33,26,1926,21.4,2,6,8,2,0,0,4,0,0.09,0.28,0.37,0.09,0.37,Matches
527,Unai Simón,es ESP,GK,Athletic Club,27,1997,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
530,Antonio Sivera,es ESP,GK,Alavés,27,1996,32,32,2810,31.2,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
532,Alex Sola,es ESP,MF,Getafe,25,1999,19,13,1029,11.4,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
535,David Soria,es ESP,GK,Getafe,31,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Hugo Sotelo,es ESP,MF,Celta Vigo,20,2003,24,15,1254,13.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
538,Djibril Sow,ch SUI,MF,Sevilla,27,1997,30,24,2062,22.9,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,Matches
539,Carl Starfelt,se SWE,DF,Celta Vigo,29,1995,28,26,2270,25.2,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
540,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,19,2004,23,9,944,10.5,3,0,3,3,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
542,Cristhian Stuani,uy URU,FW,Girona,37,1986,32,6,1078,12.0,11,2,13,8,3,3,4,0,0.92,0.17,1.09,0.67,0.83,Matches
543,Álex Suárez,es ESP,DF,Las Palmas,31,1993,30,30,2460,27.3,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches
545,Luka Sučić,hr CRO,MF,Real Sociedad,21,2002,29,21,1792,19.9,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches
547,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,20,2004,32,15,1348,15.0,4,5,9,4,0,0,1,0,0.27,0.33,0.60,0.27,0.60,Matches
548,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,30,1994,29,17,1583,17.6,5,1,6,1,4,4,5,0,0.28,0.06,0.34,0.06,0.11,Matches
549,Wojciech Szczęsny,pl POL,GK,Barcelona,34,1990,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
550,Alexander Sørloth,no NOR,FW,Atlético Madrid,28,1995,35,15,1566,17.4,20,2,22,19,1,1,4,0,1.15,0.11,1.26,1.09,1.21,Matches
551,Renato Tapia,pe PER,"MF,DF",Leganés,29,1995,34,28,2424,26.9,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
552,César Tárrega,es ESP,DF,Valencia,22,2002,34,34,3026,33.6,2,0,2,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches
553,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,24,2000,32,31,2689,29.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
554,Álvaro Tejero,es ESP,"MF,DF",Espanyol,28,1996,28,13,1238,13.8,1,4,5,1,0,0,2,0,0.07,0.29,0.36,0.07,0.36,Matches
556,Nahuel Tenaglia,ar ARG,DF,Alavés,28,1996,34,33,2922,32.5,2,1,3,2,0,0,11,0,0.06,0.03,0.09,0.06,0.09,Matches
559,Ramón Terrats,es ESP,"MF,FW",Getafe,23,2000,15,15,1219,13.5,4,1,5,4,0,0,1,0,0.30,0.07,0.37,0.30,0.37,Matches
562,David Torres,es ESP,DF,Valladolid,21,2003,18,15,1387,15.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
563,Ferrán Torres,es ESP,"FW,MF",Barcelona,24,2000,27,12,1106,12.3,10,6,16,10,0,0,1,1,0.81,0.49,1.30,0.81,1.30,Matches
564,Lucas Torró,es ESP,MF,Osasuna,30,1994,35,35,2957,32.9,3,0,3,3,0,0,10,0,0.09,0.00,0.09,0.09,0.09,Matches
567,Viktor Tsyhankov,ua UKR,"MF,FW",Girona,26,1997,27,23,1913,21.3,2,5,7,2,0,0,1,0,0.09,0.24,0.33,0.09,0.33,Matches
568,Beñat Turrientes,es ESP,MF,Real Sociedad,22,2002,21,11,942,10.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
569,Christantus Uche,ng NGA,"FW,MF",Getafe,21,2003,33,30,2486,27.6,4,6,10,4,0,0,8,2,0.14,0.22,0.36,0.14,0.36,Matches
571,Óscar Valentín,es ESP,MF,Rayo Vallecano,29,1994,34,18,1835,20.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
573,Martin Valjent,sk SVK,DF,Mallorca,28,1995,31,31,2763,30.7,3,0,3,3,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
575,Federico Valverde,uy URU,"MF,DF",Real Madrid,26,1998,36,34,3032,33.7,6,4,10,6,0,0,4,0,0.18,0.12,0.30,0.18,0.30,Matches
578,José Luis García Vayá,es ESP,MF,Valencia,25,1998,34,18,1742,19.4,2,2,4,0,2,2,8,1,0.10,0.10,0.21,0.00,0.10,Matches
579,Jesus Vazquez,es ESP,DF,Valencia,21,2003,19,10,919,10.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
580,Lucas Vázquez,es ESP,DF,Real Madrid,33,1991,32,25,2189,24.3,1,5,6,1,0,0,4,0,0.04,0.21,0.25,0.04,0.25,Matches
581,Alejo Véliz,ar ARG,FW,Espanyol,20,2003,27,10,1127,12.5,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
582,Mikel Vesga,es ESP,MF,Athletic Club,31,1993,25,10,988,11.0,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,Matches
583,Carlos Vicente,es ESP,MF,Alavés,25,1999,37,35,3092,34.4,5,5,10,4,1,1,3,0,0.15,0.15,0.29,0.12,0.26,Matches
590,Viti,es ESP,DF,Las Palmas,26,1997,29,23,1982,22.0,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches
591,Daniel Vivian,es ESP,DF,Athletic Club,25,1999,32,28,2608,29.0,4,0,4,4,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
592,Iñaki Williams,gh GHA,"MF,FW",Athletic Club,30,1994,35,29,2652,29.5,6,8,14,6,0,0,1,0,0.20,0.27,0.48,0.20,0.48,Matches
593,Nico Williams,es ESP,MF,Athletic Club,22,2002,29,22,1996,22.2,5,5,10,5,0,0,1,0,0.23,0.23,0.45,0.23,0.45,Matches
