Player,Squad,Pos,Min,Gls,Ast,xG,xA,npxG,xGChain,xGBuildup,Sh,KP,season
Jacob Bruun Larsen,Burnley,FW,1272.0,6.0,0.0,5.2944221664220095,1.4546170141547918,4.533253343775868,7.313723993487656,2.519299939274788,44.0,25.0,2023-24
Moussa Diaby,Aston Villa,FW,2233.0,6.0,8.0,6.457844961434603,8.6211255826056,6.457844961434603,17.952719137072563,6.211081475019455,54.0,46.0,2023-24
Bobby Reid,Fulham,FW,1431.0,6.0,2.0,5.469232198782265,1.5773739200085402,5.469232198782265,6.414783387444913,1.6770686488598585,33.0,17.0,2023-24
Sean Longstaff,Newcastle United,MF,2748.0,6.0,2.0,7.077314300462604,3.0185976549983025,7.077314300462604,17.2361901816912,9.9536661230959,41.0,20.0,2023-24
John McGinn,Aston Villa,MF,3053.0,6.0,4.0,4.672283694148064,5.626847393810749,4.672283694148064,20.780676677823067,13.845141869038343,40.0,45.0,2023-24
Gabriel Martinelli,Arsenal,FW,2056.0,6.0,4.0,7.1196701768785715,5.3229342848062515,7.1196701768785715,16.80896869674325,6.638341135345399,58.0,46.0,2023-24
Taiwo Awoniyi,Nottingham Forest,FW,1066.0,6.0,3.0,5.060870740562677,1.6294344998896122,5.060870740562677,6.060688458383083,1.5500111253932118,22.0,10.0,2023-24
Evan Ferguson,Brighton,FW,1364.0,6.0,0.0,3.9660524409264326,0.6511713527143002,3.9660524409264326,6.868808541446924,2.484281620942056,33.0,6.0,2023-24
Simon Adingra,Brighton,FW,2256.0,6.0,1.0,5.096701676025987,3.30205356515944,5.096701676025987,13.104233894497156,6.308099476620555,52.0,33.0,2023-24
Ben Brereton Díaz,Sheffield United,FW,1134.0,6.0,1.0,6.060540288686752,1.6426486261188984,5.29937145113945,7.229928359389305,1.5459889732301235,35.0,8.0,2023-24
Alex Iwobi,"Everton,Fulham",MF,2398.0,5.0,2.0,5.662265548482537,4.8107705460861325,5.662265548482537,16.545354936271906,8.541501207277179,55.0,52.0,2023-24
Danny Welbeck,Brighton,FW,1723.0,5.0,1.0,6.242080001160502,2.18816620670259,6.242080001160502,13.546813283115625,7.474573427811265,40.0,22.0,2023-24
Ross Barkley,Luton,MF,2627.0,5.0,4.0,4.483209175989032,4.823556295596063,4.483209175989032,11.164351560175419,5.912003388628364,66.0,43.0,2023-24
Eddie Nketiah,Arsenal,FW,1036.0,5.0,2.0,5.057408779859543,1.209644090384245,5.057408779859543,5.851144388318062,0.9911122377961874,38.0,9.0,2023-24
Harvey Barnes,Newcastle United,FW,738.0,5.0,3.0,3.467865003272891,4.21071451343596,3.467865003272891,9.07958210259676,2.550239199772477,27.0,13.0,2023-24
Morgan Gibbs-White,Nottingham Forest,FW,3177.0,5.0,10.0,6.069625414907932,9.522167706862092,5.308456636965275,18.272872403264046,9.268674820661545,71.0,74.0,2023-24
Cristian Romero,Tottenham,DF,2796.0,5.0,0.0,3.9851038865745068,0.3418706227093935,3.9851038865745068,17.811701461672783,16.453976824879646,24.0,7.0,2023-24
Lyle Foster,Burnley,FW,1938.0,5.0,3.0,5.608147136867046,1.4990256652235985,5.608147136867046,8.676230592653155,2.611631980165839,34.0,19.0,2023-24
Alexis Mac Allister,Liverpool,MF,2661.0,5.0,5.0,3.998983211815357,3.578091200441122,3.237814389169216,22.71393956243992,18.186699956655502,44.0,47.0,2023-24
Conor Gallagher,Chelsea,MF,3171.0,5.0,7.0,4.717563968151808,5.792711144313216,4.717563968151808,25.90884201787412,18.712417108938098,48.0,52.0,2023-24
Anthony Elanga,Nottingham Forest,FW,2430.0,5.0,9.0,6.7731207851320505,7.090984374284744,6.7731207851320505,17.626320507377386,5.61586544662714,54.0,33.0,2023-24
Brennan Johnson,"Nottingham Forest,Tottenham",FW,2350.0,5.0,10.0,12.170278270728886,7.638319082558155,12.170278270728886,21.61685962975025,3.084777120500803,53.0,46.0,2023-24
Mykhailo Mudryk,Chelsea,FW,1563.0,5.0,2.0,5.111277528107166,3.8853818774223328,5.111277528107166,10.99068268481642,4.357236756011844,35.0,32.0,2023-24
Noni Madueke,Chelsea,MF,1066.0,5.0,2.0,3.0036024190485477,2.160680465400219,2.2424335815012455,7.7808678727597,4.740718839690089,32.0,20.0,2023-24
Jhon Durán,Aston Villa,FW,394.0,5.0,0.0,1.9487376604229212,0.2149669798091054,1.9487376604229212,3.182466324418783,1.1166265159845352,20.0,4.0,2023-24
Zeki Amdouni,Burnley,FW,2025.0,5.0,1.0,6.100483123213053,1.494755046442151,5.3393142856657505,7.888359908014536,2.6891510486602783,49.0,16.0,2023-24
Fabian Schär,Newcastle United,DF,3057.0,4.0,1.0,2.679914410226047,1.2247396316379309,2.679914410226047,13.900441944599152,13.216225143522024,35.0,9.0,2023-24
Pascal Groß,Brighton,DF,3107.0,4.0,10.0,6.07863125950098,8.449651076458395,5.317462421953678,23.865680940449238,17.94647761248052,55.0,101.0,2023-24
Kevin De Bruyne,Manchester City,MF,1233.0,4.0,10.0,2.5787349939346313,11.979073725640774,2.5787349939346313,15.635810784995556,7.777100384235382,44.0,58.0,2023-24
Idrissa Gueye,Everton,MF,1930.0,4.0,0.0,1.6615520063787699,1.0346810910850763,1.6615520063787699,7.9041884783655405,5.927652306854725,26.0,15.0,2023-24
Jordan Ayew,Crystal Palace,FW,2563.0,4.0,7.0,4.262499047443271,4.95881259907037,4.262499047443271,10.702397212386131,5.5203778790310025,48.0,25.0,2023-24
Willian,Fulham,FW,2080.0,4.0,2.0,5.017656198702753,4.14518438372761,3.495318523608148,13.592191327363253,9.297335214912891,45.0,45.0,2023-24
Ivan Toney,Brentford,FW,1447.0,4.0,2.0,7.132677088491619,2.186188329011202,7.132677088491619,7.6502086371183395,1.1057295147329569,51.0,13.0,2023-24
Mario Lemina,Wolverhampton Wanderers,MF,3002.0,4.0,1.0,4.610754423774779,1.7865049708634615,4.610754423774779,8.971558410674334,6.0500337686389685,48.0,20.0,2023-24
Pablo Sarabia,Wolverhampton Wanderers,FW,1763.0,4.0,7.0,5.981299871578813,6.066077848896384,4.458962256088853,10.232647370547056,3.582952373661101,46.0,52.0,2023-24
Gabriel Jesus,Arsenal,FW,1496.0,4.0,5.0,7.291733928024769,4.235467437654734,7.291733928024769,15.054804097861052,5.210432682186365,55.0,28.0,2023-24
Harry Wilson,Fulham,FW,1576.0,4.0,6.0,2.8195397332310677,3.1505596097558737,2.8195397332310677,7.545763581991196,3.50857000797987,39.0,22.0,2023-24
James Maddison,Tottenham,MF,2206.0,4.0,9.0,6.2975962068885565,7.142374597489834,6.2975962068885565,20.873470183461905,12.04095826484263,57.0,66.0,2023-24
Ben White,Arsenal,DF,3024.0,4.0,4.0,2.015913512557745,4.758832193911076,2.015913512557745,20.14929211512208,17.290449742227793,13.0,38.0,2023-24
Lucas Paquetá,West Ham,FW,2676.0,4.0,6.0,4.605092185549438,5.833031775429845,3.0827545104548335,13.320021394640207,7.106406299397349,42.0,41.0,2023-24
Tahith Chong,Luton,FW,1978.0,4.0,0.0,3.5191842010244727,0.43756147287786007,3.5191842010244727,5.8977455431595445,3.575332073494792,30.0,9.0,2023-24
Josh Brownhill,Burnley,MF,2229.0,4.0,2.0,1.8306225752457976,1.8270882591605186,1.8306225752457976,6.495785586535931,4.306291623972356,28.0,34.0,2023-24
Josko Gvardiol,Manchester City,DF,2335.0,4.0,1.0,3.0817854246124625,2.115578116849065,3.0817854246124625,18.244669392704964,14.99465874582529,32.0,19.0,2023-24
Cameron Archer,"Aston Villa,Sheffield United",FW,1870.0,4.0,1.0,5.785084556788206,2.983854740858078,5.785084556788206,9.17532782163471,1.594775709323585,41.0,24.0,2023-24
João Palhinha,Fulham,MF,2742.0,4.0,1.0,3.245512000285089,0.8451391234993935,3.245512000285089,11.165684594772756,9.492066229693592,44.0,12.0,2023-24
Marcos Senesi,Bournemouth,DF,2253.0,4.0,5.0,2.3658602572977543,1.8848512191325426,2.3658602572977543,8.664394936524332,7.699831395410001,13.0,22.0,2023-24
David Datro Fofana,Burnley,FW,876.0,4.0,1.0,4.029318623244762,1.4943999461829662,4.029318623244762,4.770294601097703,0.415885504335165,19.0,8.0,2023-24
Chiedozie Ogbene,Luton,FW,1984.0,4.0,1.0,4.80650751106441,3.4691168274730444,4.80650751106441,10.154046710580587,3.8293104991316795,35.0,27.0,2023-24
Gustavo Hamer,Sheffield United,FW,2986.0,4.0,6.0,2.4141162959858775,6.986010514199734,2.4141162959858775,9.918377881404012,4.241241263225675,49.0,68.0,2023-24
Jack Grealish,Manchester City,MF,975.0,3.0,1.0,2.3835059702396393,2.7743227388709784,2.3835059702396393,11.642571322619915,7.49614975694567,22.0,26.0,2023-24
Andreas Pereira,Fulham,MF,2756.0,3.0,7.0,5.155889482237399,6.918029231950641,5.155889482237399,15.476547078229487,7.726291726343334,52.0,83.0,2023-24
Kurt Zouma,West Ham,DF,2849.0,3.0,0.0,2.339608912356198,0.18288415484130383,2.339608912356198,3.844586410559714,3.714732094667852,16.0,4.0,2023-24
Andrew Robertson,Liverpool,DF,1684.0,3.0,2.0,2.4325872622430325,6.65541476290673,2.4325872622430325,15.87774301506579,10.361629979684949,12.0,62.0,2023-24
Trent Alexander-Arnold,Liverpool,DF,2190.0,3.0,4.0,2.745258178561926,8.361615665256977,2.745258178561926,19.35842103511095,14.500512413680553,47.0,64.0,2023-24
Thiago Silva,Chelsea,DF,2530.0,3.0,1.0,0.7915211245417595,1.4041369603946805,0.7915211245417595,14.303374078124762,14.190275978296995,14.0,9.0,2023-24
Christopher Nkunku,Chelsea,FW,416.0,3.0,0.0,2.4121735505759716,0.2275804504752159,2.4121735505759716,4.83782403729856,2.7286274563521147,16.0,3.0,2023-24
Gabriel,Arsenal,DF,3050.0,3.0,0.0,4.025354804471135,0.8747859355062246,4.025354804471135,13.232404409907758,12.333239757455885,31.0,3.0,2023-24
Lewis Dunk,Brighton,DF,2895.0,3.0,1.0,2.9649088978767395,1.1697372319176793,2.9649088978767395,13.593212680891156,13.529502967372537,34.0,13.0,2023-24
Solly March,Brighton,DF,571.0,3.0,1.0,2.7198847085237503,0.9913322664797306,2.7198847085237503,4.9072911739349365,2.40057972073555,14.0,7.0,2023-24
Jacob Murphy,Newcastle United,FW,1216.0,3.0,7.0,2.8978680092841387,5.225788880139589,2.8978680092841387,11.551701165735722,4.93473332002759,30.0,31.0,2023-24
Dwight McNeil,Everton,DF,2914.0,3.0,6.0,3.64070400595665,10.325187070295215,3.64070400595665,14.694117410108447,5.355050271376967,57.0,69.0,2023-24
Pedro Porro,Tottenham,DF,3101.0,3.0,7.0,2.83508870145306,7.285218555480242,2.83508870145306,20.235827142372727,15.794150441884995,53.0,52.0,2023-24
Mathias Jensen,Brentford,MF,2294.0,3.0,3.0,0.689183003269136,4.908007476478815,0.689183003269136,11.096407827921212,9.512499671429396,14.0,41.0,2023-24
Miguel Almirón,Newcastle United,FW,1967.0,3.0,1.0,5.132560992613435,3.0761873684823513,5.132560992613435,12.225016118958592,5.606135703623295,41.0,25.0,2023-24
Harvey Elliott,Liverpool,FW,1268.0,3.0,6.0,2.5765033923089504,4.262343382462859,2.5765033923089504,14.047137239947915,9.563051972538233,49.0,36.0,2023-24
Jarrad Branthwaite,Everton,DF,3122.0,3.0,0.0,1.9108920088037848,0.9319860828109086,1.9108920088037848,6.321832184214145,6.261263381689787,14.0,4.0,2023-24
Jack Harrison,Everton,MF,2229.0,3.0,3.0,4.149862082675099,4.3471535332500935,4.149862082675099,8.462419219315052,2.3600274678319693,34.0,27.0,2023-24
Dara O&#039;Shea,Burnley,DF,2899.0,3.0,4.0,0.9073518002405763,1.6444027656689286,0.9073518002405763,4.856452916748822,4.503178563900292,19.0,13.0,2023-24
Jéremy Doku,Manchester City,DF,1616.0,3.0,8.0,3.7698520198464394,5.476052410900593,3.7698520198464394,14.622362297028303,7.702265929430723,56.0,45.0,2023-24
Pape Sarr,Tottenham,MF,2141.0,3.0,3.0,3.842421315610409,2.0322468373924494,3.842421315610409,16.10821724496782,11.238362627103925,36.0,20.0,2023-24
Jayden Bogle,Sheffield United,DF,2817.0,3.0,0.0,2.6024017240852118,0.7326478343456984,2.6024017240852118,5.202804431319237,2.6289064050652087,32.0,10.0,2023-24
Dominik Szoboszlai,Liverpool,MF,2135.0,3.0,2.0,3.519060474820435,5.657645266503096,3.519060474820435,21.230980657041073,15.891304083168507,60.0,55.0,2023-24
Beto,Everton,FW,898.0,3.0,0.0,7.16694748448208,1.1942407237365842,6.405778587330133,7.352622885257006,1.000561224296689,43.0,11.0,2023-24
Micky van de Ven,Tottenham,DF,2345.0,3.0,0.0,0.9709036685526371,0.03540848568081856,0.9709036685526371,10.605861792340875,10.423011044040322,8.0,1.0,2023-24
James McAtee,"Manchester City,Sheffield United",FW,1848.0,3.0,3.0,3.202349577099085,3.0651655746623874,2.4411807619035244,7.374102478846908,2.796986948233098,26.0,28.0,2023-24
Marcus Tavernier,Bournemouth,FW,2163.0,3.0,4.0,4.385046798735857,6.264871651306748,4.385046798735857,14.908875443041325,7.105101251974702,53.0,44.0,2023-24
Kaoru Mitoma,Brighton,FW,1482.0,3.0,4.0,4.680040899664164,3.3876203782856464,4.680040899664164,14.050323814153671,8.15176310762763,34.0,25.0,2023-24
Keane Lewis-Potter,Brentford,FW,1432.0,3.0,1.0,8.581757307052612,1.6146608591079712,8.581757307052612,9.344955435022712,1.25881989300251,43.0,13.0,2023-24
Wilson Odobert,Burnley,FW,2150.0,3.0,2.0,2.5438556540757418,4.427815416827798,2.5438556540757418,10.004786113277078,4.203309727832675,49.0,31.0,2023-24
Kobbie Mainoo,Manchester United,MF,1980.0,3.0,1.0,0.7737709768116474,0.8450042605400085,0.7737709768116474,5.0805817022919655,3.867461297661066,11.0,15.0,2023-24
Jack Hinshelwood,Brighton,DF,890.0,3.0,0.0,2.163621000945568,0.8382504060864449,2.163621000945568,4.8760778196156025,2.707413336262107,14.0,8.0,2023-24
Enzo Fernández,Chelsea,MF,2237.0,3.0,2.0,6.147583088837564,3.5588307976722717,4.62524542491883,18.34273999929428,12.553447233512998,47.0,32.0,2023-24
Facundo Buonanotte,Brighton,FW,1408.0,3.0,1.0,2.974676702171564,2.304281622171402,2.974676702171564,6.951848786324263,3.328327503055334,21.0,19.0,2023-24
Morgan Rogers,Aston Villa,MF,652.0,3.0,1.0,1.086574248969555,0.9047513920813799,1.086574248969555,3.6785017512738705,2.2780009116977453,11.0,9.0,2023-24
Timo Werner,Tottenham,FW,827.0,2.0,3.0,4.212947295978665,3.4769514203071594,4.212947295978665,10.507240116596222,3.767841313034296,29.0,15.0,2023-24
Joelinton,Newcastle United,FW,1289.0,2.0,1.0,2.5591788068413734,2.958754763007164,2.5591788068413734,10.31060659699142,6.361314440146089,19.0,23.0,2023-24
Nathan Aké,Manchester City,DF,2046.0,2.0,2.0,2.1801057858392596,1.736834991723299,2.1801057858392596,13.195554159581661,12.08234017342329,20.0,10.0,2023-24
Jeffrey Schlupp,Crystal Palace,FW,1370.0,2.0,2.0,1.8823988568037748,2.1711694821715355,1.8823988568037748,6.629315219819546,2.9410562105476856,19.0,18.0,2023-24
Virgil van Dijk,Liverpool,DF,3177.0,2.0,2.0,3.299967482686043,1.8630620841868222,3.299967482686043,18.085036668926477,17.597938928753138,45.0,11.0,2023-24
Jay Rodriguez,Burnley,FW,781.0,2.0,1.0,4.621791888028383,0.17110992223024368,3.860623050481081,3.988340836018324,0.8826676225289702,22.0,4.0,2023-24
Adama Traoré,Fulham,MF,310.0,2.0,3.0,1.4920614697039127,0.7020887192338705,1.4920614697039127,1.841224255040288,0.19511876441538334,11.0,7.0,2023-24
Josh Cullen,Burnley,MF,2072.0,2.0,3.0,0.532621605321765,1.9263525325804949,0.532621605321765,8.981078654527664,7.6769237499684095,16.0,26.0,2023-24
Ben Mee,Brentford,DF,1290.0,2.0,0.0,1.4556071758270264,0.24989730305969715,1.4556071758270264,1.8442281931638718,1.3644802905619144,10.0,6.0,2023-24
Harry Maguire,Manchester United,DF,1645.0,2.0,2.0,2.137907139956951,1.306744921952486,2.137907139956951,5.5030854400247335,4.45605625025928,20.0,6.0,2023-24
Álex Moreno,Aston Villa,DF,1033.0,2.0,0.0,1.4437588155269623,1.1591111738234758,1.4437588155269623,6.872497453354299,4.588940887711942,8.0,11.0,2023-24
Estupiñán,Brighton,DF,1239.0,2.0,3.0,1.034091948531568,3.28635298833251,1.034091948531568,8.131439451128244,5.950095744803548,11.0,26.0,2023-24
Tosin Adarabioyo,Fulham,DF,1618.0,2.0,0.0,0.9477480566129088,0.13653935492038727,0.9477480566129088,5.4755807258188725,5.466204304248095,14.0,2.0,2023-24
Giovani Lo Celso,Tottenham,MF,466.0,2.0,2.0,0.4979793429374695,1.6030264683067799,0.4979793429374695,3.47848142310977,2.747926991432905,13.0,17.0,2023-24
Youri Tielemans,Aston Villa,FW,1580.0,2.0,6.0,1.0049287639558315,3.0543287601321936,1.0049287639558315,10.675306875258684,8.060789976269007,14.0,18.0,2023-24
Philip Billing,Bournemouth,MF,1359.0,2.0,2.0,2.870723254047334,3.7171403001993895,2.870723254047334,7.183791579678655,2.8327820003032684,30.0,23.0,2023-24
Enes Ünal,Bournemouth,FW,283.0,2.0,2.0,4.017524182796478,1.2090652771294117,4.017524182796478,3.646910510957241,0.7151226531714201,23.0,5.0,2023-24
Pau Torres,Aston Villa,DF,2467.0,2.0,0.0,1.5308636222034693,0.6226628543809056,1.5308636222034693,12.13946529570967,11.884302482940257,12.0,8.0,2023-24
