player_name_tm,club_tm,season,market_value_eur
Álex Suárez,UD Las Palmas,2023-24,1200000.0
Juanma Herzog,UD Las Palmas,2023-24,1000000.0
Eric Curbelo,UD Las Palmas,2023-24,800000.0
Sergi Cardona,UD Las Palmas,2023-24,6000000.0
Daley Sinkgraven,UD Las Palmas,2023-24,1000000.0
Gabriel Palmero,UD Las Palmas,2023-24,
Julián Araujo,UD Las Palmas,2023-24,8000000.0
Marvin Park,UD Las Palmas,2023-24,2000000.0
Álvaro Lemos,UD Las Palmas,2023-24,700000.0
Máximo Perrone,UD Las Palmas,2023-24,9000000.0
Nuke Mfulu,UD Las Palmas,2023-24,700000.0
Enzo Loiodice,UD Las Palmas,2023-24,4000000.0
Javi Muñoz,UD Las Palmas,2023-24,3000000.0
José Campaña,UD Las Palmas,2023-24,1500000.0
Fabio González,UD Las Palmas,2023-24,500000.0
Iñaki González,UD Las Palmas,2023-24,
Aboubacar Bassinga,UD Las Palmas,2023-24,
Kirian Rodríguez,UD Las Palmas,2023-24,12000000.0
Munir El Haddadi,UD Las Palmas,2023-24,2500000.0
Jonathan Viera,UD Las Palmas,2023-24,1000000.0
Yadam Santana,UD Las Palmas,2023-24,
Alberto Moleiro,UD Las Palmas,2023-24,15000000.0
Benito Ramírez,UD Las Palmas,2023-24,600000.0
Pejiño,UD Las Palmas,2023-24,1200000.0
Sandro Ramírez,UD Las Palmas,2023-24,1500000.0
Sory Kaba,UD Las Palmas,2023-24,1500000.0
Marc Cardona,UD Las Palmas,2023-24,1400000.0
Cristian Herrera,UD Las Palmas,2023-24,300000.0
Pau Ferrer,UD Las Palmas,2023-24,
Sergio Herrera,CA Osasuna,2023-24,6000000.0
Aitor Fernández,CA Osasuna,2023-24,1800000.0
Pablo Valencia,CA Osasuna,2023-24,200000.0
Dimitrios Stamatakis,CA Osasuna,2023-24,200000.0
David García,CA Osasuna,2023-24,10000000.0
Jorge Herrando,CA Osasuna,2023-24,6000000.0
Alejandro Catena,CA Osasuna,2023-24,4000000.0
Unai García,CA Osasuna,2023-24,1200000.0
Jorge Moreno,CA Osasuna,2023-24,500000.0
Johan Mojica,CA Osasuna,2023-24,2200000.0
Jesús Areso,CA Osasuna,2023-24,7500000.0
Rubén Peña,CA Osasuna,2023-24,2200000.0
Nacho Vidal,CA Osasuna,2023-24,2000000.0
Iñigo Arguibide,CA Osasuna,2023-24,150000.0
Iker Muñoz,CA Osasuna,2023-24,5000000.0
Lucas Torró,CA Osasuna,2023-24,4000000.0
Jon Moncayola,CA Osasuna,2023-24,7000000.0
Pablo Ibáñez,CA Osasuna,2023-24,2500000.0
Darko Brasanac,CA Osasuna,2023-24,1400000.0
Asier Osambela,CA Osasuna,2023-24,500000.0
Aimar Oroz,CA Osasuna,2023-24,15000000.0
Moi Gómez,CA Osasuna,2023-24,3500000.0
Javi Martínez,CA Osasuna,2023-24,1200000.0
Xabi Huarte,CA Osasuna,2023-24,200000.0
José Manuel Arnáiz,CA Osasuna,2023-24,2000000.0
Rubén García,CA Osasuna,2023-24,2500000.0
Kike Barja,CA Osasuna,2023-24,2000000.0
Ante Budimir,CA Osasuna,2023-24,5000000.0
Max Svensson,CA Osasuna,2023-24,400000.0
Luís Maximiano,UD Almería,2023-24,5000000.0
Fernando Martínez,UD Almería,2023-24,700000.0
Diego Mariño,UD Almería,2023-24,300000.0
Bruno Iribarne,UD Almería,2023-24,
Srdjan Babic,UD Almería,2023-24,4000000.0
Marc Pubill,UD Almería,2023-24,4000000.0
Edgar González,UD Almería,2023-24,3000000.0
César Montes,UD Almería,2023-24,3000000.0
Kaiky,UD Almería,2023-24,2000000.0
Chumi,UD Almería,2023-24,2000000.0
Aleksandar Radovanovic,UD Almería,2023-24,900000.0
Paco Sanz,UD Almería,2023-24,
Sergio Akieme,UD Almería,2023-24,7000000.0
Bruno Langa,UD Almería,2023-24,1500000.0
Álex Centelles,UD Almería,2023-24,1200000.0
Arvin Appiah,UD Almería,2023-24,400000.0
Houboulang Mendes,UD Almería,2023-24,700000.0
Miguel Peña,UD Almería,2023-24,
Carlos Ballestero,UD Almería,2023-24,
Dion Lopy,UD Almería,2023-24,10000000.0
Lucas Robertone,UD Almería,2023-24,7000000.0
Iddrisu Baba,UD Almería,2023-24,2200000.0
Arnau Puigmal,UD Almería,2023-24,1800000.0
Gonzalo Melero,UD Almería,2023-24,1800000.0
Marcos Peña,UD Almería,2023-24,1000000.0
Gui Guedes,UD Almería,2023-24,900000.0
Martin Svidersky,UD Almería,2023-24,300000.0
Sergio Arribas,UD Almería,2023-24,10000000.0
Largie Ramazani,UD Almería,2023-24,5000000.0
Lázaro,UD Almería,2023-24,3500000.0
Luka Romero,UD Almería,2023-24,5000000.0
Álex Pozo,UD Almería,2023-24,2000000.0
Adrián Embarba,UD Almería,2023-24,1800000.0
Léo Baptistão,UD Almería,2023-24,1500000.0
Luis Suárez,UD Almería,2023-24,3500000.0
Ibrahima Koné,UD Almería,2023-24,2500000.0
Marko Milovanović,UD Almería,2023-24,900000.0
Marciano Sanca,UD Almería,2023-24,800000.0
Rachad Fettal,UD Almería,2023-24,
Predrag Rajković,RCD Mallorca,2023-24,10000000.0
Dominik Greif,RCD Mallorca,2023-24,2500000.0
Iván Cuéllar,RCD Mallorca,2023-24,100000.0
Pere García,RCD Mallorca,2023-24,50000.0
Alex Quevedo,RCD Mallorca,2023-24,
Martin Valjent,RCD Mallorca,2023-24,6000000.0
José Copete,RCD Mallorca,2023-24,2800000.0
Siebe Van der Heyden,RCD Mallorca,2023-24,2000000.0
Antonio Raíllo,RCD Mallorca,2023-24,2000000.0
Matija Nastasić,RCD Mallorca,2023-24,1500000.0
Toni Lato,RCD Mallorca,2023-24,3500000.0
Jaume Costa,RCD Mallorca,2023-24,900000.0
Marcos Fernández,RCD Mallorca,2023-24,50000.0
Pablo Maffeo,RCD Mallorca,2023-24,5000000.0
Giovanni González,RCD Mallorca,2023-24,3000000.0
Carles Sogorb,RCD Mallorca,2023-24,
Yuzún Ley,RCD Mallorca,2023-24,
Samú Costa,RCD Mallorca,2023-24,10000000.0
Omar Mascarell,RCD Mallorca,2023-24,1000000.0
Sergi Darder,RCD Mallorca,2023-24,6000000.0
Manu Morlanes,RCD Mallorca,2023-24,2500000.0
Antonio Sánchez,RCD Mallorca,2023-24,2500000.0
Rubén Quintanilla,RCD Mallorca,2023-24,50000.0
Dani Rodríguez,RCD Mallorca,2023-24,1000000.0
Daniel Luna,RCD Mallorca,2023-24,300000.0
Nemanja Radonjic,RCD Mallorca,2023-24,2800000.0
Javi Llabrés,RCD Mallorca,2023-24,700000.0
Amath Ndiaye,RCD Mallorca,2023-24,1500000.0
Miguelito,RCD Mallorca,2023-24,50000.0
Vedat Muriqi,RCD Mallorca,2023-24,12000000.0
Cyle Larin,RCD Mallorca,2023-24,4000000.0
Abdón Prats,RCD Mallorca,2023-24,1800000.0
Pau Mascaró,RCD Mallorca,2023-24,
Stole Dimitrievski,Rayo Vallecano,2023-24,4000000.0
Dani Cárdenas,Rayo Vallecano,2023-24,1800000.0
Miguel Ángel Morro,Rayo Vallecano,2023-24,600000.0
Florian Lejeune,Rayo Vallecano,2023-24,3000000.0
Abdul Mumin,Rayo Vallecano,2023-24,2500000.0
Aridane Hernández,Rayo Vallecano,2023-24,800000.0
Martín Pascual,Rayo Vallecano,2023-24,300000.0
Alfonso Espino,Rayo Vallecano,2023-24,2400000.0
Pep Chavarría,Rayo Vallecano,2023-24,2000000.0
Iván Balliu,Rayo Vallecano,2023-24,2000000.0
Andrei Rațiu,Rayo Vallecano,2023-24,1400000.0
Miguel Crespo,Rayo Vallecano,2023-24,4000000.0
Óscar Valentín,Rayo Vallecano,2023-24,4000000.0
Kike Pérez,Rayo Vallecano,2023-24,3000000.0
Unai López,Rayo Vallecano,2023-24,3000000.0
Pathé Ciss,Rayo Vallecano,2023-24,2500000.0
Diego Méndez,Rayo Vallecano,2023-24,
Randy Nteka,Rayo Vallecano,2023-24,1500000.0
José Pozo,Rayo Vallecano,2023-24,1000000.0
Óscar Trejo,Rayo Vallecano,2023-24,1000000.0
Bebé,Rayo Vallecano,2023-24,600000.0
Pablo Muñoz,Rayo Vallecano,2023-24,50000.0
Jorge de Frutos,Rayo Vallecano,2023-24,4000000.0
Salvi Sánchez,Rayo Vallecano,2023-24,1200000.0
Isi Palazón,Rayo Vallecano,2023-24,8000000.0
Sergio Camello,Rayo Vallecano,2023-24,3000000.0
Raúl de Tomás,Rayo Vallecano,2023-24,2000000.0
Radamel Falcao,Rayo Vallecano,2023-24,800000.0
Conan Ledesma,Cádiz CF,2023-24,5000000.0
David Gil,Cádiz CF,2023-24,700000.0
Victor Aznar,Cádiz CF,2023-24,100000.0
Nando Almodóvar,Cádiz CF,2023-24,50000.0
Fali,Cádiz CF,2023-24,2000000.0
Víctor Chust,Cádiz CF,2023-24,2000000.0
Aiham Ousou,Cádiz CF,2023-24,1800000.0
Jorge Meré,Cádiz CF,2023-24,1000000.0
Luis Hernández,Cádiz CF,2023-24,500000.0
Momo Mbaye,Cádiz CF,2023-24,400000.0
Álex Morata,Cádiz CF,2023-24,150000.0
Adri Miranda,Cádiz CF,2023-24,100000.0
Adrián Salguero,Cádiz CF,2023-24,100000.0
Javi Hernández,Cádiz CF,2023-24,2500000.0
Lucas Pires,Cádiz CF,2023-24,2000000.0
Julio Cabrera,Cádiz CF,2023-24,150000.0
Iván Alejo,Cádiz CF,2023-24,1500000.0
Iza Carcelén,Cádiz CF,2023-24,1500000.0
Joseba Zaldua,Cádiz CF,2023-24,900000.0
Diadié Samassékou,Cádiz CF,2023-24,2000000.0
José Mari,Cádiz CF,2023-24,200000.0
Rominigue Kouamé,Cádiz CF,2023-24,2000000.0
Rubén Alcaraz,Cádiz CF,2023-24,1500000.0
Álex Fernández,Cádiz CF,2023-24,1500000.0
Gonzalo Escalante,Cádiz CF,2023-24,1500000.0
Fede San Emeterio,Cádiz CF,2023-24,1500000.0
Álvaro Bastida,Cádiz CF,2023-24,300000.0
Martín Calderón,Cádiz CF,2023-24,200000.0
Moussa Diakité,Cádiz CF,2023-24,150000.0
Juanmi,Cádiz CF,2023-24,6000000.0
Darwin Machís,Cádiz CF,2023-24,2000000.0
Brian Ocampo,Cádiz CF,2023-24,900000.0
José Antonio de la Rosa,Cádiz CF,2023-24,300000.0
Nico Njalla,Cádiz CF,2023-24,150000.0
Chris Ramos,Cádiz CF,2023-24,4000000.0
Milutin Osmajic,Cádiz CF,2023-24,2000000.0
Maxi Gómez,Cádiz CF,2023-24,2000000.0
Rubén Sobrino,Cádiz CF,2023-24,1400000.0
Roger Martí,Cádiz CF,2023-24,1200000.0
Sergi Guardiola,Cádiz CF,2023-24,800000.0
Karl Etta Eyong,Cádiz CF,2023-24,300000.0
Álvaro Negredo,Cádiz CF,2023-24,300000.0
Borja Vázquez,Cádiz CF,2023-24,50000.0
