Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
287,Omar Marmoush,eg EGY,"FW,MF",Eintracht Frankfurt,24,1999,29,27,2301,25.6,12,6,18,10,2,2,7,0,0.47,0.23,0.70,0.39,0.63,Matches
288,Eric Martel,de GER,MF,Köln,21,2002,30,29,2457,27.3,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matches
289,Erhan Mašović,rs SRB,"DF,MF",Bochum,24,1998,29,24,2219,24.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Philipp Max,de GER,"MF,DF",Eintracht Frankfurt,29,1993,23,17,1350,15.0,1,2,3,1,0,0,2,0,0.07,0.13,0.20,0.07,0.20,Matches
294,Noussair Mazraoui,ma MAR,DF,Bayern Munich,25,1997,19,15,1197,13.3,0,3,3,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches
295,Kevin Mbabu,ch SUI,"DF,MF",Augsburg,28,1995,25,22,2047,22.7,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches
298,Marvin Mehlem,de GER,MF,Darmstadt 98,25,1997,20,19,1482,16.5,3,2,5,3,0,0,3,0,0.18,0.12,0.30,0.18,0.30,Matches
302,Enzo Millot,fr FRA,MF,Stuttgart,21,2002,31,27,2241,24.9,5,4,9,4,1,1,5,0,0.20,0.16,0.36,0.16,0.32,Matches
304,Kim Min-jae,kr KOR,DF,Bayern Munich,26,1996,25,22,1970,21.9,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches
305,Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,26,1997,31,23,2103,23.4,2,4,6,2,0,0,5,0,0.09,0.17,0.26,0.09,0.26,Matches
311,Jannik Müller,de GER,DF,Darmstadt 98,29,1994,16,12,1134,12.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
312,Kevin Müller,de GER,GK,Heidenheim,32,1991,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Thomas Müller,de GER,MF,Bayern Munich,33,1989,31,20,1654,18.4,5,9,14,5,0,0,0,0,0.27,0.49,0.76,0.27,0.76,Matches
315,Jamal Musiala,de GER,MF,Bayern Munich,20,2003,24,20,1755,19.5,10,5,15,10,0,0,2,0,0.51,0.26,0.77,0.51,0.77,Matches
317,Phillipp Mwene,at AUT,"MF,DF",Mainz 05,29,1994,23,23,1996,22.2,1,2,3,1,0,0,4,1,0.05,0.09,0.14,0.05,0.14,Matches
318,Joakim Mæhle,dk DEN,"DF,MF",Wolfsburg,26,1997,30,27,2452,27.2,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18,Matches
319,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,23,2000,32,14,1385,15.4,5,2,7,5,0,0,1,0,0.32,0.13,0.45,0.32,0.45,Matches
321,Luca Netz,de GER,"MF,DF",Gladbach,20,2003,30,25,2225,24.7,0,4,4,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
322,Manuel Neuer,de GER,GK,Bayern Munich,37,1986,23,23,2053,22.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Florian Neuhaus,de GER,MF,Gladbach,26,1997,25,15,1224,13.6,4,2,6,3,1,1,4,0,0.29,0.15,0.44,0.22,0.37,Matches
326,Moritz Nicolas,de GER,GK,Gladbach,25,1997,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Justin Njinmah,de GER,FW,Werder Bremen,22,2000,24,10,1016,11.3,6,2,8,6,0,0,1,0,0.53,0.18,0.71,0.53,0.71,Matches
328,Niels Nkounkou,fr FRA,"MF,DF",Eintracht Frankfurt,22,2000,29,13,1309,14.5,3,2,5,3,0,0,5,1,0.21,0.14,0.34,0.21,0.34,Matches
329,Felix Nmecha,de GER,MF,Dortmund,22,2000,20,10,1021,11.3,1,2,3,1,0,0,3,0,0.09,0.18,0.26,0.09,0.26,Matches
332,Alexander Nübel,de GER,GK,Stuttgart,26,1996,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Fabian Nürnberger,bg BUL,MF,Darmstadt 98,24,1999,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
339,Dani Olmo,es ESP,MF,RB Leipzig,25,1998,21,17,1449,16.1,4,5,9,4,0,0,0,0,0.25,0.31,0.56,0.25,0.56,Matches
341,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31,1992,24,17,1493,16.6,1,3,4,1,0,0,1,0,0.06,0.18,0.24,0.06,0.24,Matches
342,Loïs Openda,be BEL,FW,RB Leipzig,23,2000,34,33,2697,30.0,24,7,31,22,2,3,4,0,0.80,0.23,1.03,0.73,0.97,Matches
344,Willi Orban,hu HUN,DF,RB Leipzig,30,1992,19,18,1582,17.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
345,Ivan Ordets,ua UKR,DF,Bochum,31,1992,24,21,1880,20.9,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
346,Patrick Osterhage,de GER,MF,Bochum,23,2000,24,21,1861,20.7,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches
347,Salih Özcan,tr TUR,MF,Dortmund,25,1998,23,13,1184,13.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Willian Pacho,ec ECU,DF,Eintracht Frankfurt,21,2001,33,33,2970,33.0,0,3,3,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches
350,Exequiel Palacios,ar ARG,MF,Leverkusen,24,1998,24,21,1831,20.3,4,4,8,2,2,2,6,0,0.20,0.20,0.39,0.10,0.29,Matches
354,Leart Paqarada,xk KVX,DF,Köln,28,1994,17,11,1075,11.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Kevin Paredes,us USA,"MF,DF",Wolfsburg,20,2003,28,15,1432,15.9,3,0,3,3,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches
356,Felix Passlack,de GER,"DF,MF",Bochum,25,1998,15,13,960,10.7,2,2,4,2,0,0,2,1,0.19,0.19,0.37,0.19,0.37,Matches
358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,19,14,1227,13.6,2,2,4,2,0,0,6,0,0.15,0.15,0.29,0.15,0.29,Matches
359,Mads Pedersen,dk DEN,"DF,MF",Augsburg,26,1996,27,19,1786,19.8,1,1,2,1,0,0,5,1,0.05,0.05,0.10,0.05,0.10,Matches
360,Jordan Pefok,us USA,FW,Gladbach,27,1996,25,18,1420,15.8,5,3,8,5,0,0,2,0,0.32,0.19,0.51,0.32,0.51,Matches
367,Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,26,1996,24,20,1619,18.0,1,4,5,1,0,0,3,0,0.06,0.22,0.28,0.06,0.28,Matches
372,Marvin Pieringer,de GER,"FW,MF",Heidenheim,23,1999,31,18,1513,16.8,3,3,6,3,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches
373,Alassane Pléa,fr FRA,"FW,MF",Gladbach,30,1993,27,24,1913,21.3,7,4,11,6,1,1,1,0,0.33,0.19,0.52,0.28,0.47,Matches
376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29,1994,28,12,1217,13.5,5,2,7,5,0,0,0,0,0.37,0.15,0.52,0.37,0.52,Matches
377,Grischa Prömel,de GER,MF,Hoffenheim,28,1995,28,27,2139,23.8,4,5,9,4,0,0,10,1,0.17,0.21,0.38,0.17,0.38,Matches
382,David Raum,de GER,DF,RB Leipzig,25,1998,31,31,2739,30.4,2,8,10,2,0,0,6,0,0.07,0.26,0.33,0.07,0.33,Matches
383,Rocco Reitz,de GER,MF,Gladbach,21,2002,34,24,2136,23.7,6,3,9,6,0,0,2,0,0.25,0.13,0.38,0.25,0.38,Matches
384,Marco Reus,de GER,MF,Dortmund,34,1989,26,18,1601,17.8,6,8,14,6,0,0,2,0,0.34,0.45,0.79,0.34,0.79,Matches
385,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,25,1997,25,24,1985,22.1,2,0,2,1,1,1,4,0,0.09,0.00,0.09,0.05,0.05,Matches
389,Manuel Riemann,de GER,GK,Bochum,34,1988,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Rogério,br BRA,"DF,MF",Wolfsburg,25,1998,13,10,906,10.1,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
392,Merlin Röhl,de GER,"MF,FW",Freiburg,21,2002,24,17,1477,16.4,2,4,6,2,0,0,3,1,0.12,0.24,0.37,0.12,0.37,Matches
394,Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches
397,Julian Ryerson,no NOR,DF,Dortmund,25,1997,21,20,1767,19.6,4,1,5,4,0,0,3,0,0.20,0.05,0.25,0.20,0.25,Matches
398,Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
399,Marcel Sabitzer,at AUT,MF,Dortmund,29,1994,25,23,1961,21.8,4,3,7,3,1,1,3,1,0.18,0.14,0.32,0.14,0.28,Matches
400,Roland Sallai,hu HUN,"MF,FW",Freiburg,26,1997,27,22,1840,20.4,3,2,5,3,0,1,6,0,0.15,0.10,0.24,0.15,0.24,Matches
402,Jadon Sancho,eng ENG,"MF,FW",Dortmund,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
403,Leroy Sané,de GER,MF,Bayern Munich,27,1996,27,25,2137,23.7,8,11,19,8,0,0,4,0,0.34,0.46,0.80,0.34,0.80,Matches
406,Joe Scally,us USA,"DF,MF",Gladbach,20,2002,31,25,2236,24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.20,0.04,0.20,Matches
407,András Schäfer,hu HUN,MF,Union Berlin,24,1999,20,14,1214,13.5,1,2,3,1,0,0,1,1,0.07,0.15,0.22,0.07,0.22,Matches
408,Patrik Schick,cz CZE,FW,Leverkusen,27,1996,20,12,1063,11.8,7,0,7,6,1,1,1,0,0.59,0.00,0.59,0.51,0.51,Matches
410,Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,29,29,2477,27.5,0,5,5,0,0,0,7,0,0.00,0.18,0.18,0.00,0.18,Matches
411,Keven Schlotterbeck,de GER,DF,Bochum,26,1997,27,24,2185,24.3,5,1,6,5,0,0,9,0,0.21,0.04,0.25,0.21,0.25,Matches
412,Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,33,32,2859,31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches
413,Romano Schmid,at AUT,"MF,FW",Werder Bremen,23,2000,33,30,2601,28.9,4,6,10,4,0,0,5,0,0.14,0.21,0.35,0.14,0.35,Matches
415,Benno Schmitz,de GER,DF,Köln,28,1994,22,13,1155,12.8,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches
417,Jan Schöppner,de GER,MF,Heidenheim,24,1999,26,23,1998,22.2,2,2,4,2,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
418,Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
419,Marvin Schwäbe,de GER,GK,Köln,28,1995,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
422,Davie Selke,de GER,FW,Köln,28,1995,19,16,1265,14.1,6,0,6,6,0,0,3,0,0.43,0.00,0.43,0.43,0.43,Matches
423,Benjamin Šeško,si SVN,FW,RB Leipzig,20,2003,31,17,1526,17.0,14,2,16,14,0,0,0,0,0.83,0.12,0.94,0.83,0.94,Matches
424,Kevin Sessa,de GER,MF,Heidenheim,23,2000,30,7,1011,11.2,3,0,3,3,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches
426,Tim Siersleben,de GER,DF,Heidenheim,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,Matches
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23,2000,32,23,2138,23.8,2,3,5,2,0,0,8,0,0.08,0.13,0.21,0.08,0.21,Matches
429,Xavi Simons,nl NED,MF,RB Leipzig,20,2003,32,32,2653,29.5,8,11,19,7,1,2,11,1,0.27,0.37,0.64,0.24,0.61,Matches
430,Tim Skarke,de GER,"FW,MF",Darmstadt 98,26,1996,30,29,2404,26.7,8,0,8,8,0,0,7,0,0.30,0.00,0.30,0.30,0.30,Matches
431,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,28,1995,27,24,2168,24.1,2,2,4,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches
432,Robert Skov,dk DEN,MF,Hoffenheim,27,1996,25,14,1260,14.0,3,4,7,3,0,0,2,0,0.21,0.29,0.50,0.21,0.50,Matches
436,Anton Stach,de GER,MF,Hoffenheim,24,1998,31,26,2321,25.8,2,3,5,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,Matches
438,Jens Stage,dk DEN,MF,Werder Bremen,26,1996,30,26,2327,25.9,3,1,4,3,0,0,5,1,0.12,0.04,0.15,0.12,0.15,Matches
439,Josip Stanišić,hr CRO,"DF,MF",Leverkusen,23,2000,20,13,1261,14.0,3,1,4,3,0,0,3,0,0.21,0.07,0.29,0.21,0.29,Matches
440,Niklas Stark,de GER,DF,Werder Bremen,28,1995,17,12,1088,12.1,2,0,2,2,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches
441,Pascal Stenzel,de GER,DF,Stuttgart,27,1996,23,14,1064,11.8,0,5,5,0,0,0,3,1,0.00,0.42,0.42,0.00,0.42,Matches
444,Angelo Stiller,de GER,MF,Stuttgart,22,2001,31,30,2694,29.9,1,5,6,1,0,0,5,0,0.03,0.17,0.20,0.03,0.20,Matches
445,Kevin Stöger,at AUT,MF,Bochum,29,1993,32,32,2668,29.6,7,10,17,3,4,4,8,0,0.24,0.34,0.57,0.10,0.44,Matches
447,Niklas Süle,de GER,DF,Dortmund,27,1995,23,14,1514,16.8,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches
448,Mattias Svanberg,se SWE,MF,Wolfsburg,24,1999,25,20,1715,19.1,1,3,4,1,0,0,8,0,0.05,0.16,0.21,0.05,0.21,Matches
451,Jonathan Tah,de GER,DF,Leverkusen,27,1996,31,30,2631,29.2,4,1,5,4,0,0,6,0,0.14,0.03,0.17,0.14,0.17,Matches
452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,28,23,2087,23.2,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
453,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,18,2005,30,6,1050,11.7,7,5,12,7,0,0,2,0,0.60,0.43,1.03,0.60,1.03,Matches
455,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36,1987,25,14,1259,14.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
456,Jan Thielmann,de GER,"FW,MF",Köln,21,2002,22,20,1579,17.5,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches
458,Phillip Tietz,de GER,FW,Augsburg,26,1997,34,31,2382,26.5,8,4,12,8,0,0,1,0,0.30,0.15,0.45,0.30,0.45,Matches
460,Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.00,0.18,0.18,0.00,0.18,Matches
461,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21,2002,26,11,1032,11.5,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches
463,Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,23,18,1572,17.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
464,Omar Traoré,de GER,DF,Heidenheim,25,1998,31,29,2472,27.5,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
465,Kevin Trapp,de GER,GK,Eintracht Frankfurt,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
466,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,36,1987,26,19,1646,18.3,0,2,2,0,0,0,2,1,0.00,0.11,0.11,0.00,0.11,Matches
467,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,24,1999,30,30,2600,28.9,1,2,3,1,0,0,3,2,0.03,0.07,0.10,0.03,0.10,Matches
469,Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
470,Deniz Undav,de GER,"FW,MF",Stuttgart,27,1996,30,23,2089,23.2,18,10,28,18,0,1,5,0,0.78,0.43,1.21,0.78,1.21,Matches
471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24,1998,25,19,1762,19.6,1,0,1,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matches
473,Josha Vagnoman,de GER,"MF,DF",Stuttgart,22,2000,18,12,1183,13.1,2,2,4,2,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches
474,Ruben Vargas,ch SUI,"MF,FW",Augsburg,24,1998,31,25,1962,21.8,4,5,9,4,0,0,3,0,0.18,0.23,0.41,0.18,0.41,Matches
475,Miloš Veljković,rs SRB,DF,Werder Bremen,27,1995,23,21,1920,21.3,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches
477,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,19,2003,26,16,1374,15.3,4,1,5,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33,Matches
478,Kevin Vogt,de GER,DF,Union Berlin,31,1991,16,16,1323,14.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
479,Kevin Vogt,de GER,DF,Hoffenheim,31,1991,16,14,1319,14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
480,Kevin Volland,de GER,"FW,MF",Union Berlin,31,1992,26,17,1345,14.9,3,4,7,1,2,3,3,2,0.20,0.27,0.47,0.07,0.33,Matches
481,Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,24,12,1153,12.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
482,Luca Waldschmidt,de GER,MF,Köln,27,1996,22,14,1146,12.7,3,0,3,3,0,1,0,0,0.24,0.00,0.24,0.24,0.24,Matches
484,Wout Weghorst,nl NED,FW,Hoffenheim,30,1992,28,24,1977,22.0,7,3,10,6,1,1,4,0,0.32,0.14,0.46,0.27,0.41,Matches
485,Julian Weigl,de GER,MF,Gladbach,27,1995,31,31,2764,30.7,2,3,5,0,2,2,10,0,0.07,0.10,0.16,0.00,0.10,Matches
487,Mitchell Weiser,de GER,MF,Werder Bremen,29,1994,30,30,2636,29.3,3,7,10,3,0,0,5,0,0.10,0.24,0.34,0.10,0.34,Matches
490,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,30,1993,20,13,1242,13.8,1,3,4,1,0,0,4,0,0.07,0.22,0.29,0.07,0.29,Matches
492,Jonas Wind,dk DEN,FW,Wolfsburg,24,1999,34,31,2651,29.5,11,7,18,11,0,1,3,0,0.37,0.24,0.61,0.37,0.61,Matches
493,Florian Wirtz,de GER,MF,Leverkusen,20,2003,32,26,2372,26.4,11,11,22,10,1,1,3,0,0.42,0.42,0.83,0.38,0.80,Matches
494,Maximilian Wittek,de GER,"MF,DF",Bochum,27,1995,21,13,1070,11.9,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34,Matches
495,Maximilian Wöber,at AUT,DF,Gladbach,25,1998,25,24,2066,23.0,2,3,5,2,0,0,4,1,0.09,0.13,0.22,0.09,0.22,Matches
496,Marius Wolf,de GER,DF,Dortmund,28,1995,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
497,Nick Woltemade,de GER,"FW,MF",Werder Bremen,21,2002,30,12,1189,13.2,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
499,Granit Xhaka,ch SUI,MF,Leverkusen,30,1992,33,32,2821,31.3,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24,1999,19,16,1453,16.1,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches
502,Robin Zentner,de GER,GK,Mainz 05,28,1994,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,23,18,1634,18.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
504,Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
