Player,Squad,Pos,Min,xG,xA,season
Giovanni Di Lorenzo,Napoli,DF,3330.0,3.556538237258792,4.0602543745189905,2024-25
Nicolás González,Juventus,FW,1789.0,4.388662149198353,1.3247456587851048,2024-25
Samuel Chukwueze,AC Milan,FW,910.0,2.7906703650951385,3.146787761710584,2024-25
Lucas Da Cunha,Como,MF,2639.0,1.5810190811753273,4.5990445874631405,2024-25
Razvan Marin,Cagliari,MF,1374.0,2.198327684774995,3.3134645614773035,2024-25
Tete Morente,Lecce,FW,2036.0,3.1021080827340484,1.8323508612811565,2024-25
Matteo Cancellieri,Parma Calcio 1913,FW,1453.0,2.508650751784444,0.5385912079364061,2024-25
Koni de Winter,Genoa,DF,2132.0,2.7674892572686076,0.27007926255464554,2024-25
Fabio Miretti,Genoa,MF,1718.0,3.491154466755688,2.2381972754374146,2024-25
Teun Koopmeiners,Juventus,FW,1998.0,4.893107362091541,2.562169134616852,2024-25
Johan Vásquez,Genoa,DF,3036.0,2.439728694036603,0.33457772713154554,2024-25
Jurgen Ekkelenkamp,Udinese,MF,1884.0,3.1339307287707925,1.634106621146202,2024-25
Thijs Dallinga,Bologna,FW,1124.0,5.5362889394164085,0.5392365166917443,2024-25
Carlos Augusto,Inter,DF,1658.0,3.478978853672743,1.9167723655700684,2024-25
Samuele Birindelli,Monza,DF,1497.0,1.8879536800086498,1.681458842009306,2024-25
Gvidas Gineitis,Torino,MF,1431.0,1.8468696102499962,2.1717008724808693,2024-25
Patrick Dorgu,Lecce,FW,1843.0,3.1648835986852646,1.512625027447939,2024-25
Gaetano Oristanio,Venezia,FW,2353.0,5.692690180614591,2.3286834582686424,2024-25
Giovanni Fabbian,Bologna,MF,992.0,2.8819183595478535,1.5135211404412985,2024-25
Fisayo Dele-Bashiru,Lazio,MF,947.0,1.4858720265328884,0.7893589623272419,2024-25
Samuel Mbangula,Juventus,MF,687.0,0.45650872960686684,1.7539049219340086,2024-25
Francisco Conceição,Juventus,FW,1320.0,3.1290370896458626,4.405173312872648,2024-25
Benjamín Domínguez,Bologna,FW,1309.0,2.4306969847530127,0.7319683395326138,2024-25
Mateo Pellegrino,Parma Calcio 1913,FW,742.0,4.878659307956696,0.4318407028913498,2024-25
Suat Serdar,Verona,MF,1380.0,1.6178497727960348,1.0614012964069843,2024-25
Angelino,Roma,DF,3182.0,1.4242041343823075,5.52251351904124,2024-25
Keinan Davis,Udinese,FW,1049.0,3.069802690297365,2.451004257425666,2024-25
Leonardo Pavoletti,Cagliari,FW,377.0,2.766921676695347,1.3929061777889729,2024-25
Darko Lazovic,Verona,DF,1467.0,2.923182776197791,3.620596608147025,2024-25
Alessio Romagnoli,Lazio,DF,2676.0,3.565914835780859,0.7020909860730171,2024-25
Manuel Locatelli,Juventus,MF,2852.0,1.728091100230813,3.160760385915637,2024-25
Andrea Belotti,Como,FW,584.0,2.582710526883602,0.5775738749653101,2024-25
Keita,Monza,FW,644.0,1.8753624334931374,0.20912368968129158,2024-25
Piotr Zielinski,Inter,MF,947.0,2.6944100074470043,0.618134144693613,2024-25
Matías Vecino,Lazio,MF,843.0,3.101402133703232,3.248251875862479,2024-25
Lorenzo Pellegrini,Roma,MF,1648.0,5.427780851721764,2.6245815753936768,2024-25
Alessandro Deiola,Cagliari,MF,1439.0,1.4592230711132288,0.776571724563837,2024-25
Christian Kabasele,Udinese,DF,1164.0,2.2601508777588606,0.35346958227455616,2024-25
Joaquín Correa,Inter,FW,701.0,2.388469398021698,1.6234094053506851,2024-25
Antonio Sanabria,Torino,FW,1321.0,2.5742118433117867,0.31946961581707,2024-25
Maxwel Cornet,Genoa,MF,240.0,1.0113862305879593,1.0651200264692307,2024-25
Matteo Gabbia,AC Milan,DF,2159.0,1.5626689977943897,0.17323392629623413,2024-25
Weston McKennie,Juventus,FW,2334.0,2.9408072270452976,4.656233137473464,2024-25
Jonathan Ikone,"Como,Fiorentina",FW,831.0,3.4286174327135086,0.49651457089930773,2024-25
Gianluca Mancini,Roma,DF,3152.0,2.963864615187049,1.0477176792919636,2024-25
Luka Jovic,AC Milan,FW,549.0,2.270533040165901,1.1450764555484056,2024-25
Nicolo Zaniolo,"Atalanta,Fiorentina",FW,665.0,1.9149079006165266,1.2455867566168308,2024-25
Andrea Colpani,Fiorentina,MF,1469.0,3.3541502580046654,1.1401456985622644,2024-25
Samuel Gigot,Lazio,DF,692.0,1.3551291171461344,0.0,2024-25
Maxence Caqueret,Como,MF,1110.0,0.7744915895164013,2.1084248200058937,2024-25
Kouadio Kone,Roma,MF,2597.0,2.9576583448797464,1.7725180741399527,2024-25
Gianluca Gaetano,Cagliari,MF,976.0,4.630177354440093,2.379545057192445,2024-25
João Félix,AC Milan,MF,761.0,2.875185754150152,1.5514497235417366,2024-25
Georgios Kyriakopoulos,Monza,DF,2865.0,1.0278923446312547,3.4542827997356653,2024-25
Lazar Samardzic,Atalanta,MF,1119.0,1.92628039047122,3.317144453525543,2024-25
Faustino Anjorin,Empoli,MF,1127.0,0.78926155064255,2.2848569825291634,2024-25
Strahinja Pavlovic,AC Milan,DF,1866.0,2.1691710744053125,1.2954732533544302,2024-25
Gabriele Zappa,Cagliari,DF,3070.0,0.7887675790116191,4.328659053891897,2024-25
Tommaso Pobega,Bologna,MF,1180.0,2.5043334010988474,1.3730711620301008,2024-25
Emmanuel Gyasi,Empoli,DF,3238.0,5.1029623951762915,1.4408680945634842,2024-25
Andrea Cambiaso,Juventus,FW,2227.0,0.9298030640929937,2.9846264300867915,2024-25
Kristjan Asllani,Inter,MF,960.0,2.2790823988616467,1.5879101548343897,2024-25
Gianluca Busio,Venezia,FW,2537.0,2.8546703048050404,1.6145903673022985,2024-25
Fabiano Parisi,Fiorentina,DF,1107.0,0.43680791184306145,1.035966550000012,2024-25
Iker Bravo,Udinese,FW,629.0,1.1998920924961567,0.5227264482527971,2024-25
Diego Coppola,Verona,DF,2928.0,1.3077915208414197,0.09275455120950937,2024-25
Morten Frendrup,Genoa,MF,3115.0,1.6894174106419086,0.7124996110796928,2024-25
Zito,Cagliari,FW,1634.0,1.856324827298522,3.8021888826042414,2024-25
Liberato Cacace,Empoli,DF,2224.0,4.268769123591483,2.0169987874105573,2024-25
Sandi Lovric,Udinese,MF,2370.0,2.558918621391058,3.4529649671167135,2024-25
Christian Gytkjær,Venezia,FW,720.0,3.4311846122145653,0.7098643705248833,2024-25
Federico Baschirotto,Lecce,DF,3420.0,1.786151384934783,0.4555621715262532,2024-25
Mikael Ellertsson,Venezia,DF,2503.0,1.3820830965414643,2.1617317385971546,2024-25
Sulemana,Atalanta,MF,282.0,0.580807913094759,0.025735890492796898,2024-25
Emanuele Valeri,Parma Calcio 1913,DF,2883.0,1.603562337346375,5.606089581735432,2024-25
Vitinha,Genoa,FW,1346.0,1.7762191742658615,4.115728894248605,2024-25
Niccolò Pisilli,Roma,MF,1198.0,3.067274132743478,0.9415066838264465,2024-25
Saúl Coco,Torino,DF,2851.0,1.9452431565150619,0.006286880001425743,2024-25
Jesper Karlsson,"Bologna,Lecce",FW,802.0,2.348971612751484,0.8065090542659163,2024-25
Tasos Douvikas,Como,FW,587.0,3.1398374401032925,1.389390304684639,2024-25
Jackson Tchatchoua,Verona,DF,3172.0,1.9549099691212177,3.5700629903003573,2024-25
Alessandro Vogliacco,"Genoa,Parma Calcio 1913",DF,1499.0,1.5824130047112703,0.12476405408233404,2024-25
Tijjani Noslin,Lazio,FW,830.0,2.656429646536708,1.5994202382862568,2024-25
Antoine Hainaut,Parma Calcio 1913,DF,1184.0,0.853666452690959,0.7657707277685404,2024-25
Nicolò Savona,Juventus,DF,1724.0,0.6217741407454014,1.6131829097867012,2024-25
David Neres,Napoli,FW,1268.0,2.9942986806854606,3.375439688563347,2024-25
Lorenzo Venturino,Genoa,MF,149.0,1.1552968937903643,0.18154338002204895,2024-25
Daniel Fila,Venezia,FW,495.0,1.9229502156376839,0.3483077250421047,2024-25
Henrikh Mkhitaryan,Inter,MF,2441.0,1.7231267150491476,3.2868451522663236,2024-25
Armando Izzo,Monza,DF,2455.0,0.48617599345743656,1.0162390042096376,2024-25
Giovanni Simeone,Napoli,FW,349.0,2.2662558434531093,0.9974416717886925,2024-25
Mattia De Sciglio,Empoli,DF,750.0,0.7994552589952946,0.13540467899292707,2024-25
Francesco Zampano,Venezia,DF,1633.0,1.283414401113987,1.1868484076112509,2024-25
Cristiano Biraghi,"Fiorentina,Torino",DF,1585.0,0.6364892479032278,3.2530914284288883,2024-25
Lorenzo De Silvestri,Bologna,DF,1074.0,1.0870488844811916,0.3082828223705292,2024-25
Patric,Lazio,DF,593.0,0.877030536532402,0.012614113278687,2024-25
Karol Linetty,Torino,MF,1548.0,0.8516321126371622,0.7127992520108819,2024-25
Pedro Pereira,Monza,DF,2689.0,1.7392617259174585,2.2384377252310514,2024-25
Edoardo Goldaniga,Como,DF,2525.0,2.380076947622001,0.2964764069765806,2024-25
Milan Badelj,Genoa,MF,1525.0,0.9570948630571365,1.2159679476171732,2024-25
Adam Masina,Torino,DF,1911.0,0.8731769127771258,0.5124717773869634,2024-25
Stefano Sensi,Monza,MF,253.0,0.8939067367464304,0.3312928956001997,2024-25
Luca Mazzitelli,Como,MF,330.0,0.2186603108420968,0.8467894122004509,2024-25
Remo Freuler,Bologna,MF,3230.0,1.4950652588158846,1.9593567317351699,2024-25
Leonardo Spinazzola,Napoli,FW,1531.0,1.021505981683731,4.10211580991745,2024-25
Alberto Grassi,Empoli,MF,2245.0,1.165816916152835,0.7257651910185814,2024-25
Sebastiano Luperto,Cagliari,DF,3240.0,2.471910698339343,0.9951823651790619,2024-25
Ante Rebic,Lecce,FW,753.0,1.7934200260788202,2.400962082669139,2024-25
Berat Gjimshiti,Atalanta,DF,2653.0,3.073660319671035,1.7291569849476218,2024-25
Lassana Coulibaly,Lecce,MF,2687.0,1.2990855276584625,1.0492202918976545,2024-25
Hassane Kamara,Udinese,DF,2020.0,0.7477439409121871,3.2552137318998575,2024-25
José Luis Palomino,Cagliari,DF,1067.0,0.2968503274023533,0.05923634022474289,2024-25
Alessio Zerbin,"Napoli,Venezia",DF,1523.0,2.1581489220261574,2.365778660401702,2024-25
Alessandro Bastoni,Inter,DF,2468.0,0.672028174623847,3.40167273581028,2024-25
Grigoris Kastanos,Verona,FW,852.0,1.0893141850829124,1.5799968745559454,2024-25
Alessandro Buongiorno,Napoli,DF,1931.0,0.7932021021842957,0.6279377229511738,2024-25
Ondrej Duda,Verona,MF,2414.0,0.8872416876256466,3.4387308126315475,2024-25
Matteo Guendouzi,Lazio,MF,3281.0,1.5578105077147484,3.081902503967285,2024-25
Philip Billing,Napoli,MF,164.0,1.9009495750069618,0.1413416489958763,2024-25
Guillermo Maripán,Torino,DF,2340.0,1.0367044052109122,1.2979081273078918,2024-25
Antoine Bernede,Verona,MF,591.0,0.21861978992819786,0.46620436757802963,2024-25
Yerry Mina,Cagliari,DF,2590.0,2.4685893896967173,0.5654018130153418,2024-25
Oumar Solet,Udinese,DF,1676.0,0.8947085021063685,1.2162842229008675,2024-25
Riccardo Sottil,"AC Milan,Fiorentina",MF,932.0,1.176107570528984,1.3874194100499153,2024-25
Luca Ranieri,Fiorentina,DF,3085.0,1.383564260788262,1.7717870529741049,2024-25
Ndary Adopo,Cagliari,MF,2416.0,1.1319589167833328,2.4681363748386502,2024-25
Jaka Bijol,Udinese,DF,2964.0,2.1401905212551355,0.6740374462679029,2024-25
Youssouf Fofana,AC Milan,MF,2516.0,1.1362495608627796,3.525792809203267,2024-25
Giangiacomo Magnani,Verona,DF,1049.0,1.5168068408966064,0.0484468974173069,2024-25
Christian Kouamé,"Empoli,Fiorentina",FW,1100.0,3.3584845028817654,2.642054849304259,2024-25
John Yeboah,Venezia,FW,1198.0,2.5314945550635457,2.961378918029368,2024-25
Nicolo Fagioli,"Fiorentina,Juventus",MF,1514.0,0.8893392160534859,3.0206517837941647,2024-25
Samuele Ricci,Torino,MF,2863.0,1.2636383641511202,0.6732697440311313,2024-25
Nicolò Cambiaghi,Bologna,FW,581.0,0.7282730583101511,2.0716569516807795,2024-25
Domagoj Bradaric,Verona,DF,1963.0,0.875758109614253,1.9564918112009764,2024-25
Amir Rrahmani,Napoli,DF,3410.0,2.2584940614178777,1.5486852955073118,2024-25
Pierre Kalulu Kyatengwa,Juventus,DF,2330.0,0.848704170435667,0.5810731491073966,2024-25
Kike Pérez,Venezia,MF,1130.0,1.3553542979061604,1.0465105026960373,2024-25
Oier Zarraga,Udinese,MF,881.0,0.2872130675241351,0.3232956565916538,2024-25
Mergim Vojvoda,"Como,Torino",DF,1836.0,0.6811647824943066,3.3965131770819426,2024-25
Ivan Ilic,Torino,MF,898.0,1.1345241209492087,0.9605423053726554,2024-25
Junior Messias,Genoa,FW,832.0,2.6005900129675865,0.6972742862999439,2024-25
Adrián Bernabé,Parma Calcio 1913,MF,1464.0,1.5122445924207568,1.6502636158838868,2024-25
Lautaro Valenti,Parma Calcio 1913,DF,1559.0,0.1997213764116168,0.14700621366500854,2024-25
Lucas Martínez Quarta,Fiorentina,DF,341.0,0.9090237375348806,0.011529176495969296,2024-25
Nicola Zalewski,"Inter,Roma",DF,963.0,0.4306339602917433,3.076297538354993,2024-25
Pontus Almqvist,Parma Calcio 1913,FW,1085.0,2.062207432463765,1.6867310833185911,2024-25
Alessandro Bianco,"Fiorentina,Monza",MF,2636.0,1.3939758026972413,1.4734479561448097,2024-25
Kacper Urbanski,"Bologna,Monza",MF,737.0,0.6933421511203051,0.8474208787083626,2024-25
Edoardo Bove,Fiorentina,MF,863.0,1.26268844678998,1.4585404973477125,2024-25
Caleb Ekuban,Genoa,FW,526.0,3.429166266694665,0.8587063550949097,2024-25
Mattia Viti,Empoli,DF,2580.0,1.0309849446639419,0.22200747951865196,2024-25
Alessandro Zanoli,Genoa,DF,1716.0,0.653908365406096,1.1977330967783928,2024-25
Michael Svoboda,Venezia,DF,1311.0,0.20009918417781591,0.9600300937891006,2024-25
Tommaso Baldanzi,Roma,MF,777.0,1.9191363900899887,1.3112524915486574,2024-25
Ridgeciano Haps,Venezia,DF,1369.0,1.4896735288202763,1.001672275364399,2024-25
Loum Tchaouna,Lazio,FW,624.0,2.584312392398715,0.6861412897706032,2024-25
Abdou Harroui,Verona,FW,452.0,2.4512249622493982,1.0444414168596268,2024-25
Adam Obert,Cagliari,DF,1072.0,1.016501558944583,0.4556614402681589,2024-25
Fali Candé,Venezia,DF,1530.0,0.8236780585721135,0.804043959826231,2024-25
Cesare Casadei,Torino,FW,1030.0,1.2500655204057693,0.39016987197101116,2024-25
Yannick Engelhardt,Como,DF,1134.0,0.8142325235530734,1.483450741507113,2024-25
Mario Gila,Lazio,DF,2740.0,0.9575563902035356,0.7198654301464558,2024-25
Samuel Iling-Junior,Bologna,MF,98.0,0.17660155147314072,0.06796083599328995,2024-25
Jordan Zemura,Udinese,DF,1401.0,1.0848796032369137,1.7748898016288877,2024-25
Souleymane Isaak Touré,Udinese,DF,742.0,0.7402979917824268,0.029086533933877945,2024-25
Patrick Ciurria,Monza,FW,1101.0,0.5166725674644113,2.2959581948816776,2024-25
Emil Holm,Bologna,DF,1129.0,0.7301032273098826,1.0090866908431053,2024-25
Federico Gatti,Juventus,DF,2207.0,2.6437892597168684,0.2836914574727416,2024-25
Lewis Ferguson,Bologna,MF,974.0,0.9484940525144339,1.5487658977508545,2024-25
Ali Dembélé,Torino,DF,369.0,0.3785240538418293,0.1086953617632389,2024-25
Amir Richardson,Fiorentina,MF,1083.0,1.0827028583735228,0.6237350255250931,2024-25
Pietro Comuzzo,Fiorentina,DF,2192.0,0.47288110665977,0.36257936246693134,2024-25
Ylber Ramadani,Lecce,MF,1831.0,0.5368887726217508,0.8912339806556702,2024-25
Noah Okafor,"AC Milan,Napoli",FW,435.0,2.230065990239382,0.7641346864402294,2024-25
Mathis Lambourde,Verona,MF,69.0,0.3416186347603798,0.08249953389167786,2024-25
Thomas Thiesson Kristensen,Udinese,DF,1747.0,0.9477472146973014,0.3604104518890381,2024-25
Martín Payero,Udinese,MF,1391.0,1.3691439758986235,1.263338158838451,2024-25
Lautaro Giannetti,Udinese,DF,892.0,0.07692697551101446,0.09514954686164856,2024-25
Brenner,Udinese,FW,389.0,0.4947841465473175,0.5186105389147997,2024-25
Alieu Njie,Torino,MF,361.0,1.2351643005385995,0.5602473244071007,2024-25
Jeff Ekhator,Genoa,FW,727.0,1.3274079076945782,1.3739267094060779,2024-25
Patrizio Masini,Genoa,MF,1528.0,0.4354055868461728,0.2544679529964924,2024-25
Mehdi Taremi,Inter,FW,781.0,3.3251225762069225,1.829333458095789,2024-25
Anas Haj Mohamed,Parma Calcio 1913,MF,450.0,1.0511461086571217,1.2685235664248466,2024-25
Dailon Livramento,Verona,FW,922.0,2.382310029119253,1.0129290595650673,2024-25
Marin Sverko,Venezia,DF,1123.0,0.20068104565143585,0.38047781586647034,2024-25
Magnus Kofod Andersen,Venezia,MF,692.0,0.2297064270824194,0.4962088577449322,2024-25
Alessandro Gabrielloni,Como,MF,109.0,0.2875324171036482,0.6300930082798004,2024-25
Jay Idzes,Venezia,DF,3130.0,2.105722848325968,1.5452221520245075,2024-25
Alieu Fadera,Como,DF,1652.0,1.7973176594823599,3.3553921189159155,2024-25
Gabriel Charpentier,Parma Calcio 1913,MF,242.0,0.852648101747036,0.6286597438156605,2024-25
Giovanni Leoni,Parma Calcio 1913,DF,1210.0,0.3942391201853752,0.013675395399332047,2024-25
Florinel Coman,Cagliari,MF,253.0,0.13129988871514797,0.013362438417971134,2024-25
Luca Caldirola,Monza,DF,865.0,0.3377504227682948,0.0862647034227848,2024-25
Yann Sommer,Inter,GK,2970.0,0.0,0.0,2024-25
Sead Kolasinac,Atalanta,DF,1917.0,0.8305487222969532,2.8309976141899824,2024-25
Mats Hummels,Roma,DF,925.0,0.6159650785848498,0.07733597233891487,2024-25
Alexis Sánchez,Udinese,FW,435.0,1.230900346301496,0.10154147073626518,2024-25
David de Gea,Fiorentina,GK,3150.0,0.0,0.5911908186972141,2024-25
Alberto Moreno,Como,DF,1740.0,0.38823137525469065,1.6175133232027292,2024-25
Kyle Walker,AC Milan,DF,658.0,0.03533044923096895,0.7268215194344521,2024-25
Dele Alli,Como,MF,8.0,0.0,0.0,2024-25
Ruben Loftus-Cheek,AC Milan,MF,1022.0,0.7318667685613036,1.7056302540004253,2024-25
Fikayo Tomori,AC Milan,DF,1590.0,0.12429790012538433,0.5303027667105198,2024-25
Juan Cuadrado,Atalanta,FW,800.0,1.4727812930941582,2.286779422312975,2024-25
Mattia Perin,Juventus,GK,450.0,0.0,0.0,2024-25
Gianluca Lapadula,Cagliari,FW,281.0,1.5435456782579422,0.06302643939852715,2024-25
Simone Scuffet,"Cagliari,Napoli",GK,1260.0,0.0,0.0,2024-25
Daniele Baselli,Como,MF,22.0,0.0,0.0,2024-25
Daniele Padelli,Udinese,GK,90.0,0.0,0.0,2024-25
Juan Jesus,Napoli,DF,1076.0,0.25975461304187775,0.10411646217107773,2024-25
Alessandro Florenzi,AC Milan,MF,4.0,0.0,0.0,2024-25
