player_name_tm,club_tm,season,market_value_eur
Antonio Nusa,RB Leipzig,2024-25,28000000.0
Tidiam Gomis,RB Leipzig,2024-25,3000000.0
Benjamin Sesko,RB Leipzig,2024-25,70000000.0
Loïs Openda,RB Leipzig,2024-25,50000000.0
Yussuf Poulsen,RB Leipzig,2024-25,5000000.0
André Silva,RB Leipzig,2024-25,4000000.0
Robert Ramsak,RB Leipzig,2024-25,
Gregor Kobel,Borussia Dortmund,2024-25,40000000.0
Alexander Meyer,Borussia Dortmund,2024-25,800000.0
Marcel Lotka,Borussia Dortmund,2024-25,800000.0
Silas Ostrzinski,Borussia Dortmund,2024-25,200000.0
Robin Lisewski,Borussia Dortmund,2024-25,
Nico Schlotterbeck,Borussia Dortmund,2024-25,40000000.0
Waldemar Anton,Borussia Dortmund,2024-25,18000000.0
Niklas Süle,Borussia Dortmund,2024-25,8000000.0
Soumaïla Coulibaly,Borussia Dortmund,2024-25,8000000.0
Ramy Bensebaini,Borussia Dortmund,2024-25,7000000.0
Emre Can,Borussia Dortmund,2024-25,7000000.0
Yannik Lührs,Borussia Dortmund,2024-25,600000.0
Filippo Mane,Borussia Dortmund,2024-25,600000.0
David Lelle,Borussia Dortmund,2024-25,200000.0
Elias Benkara,Borussia Dortmund,2024-25,
Tyler Meiser,Borussia Dortmund,2024-25,
Daniel Svensson,Borussia Dortmund,2024-25,12000000.0
Almugera Kabar,Borussia Dortmund,2024-25,1000000.0
Julian Ryerson,Borussia Dortmund,2024-25,20000000.0
Niklas Jessen,Borussia Dortmund,2024-25,225000.0
Salih Özcan,Borussia Dortmund,2024-25,4000000.0
Ayman Azhil,Borussia Dortmund,2024-25,700000.0
Felix Nmecha,Borussia Dortmund,2024-25,28000000.0
Jobe Bellingham,Borussia Dortmund,2024-25,22000000.0
Carney Chukwuemeka,Borussia Dortmund,2024-25,18000000.0
Marcel Sabitzer,Borussia Dortmund,2024-25,8000000.0
Pascal Groß,Borussia Dortmund,2024-25,5000000.0
Kjell Wätjen,Borussia Dortmund,2024-25,2500000.0
Yan Couto,Borussia Dortmund,2024-25,20000000.0
Julian Brandt,Borussia Dortmund,2024-25,25000000.0
Giovanni Reyna,Borussia Dortmund,2024-25,7000000.0
Jamie Gittens,Borussia Dortmund,2024-25,50000000.0
Julien Duranville,Borussia Dortmund,2024-25,8500000.0
Rodney Elongo-Yombo,Borussia Dortmund,2024-25,400000.0
Mathis Albert,Borussia Dortmund,2024-25,
Karim Adeyemi,Borussia Dortmund,2024-25,45000000.0
Cole Campbell,Borussia Dortmund,2024-25,1500000.0
Samuele Inácio,Borussia Dortmund,2024-25,
Serhou Guirassy,Borussia Dortmund,2024-25,45000000.0
Donyell Malen,Borussia Dortmund,2024-25,25000000.0
Maximilian Beier,Borussia Dortmund,2024-25,25000000.0
Sébastien Haller,Borussia Dortmund,2024-25,3000000.0
Jordi Paulina,Borussia Dortmund,2024-25,250000.0
Kevin Trapp,Eintracht Frankfurt,2024-25,2500000.0
Kauã Santos,Eintracht Frankfurt,2024-25,2500000.0
Nils Ramming,Eintracht Frankfurt,2024-25,300000.0
Jens Grahl,Eintracht Frankfurt,2024-25,200000.0
Yuriy Obert,Eintracht Frankfurt,2024-25,50000.0
Amil Siljevic,Eintracht Frankfurt,2024-25,
Arthur Theate,Eintracht Frankfurt,2024-25,24000000.0
Robin Koch,Eintracht Frankfurt,2024-25,18000000.0
Tuta,Eintracht Frankfurt,2024-25,15000000.0
Nnamdi Collins,Eintracht Frankfurt,2024-25,10000000.0
Aurèle Amenda,Eintracht Frankfurt,2024-25,7500000.0
Nathaniel Brown,Eintracht Frankfurt,2024-25,22000000.0
Niels Nkounkou,Eintracht Frankfurt,2024-25,3500000.0
Rasmus Kristensen,Eintracht Frankfurt,2024-25,14000000.0
Timothy Chandler,Eintracht Frankfurt,2024-25,350000.0
Ellyes Skhiri,Eintracht Frankfurt,2024-25,7500000.0
Eba Bekir Is,Eintracht Frankfurt,2024-25,500000.0
Noah Fenyő,Eintracht Frankfurt,2024-25,350000.0
Hugo Larsson,Eintracht Frankfurt,2024-25,40000000.0
Oscar Højlund,Eintracht Frankfurt,2024-25,7500000.0
Mahmoud Dahoud,Eintracht Frankfurt,2024-25,3500000.0
Junior Dina Ebimbe,Eintracht Frankfurt,2024-25,6000000.0
Can Uzun,Eintracht Frankfurt,2024-25,18000000.0
Farès Chaïbi,Eintracht Frankfurt,2024-25,9000000.0
Mario Götze,Eintracht Frankfurt,2024-25,4000000.0
Krisztián Lisztes,Eintracht Frankfurt,2024-25,2000000.0
Jean-Mattéo Bahoya,Eintracht Frankfurt,2024-25,17000000.0
Ansgar Knauff,Eintracht Frankfurt,2024-25,15000000.0
Omar Marmoush,Eintracht Frankfurt,2024-25,75000000.0
Hugo Ekitiké,Eintracht Frankfurt,2024-25,75000000.0
Elye Wahi,Eintracht Frankfurt,2024-25,22000000.0
Igor Matanovic,Eintracht Frankfurt,2024-25,5000000.0
Michy Batshuayi,Eintracht Frankfurt,2024-25,4000000.0
Alexander Nübel,VfB Stuttgart,2024-25,12000000.0
Dennis Seimen,VfB Stuttgart,2024-25,2500000.0
Fabian Bredlow,VfB Stuttgart,2024-25,800000.0
Stefan Drljaca,VfB Stuttgart,2024-25,325000.0
Finn Jeltsch,VfB Stuttgart,2024-25,20000000.0
Jeff Chabot,VfB Stuttgart,2024-25,12000000.0
Anthony Rouault,VfB Stuttgart,2024-25,10000000.0
Ameen Al-Dakhil,VfB Stuttgart,2024-25,7500000.0
Luca Jaquez,VfB Stuttgart,2024-25,6000000.0
Ramon Hendriks,VfB Stuttgart,2024-25,5000000.0
Anrie Chase,VfB Stuttgart,2024-25,3000000.0
Dan-Axel Zagadou,VfB Stuttgart,2024-25,2000000.0
Maximilian Mittelstädt,VfB Stuttgart,2024-25,20000000.0
Frans Krätzig,VfB Stuttgart,2024-25,3500000.0
Josha Vagnoman,VfB Stuttgart,2024-25,10000000.0
Leonidas Stergiou,VfB Stuttgart,2024-25,5000000.0
Pascal Stenzel,VfB Stuttgart,2024-25,2000000.0
Christopher Olivier,VfB Stuttgart,2024-25,500000.0
Angelo Stiller,VfB Stuttgart,2024-25,45000000.0
Atakan Karazor,VfB Stuttgart,2024-25,12000000.0
Yannik Keitel,VfB Stuttgart,2024-25,3500000.0
Nikolas Nartey,VfB Stuttgart,2024-25,400000.0
Enzo Millot,VfB Stuttgart,2024-25,35000000.0
Fabian Rieder,VfB Stuttgart,2024-25,6000000.0
El Bilal Touré,VfB Stuttgart,2024-25,15000000.0
Chris Führich,VfB Stuttgart,2024-25,15000000.0
Jacob Bruun Larsen,VfB Stuttgart,2024-25,5000000.0
Justin Diehl,VfB Stuttgart,2024-25,3000000.0
Jarzinho Malanga,VfB Stuttgart,2024-25,1700000.0
Benjamin Boakye,VfB Stuttgart,2024-25,500000.0
Jamie Leweling,VfB Stuttgart,2024-25,20000000.0
Silas,VfB Stuttgart,2024-25,7000000.0
Luca Raimund,VfB Stuttgart,2024-25,400000.0
Nick Woltemade,VfB Stuttgart,2024-25,30000000.0
Ermedin Demirovic,VfB Stuttgart,2024-25,22000000.0
Deniz Undav,VfB Stuttgart,2024-25,20000000.0
Wahid Faghir,VfB Stuttgart,2024-25,700000.0
Eliot Bujupi,VfB Stuttgart,2024-25,500000.0
Thomas Kastanaras,VfB Stuttgart,2024-25,400000.0
Kamil Grabara,VfL Wolfsburg,2024-25,14000000.0
Marius Müller,VfL Wolfsburg,2024-25,1500000.0
Pavao Pervan,VfL Wolfsburg,2024-25,300000.0
Niklas Klinger,VfL Wolfsburg,2024-25,100000.0
Maxence Lacroix,VfL Wolfsburg,2024-25,25000000.0
Konstantinos Koulierakis,VfL Wolfsburg,2024-25,25000000.0
Cédric Zesiger,VfL Wolfsburg,2024-25,7000000.0
Denis Vavro,VfL Wolfsburg,2024-25,7000000.0
Sebastiaan Bornauw,VfL Wolfsburg,2024-25,6000000.0
Moritz Jenz,VfL Wolfsburg,2024-25,5000000.0
David Odogu,VfL Wolfsburg,2024-25,1500000.0
Mathys Angély,VfL Wolfsburg,2024-25,600000.0
Till Neininger,VfL Wolfsburg,2024-25,
Joakim Maehle,VfL Wolfsburg,2024-25,14000000.0
Nicolas Cozza,VfL Wolfsburg,2024-25,3500000.0
Rogério,VfL Wolfsburg,2024-25,2500000.0
Kilian Fischer,VfL Wolfsburg,2024-25,6000000.0
Mads Roerslev,VfL Wolfsburg,2024-25,6000000.0
Jan Bürger,VfL Wolfsburg,2024-25,
Mattias Svanberg,VfL Wolfsburg,2024-25,12000000.0
Aster Vranckx,VfL Wolfsburg,2024-25,7000000.0
Maximilian Arnold,VfL Wolfsburg,2024-25,5000000.0
Yannick Gerhardt,VfL Wolfsburg,2024-25,2500000.0
Kevin Paredes,VfL Wolfsburg,2024-25,7500000.0
Lovro Majer,VfL Wolfsburg,2024-25,17000000.0
Bence Dárdai,VfL Wolfsburg,2024-25,12000000.0
Jakub Kaminski,VfL Wolfsburg,2024-25,5000000.0
Patrick Wimmer,VfL Wolfsburg,2024-25,15000000.0
Andreas Skov Olsen,VfL Wolfsburg,2024-25,14000000.0
Bennit Bröger,VfL Wolfsburg,2024-25,500000.0
Mohamed Amoura,VfL Wolfsburg,2024-25,32000000.0
Tiago Tomás,VfL Wolfsburg,2024-25,12000000.0
Jonas Wind,VfL Wolfsburg,2024-25,12000000.0
Lukas Nmecha,VfL Wolfsburg,2024-25,3000000.0
Kevin Behrens,VfL Wolfsburg,2024-25,1000000.0
Bartosz Bialek,VfL Wolfsburg,2024-25,800000.0
Jonathan Akaegbobi,VfL Wolfsburg,2024-25,
Moritz Nicolas,Borussia Mönchengladbach,2024-25,5000000.0
Jonas Omlin,Borussia Mönchengladbach,2024-25,2500000.0
Tiago Pereira Cardoso,Borussia Mönchengladbach,2024-25,1500000.0
Tobias Sippel,Borussia Mönchengladbach,2024-25,300000.0
Ko Itakura,Borussia Mönchengladbach,2024-25,12000000.0
Nico Elvedi,Borussia Mönchengladbach,2024-25,8000000.0
Marvin Friedrich,Borussia Mönchengladbach,2024-25,3500000.0
Fabio Chiarodia,Borussia Mönchengladbach,2024-25,2000000.0
Lukas Ullrich,Borussia Mönchengladbach,2024-25,8000000.0
Luca Netz,Borussia Mönchengladbach,2024-25,6000000.0
Joe Scally,Borussia Mönchengladbach,2024-25,10000000.0
Stefan Lainer,Borussia Mönchengladbach,2024-25,1200000.0
Julian Weigl,Borussia Mönchengladbach,2024-25,6000000.0
Niklas Swider,Borussia Mönchengladbach,2024-25,250000.0
Veit Stange,Borussia Mönchengladbach,2024-25,150000.0
Manu Koné,Borussia Mönchengladbach,2024-25,40000000.0
Rocco Reitz,Borussia Mönchengladbach,2024-25,15000000.0
Philipp Sander,Borussia Mönchengladbach,2024-25,4000000.0
Florian Neuhaus,Borussia Mönchengladbach,2024-25,3500000.0
Kevin Stöger,Borussia Mönchengladbach,2024-25,3500000.0
Robin Hack,Borussia Mönchengladbach,2024-25,12000000.0
Yvandro Borges Sanches,Borussia Mönchengladbach,2024-25,500000.0
Noah Pesch,Borussia Mönchengladbach,2024-25,300000.0
Franck Honorat,Borussia Mönchengladbach,2024-25,12000000.0
Nathan Ngoumou,Borussia Mönchengladbach,2024-25,4000000.0
Charles Herrmann,Borussia Mönchengladbach,2024-25,300000.0
Tim Kleindienst,Borussia Mönchengladbach,2024-25,17000000.0
Alassane Pléa,Borussia Mönchengladbach,2024-25,5000000.0
Tomas Cvancara,Borussia Mönchengladbach,2024-25,3000000.0
Grant-Leon Ranos,Borussia Mönchengladbach,2024-25,500000.0
Shio Fukuda,Borussia Mönchengladbach,2024-25,500000.0
Oliver Baumann,TSG 1899 Hoffenheim,2024-25,3000000.0
Luca Philipp,TSG 1899 Hoffenheim,2024-25,750000.0
Jakob Busk,TSG 1899 Hoffenheim,2024-25,250000.0
Lúkas Petersson,TSG 1899 Hoffenheim,2024-25,250000.0
Benjamin Lade,TSG 1899 Hoffenheim,2024-25,
Tim Philipp,TSG 1899 Hoffenheim,2024-25,
Leo Østigård,TSG 1899 Hoffenheim,2024-25,10000000.0
Ozan Kabak,TSG 1899 Hoffenheim,2024-25,5000000.0
Arthur Chaves,TSG 1899 Hoffenheim,2024-25,5000000.0
Robin Hranac,TSG 1899 Hoffenheim,2024-25,3500000.0
Tim Drexler,TSG 1899 Hoffenheim,2024-25,3000000.0
Kevin Akpoguma,TSG 1899 Hoffenheim,2024-25,2500000.0
Stanley Nsoki,TSG 1899 Hoffenheim,2024-25,2500000.0
Attila Szalai,TSG 1899 Hoffenheim,2024-25,1700000.0
Noah König,TSG 1899 Hoffenheim,2024-25,250000.0
David Jurásek,TSG 1899 Hoffenheim,2024-25,5000000.0
Christopher Lenz,TSG 1899 Hoffenheim,2024-25,500000.0
Hennes Behrens,TSG 1899 Hoffenheim,2024-25,350000.0
Valentin Gendrey,TSG 1899 Hoffenheim,2024-25,7000000.0
Luca Erlein,TSG 1899 Hoffenheim,2024-25,300000.0
Lars Strobl,TSG 1899 Hoffenheim,2024-25,25000.0
Anton Stach,TSG 1899 Hoffenheim,2024-25,14000000.0
Florian Grillitsch,TSG 1899 Hoffenheim,2024-25,2000000.0
Diadié Samassékou,TSG 1899 Hoffenheim,2024-25,1000000.0
Umut Tohumcu,TSG 1899 Hoffenheim,2024-25,6000000.0
Grischa Prömel,TSG 1899 Hoffenheim,2024-25,3000000.0
Dennis Geiger,TSG 1899 Hoffenheim,2024-25,2000000.0
Finn Becker,TSG 1899 Hoffenheim,2024-25,2000000.0
Luka Duric,TSG 1899 Hoffenheim,2024-25,250000.0
Pavel Kaderabek,TSG 1899 Hoffenheim,2024-25,1700000.0
Alexander Prass,TSG 1899 Hoffenheim,2024-25,5000000.0
Andrej Kramaric,TSG 1899 Hoffenheim,2024-25,4000000.0
Julian Justvan,TSG 1899 Hoffenheim,2024-25,2200000.0
Florian Micheler,TSG 1899 Hoffenheim,2024-25,500000.0
Bazoumana Touré,TSG 1899 Hoffenheim,2024-25,9000000.0
Marius Bülter,TSG 1899 Hoffenheim,2024-25,2500000.0
Paul Hennrich,TSG 1899 Hoffenheim,2024-25,400000.0
Adam Hlozek,TSG 1899 Hoffenheim,2024-25,18000000.0
Gift Orban,TSG 1899 Hoffenheim,2024-25,10000000.0
Max Moerstedt,TSG 1899 Hoffenheim,2024-25,7000000.0
Mergim Berisha,TSG 1899 Hoffenheim,2024-25,3500000.0
Haris Tabakovic,TSG 1899 Hoffenheim,2024-25,2500000.0
Erencan Yardımcı,TSG 1899 Hoffenheim,2024-25,2500000.0
Ihlas Bebou,TSG 1899 Hoffenheim,2024-25,1000000.0
David Mokwa,TSG 1899 Hoffenheim,2024-25,1000000.0
Simon Kalambayi,TSG 1899 Hoffenheim,2024-25,175000.0
Noah Atubolu,SC Freiburg,2024-25,18000000.0
Florian Müller,SC Freiburg,2024-25,1200000.0
Jannik Huth,SC Freiburg,2024-25,400000.0
Philipp Lienhart,SC Freiburg,2024-25,12000000.0
Max Rosenfelder,SC Freiburg,2024-25,8000000.0
Matthias Ginter,SC Freiburg,2024-25,7000000.0
Bruno Ogbus,SC Freiburg,2024-25,1000000.0
Manuel Gulde,SC Freiburg,2024-25,400000.0
Jordy Makengo,SC Freiburg,2024-25,6000000.0
Christian Günter,SC Freiburg,2024-25,3500000.0
Kenneth Schmidt,SC Freiburg,2024-25,800000.0
Roland Sallai,SC Freiburg,2024-25,10000000.0
Kiliann Sildillia,SC Freiburg,2024-25,10000000.0
Lukas Kübler,SC Freiburg,2024-25,1500000.0
Patrick Osterhage,SC Freiburg,2024-25,10000000.0
Nicolas Höfler,SC Freiburg,2024-25,500000.0
Maximilian Eggestein,SC Freiburg,2024-25,10000000.0
Johan Manzambi,SC Freiburg,2024-25,8000000.0
Yann Sturm,SC Freiburg,2024-25,500000.0
Merlin Röhl,SC Freiburg,2024-25,12000000.0
Daniel-Kofi Kyereh,SC Freiburg,2024-25,800000.0
Vincenzo Grifo,SC Freiburg,2024-25,6000000.0
Noah Weißhaupt,SC Freiburg,2024-25,5000000.0
Florent Muslija,SC Freiburg,2024-25,1800000.0
Ritsu Doan,SC Freiburg,2024-25,25000000.0
Eren Dinkçi,SC Freiburg,2024-25,8000000.0
Niklas Beste,SC Freiburg,2024-25,7000000.0
Maximilian Philipp,SC Freiburg,2024-25,800000.0
Junior Adamu,SC Freiburg,2024-25,5000000.0
Lucas Höler,SC Freiburg,2024-25,3000000.0
Michael Gregoritsch,SC Freiburg,2024-25,3000000.0
Robin Zentner,1.FSV Mainz 05,2024-25,4000000.0
Lasse Rieß,1.FSV Mainz 05,2024-25,400000.0
Daniel Batz,1.FSV Mainz 05,2024-25,250000.0
Andreas Hanche-Olsen,1.FSV Mainz 05,2024-25,6000000.0
Dominik Kohr,1.FSV Mainz 05,2024-25,3500000.0
Maxim Leitsch,1.FSV Mainz 05,2024-25,1500000.0
Danny da Costa,1.FSV Mainz 05,2024-25,1500000.0
Stefan Bell,1.FSV Mainz 05,2024-25,800000.0
Maxim Dal,1.FSV Mainz 05,2024-25,150000.0
Phillipp Mwene,1.FSV Mainz 05,2024-25,1800000.0
Anthony Caci,1.FSV Mainz 05,2024-25,12000000.0
Silvan Widmer,1.FSV Mainz 05,2024-25,1200000.0
Kaishu Sano,1.FSV Mainz 05,2024-25,20000000.0
Lennard Maloney,1.FSV Mainz 05,2024-25,3500000.0
Edimilson Fernandes,1.FSV Mainz 05,2024-25,3000000.0
Nadiem Amiri,1.FSV Mainz 05,2024-25,20000000.0
Daniel Gleiber,1.FSV Mainz 05,2024-25,225000.0
Nikolas Veratschnig,1.FSV Mainz 05,2024-25,1500000.0
Paul Nebel,1.FSV Mainz 05,2024-25,24000000.0
Hyun-seok Hong,1.FSV Mainz 05,2024-25,3500000.0
Jae-sung Lee,1.FSV Mainz 05,2024-25,2500000.0
Marco Richter,1.FSV Mainz 05,2024-25,1500000.0
Aymen Barkok,1.FSV Mainz 05,2024-25,500000.0
Arnaud Nordin,1.FSV Mainz 05,2024-25,5000000.0
Armindo Sieb,1.FSV Mainz 05,2024-25,3000000.0
Jonathan Burkardt,1.FSV Mainz 05,2024-25,35000000.0
Nelson Weiper,1.FSV Mainz 05,2024-25,10000000.0
Karim Onisiwo,1.FSV Mainz 05,2024-25,800000.0
Finn Dahmen,FC Augsburg,2024-25,9000000.0
Nediljko Labrovic,FC Augsburg,2024-25,2500000.0
Daniel Klein,FC Augsburg,2024-25,150000.0
Chrislain Matsima,FC Augsburg,2024-25,22000000.0
Felix Uduokhai,FC Augsburg,2024-25,7000000.0
Keven Schlotterbeck,FC Augsburg,2024-25,6000000.0
Noahkai Banks,FC Augsburg,2024-25,6000000.0
Maximilian Bauer,FC Augsburg,2024-25,2000000.0
Jeffrey Gouweleeuw,FC Augsburg,2024-25,1500000.0
Reece Oxford,FC Augsburg,2024-25,500000.0
Felix Meiser,FC Augsburg,2024-25,150000.0
David Deger,FC Augsburg,2024-25,100000.0
Dimitrios Giannoulis,FC Augsburg,2024-25,3000000.0
Mads Pedersen,FC Augsburg,2024-25,2000000.0
Marius Wolf,FC Augsburg,2024-25,3000000.0
Henri Koudossou,FC Augsburg,2024-25,2000000.0
Robert Gumny,FC Augsburg,2024-25,1500000.0
Kristijan Jakic,FC Augsburg,2024-25,6500000.0
Niklas Dorsch,FC Augsburg,2024-25,3500000.0
Tim Breithaupt,FC Augsburg,2024-25,2500000.0
Mahmut Kücüksahin,FC Augsburg,2024-25,175000.0
Arne Engels,FC Augsburg,2024-25,12000000.0
Frank Onyeka,FC Augsburg,2024-25,7000000.0
Arne Maier,FC Augsburg,2024-25,4000000.0
Elvis Rexhbecaj,FC Augsburg,2024-25,3500000.0
Alexis Claude-Maurice,FC Augsburg,2024-25,12000000.0
Mert Kömür,FC Augsburg,2024-25,5000000.0
Fredrik Jensen,FC Augsburg,2024-25,3500000.0
Juan Cabrera,FC Augsburg,2024-25,300000.0
Rubén Vargas,FC Augsburg,2024-25,7000000.0
Yusuf Kabadayi,FC Augsburg,2024-25,1500000.0
Phillip Tietz,FC Augsburg,2024-25,5000000.0
Samuel Essende,FC Augsburg,2024-25,4500000.0
Steve Mounié,FC Augsburg,2024-25,2000000.0
Frederik Rönnow,1.FC Union Berlin,2024-25,3000000.0
Alexander Schwolow,1.FC Union Berlin,2024-25,500000.0
Carl Klaus,1.FC Union Berlin,2024-25,350000.0
Diogo Leite,1.FC Union Berlin,2024-25,17000000.0
Danilho Doekhi,1.FC Union Berlin,2024-25,13000000.0
Leopold Querfeld,1.FC Union Berlin,2024-25,13000000.0
Paul Jaeckel,1.FC Union Berlin,2024-25,1000000.0
Kevin Vogt,1.FC Union Berlin,2024-25,1000000.0
Oluwaseun Ogbemudia,1.FC Union Berlin,2024-25,
Tom Rothe,1.FC Union Berlin,2024-25,10000000.0
Robin Gosens,1.FC Union Berlin,2024-25,8000000.0
Jérôme Roussillon,1.FC Union Berlin,2024-25,800000.0
Josip Juranovic,1.FC Union Berlin,2024-25,4000000.0
Christopher Trimmel,1.FC Union Berlin,2024-25,600000.0
Aljoscha Kemlein,1.FC Union Berlin,2024-25,7000000.0
Rani Khedira,1.FC Union Berlin,2024-25,2500000.0
András Schäfer,1.FC Union Berlin,2024-25,5000000.0
László Bénes,1.FC Union Berlin,2024-25,3000000.0
Janik Haberer,1.FC Union Berlin,2024-25,2500000.0
Lucas Tousart,1.FC Union Berlin,2024-25,2500000.0
Robert Skov,1.FC Union Berlin,2024-25,4000000.0
