Player,Squad,Pos,Min,xG,xA,season
Arthur,Fiorentina,MF,2030.0,1.0155868381261826,1.9102045139297843,2023-24
Ismael Bennacer,AC Milan,MF,1158.0,1.8503064960241318,2.435472975485027,2023-24
Jens Odgaard,Bologna,FW,430.0,1.2369104344397783,0.11001264676451683,2023-24
Christian Kouamé,Fiorentina,FW,1073.0,2.1881829909980297,2.137999728322029,2023-24
Lameck Banda,Lecce,FW,1381.0,4.250229399651289,2.862423125654459,2023-24
Valentin Gendrey,Lecce,DF,3054.0,1.349260602146387,1.8709439719095826,2023-24
Eljif Elmas,Napoli,FW,326.0,0.5556726865470409,0.2568822242319584,2023-24
Morten Thorsby,Genoa,MF,1127.0,2.0728363944217563,1.581761445850134,2023-24
Nahitan Nández,Cagliari,FW,2374.0,3.6481877425685525,2.559912462718785,2023-24
Riccardo Calafiori,Bologna,DF,2342.0,1.367072181776166,1.7191182393580675,2023-24
Ilario Monterisi,Frosinone,DF,1470.0,1.4172419514507055,0.3920033145695925,2023-24
El Bilal Touré,Atalanta,FW,369.0,1.882786586880684,1.0414742417633533,2023-24
Oier Zarraga,Udinese,MF,383.0,0.5558614768087864,0.03476953040808439,2023-24
Reinier,Frosinone,FW,1089.0,1.4411808121949434,1.6300423173233867,2023-24
Pontus Almqvist,Lecce,FW,2132.0,2.9668203815817833,3.025027060881257,2023-24
Radu Dragusin,Genoa,DF,1710.0,1.2185589708387852,0.9097644370049238,2023-24
Viktor Kovalenko,Empoli,MF,595.0,1.2719546630978584,0.8952885717153549,2023-24
Andrea Cambiaso,Juventus,FW,2410.0,3.4012876134365797,3.7686108807101846,2023-24
Nedim Bajrami,Sassuolo,FW,1326.0,2.2069415310397744,1.6387284640222788,2023-24
Nadir Zortea,"Atalanta,Frosinone",DF,1389.0,0.5186185883358121,3.534176256507635,2023-24
Matheus Henrique,Sassuolo,MF,2502.0,3.3476949287578464,1.78012574929744,2023-24
Tommaso Baldanzi,"Empoli,Roma",FW,1261.0,2.6789792524650693,2.006355500780046,2023-24
Diego Coppola,Verona,DF,1639.0,1.7048195209354162,0.19921759143471718,2023-24
Morten Frendrup,Genoa,DF,3154.0,1.5405127331614494,2.2738952478393912,2023-24
Sulemana,Cagliari,MF,1349.0,0.5607676235958934,0.16668011527508497,2023-24
Valentín Carboni,Monza,MF,1137.0,2.1189415901899338,1.994642379693687,2023-24
Vitinha,Genoa,FW,273.0,1.1880891853943467,0.15606147795915604,2023-24
Kenan Yildiz,Juventus,FW,923.0,1.904007162898779,1.6226798808202147,2023-24
Dean Huijsen,"Juventus,Roma",DF,494.0,0.5376391168683767,0.06008364260196686,2023-24
Patrick Dorgu,Lecce,FW,1553.0,2.840239219367504,2.0495039699599147,2023-24
Alberto Dossena,Cagliari,DF,2978.0,2.615106286481023,2.2161922603845596,2023-24
Gaetano Oristanio,Cagliari,FW,1094.0,2.0435856729745865,0.8276610802859068,2023-24
Oussama El Azzouzi,Bologna,MF,520.0,0.47240643948316574,0.9569269753992558,2023-24
Martín Payero,Udinese,MF,1796.0,1.4152702372521162,1.6361295226961374,2023-24
Karol Swiderski,Verona,FW,484.0,2.0812334790825844,0.39347346872091293,2023-24
Luca Caldirola,Monza,DF,2140.0,0.723320740275085,0.4904024042189121,2023-24
Ricardo Rodríguez,Torino,DF,2792.0,0.27660370990633965,1.4691500328481197,2023-24
Sead Kolasinac,Atalanta,DF,2206.0,1.1113558299839497,0.8098294232040644,2023-24
Pedro,Lazio,FW,753.0,1.8198607312515378,2.2389940647408366,2023-24
Tammy Abraham,Roma,FW,230.0,0.694375567138195,0.15088423620909452,2023-24
Federico Fazio,Salernitana,DF,1353.0,0.6082127429544926,0.12300548981875181,2023-24
