Player,Squad,Pos,Min,xG,xA,season
Habib Diarra,Strasbourg,FW,2366.0,3.5871366877108812,5.707039427012205,2024-25
Felix Lemarechal,Strasbourg,FW,1803.0,4.074193011969328,2.756311032921076,2024-25
Edon Zhegrova,Lille,FW,1007.0,2.136358229443431,2.4372936272993684,2024-25
Ado Onaiwu,Auxerre,FW,894.0,4.120357080362737,1.239742711186409,2024-25
Junya Ito,Reims,FW,2721.0,6.0532150492072105,8.402560830116272,2024-25
Oumar Diakité,Reims,FW,1696.0,6.127487167716026,1.737616403028369,2024-25
Douglas Augusto,Nantes,MF,2336.0,4.262156402692199,1.7073585921898484,2024-25
Josué Casimir,Le Havre,FW,2024.0,3.7103644404560328,3.4613285548985004,2024-25
Shavy Babicka,Toulouse,MF,1147.0,3.4805359933525324,2.3861435540020466,2024-25
Matias Fernandez-Pardo,Lille,FW,1060.0,3.14273495413363,2.6074153184890747,2024-25
Goduine Koyalipou,Lens,FW,909.0,6.52647197060287,0.9416590295732021,2024-25
Chuba Akpom,Lille,FW,633.0,4.438022810965776,0.8961769826710224,2024-25
Aleksandr Golovin,Monaco,MF,1158.0,2.203651662915945,2.4195409286767244,2024-25
Adrien Thomasson,Lens,MF,2640.0,6.380997622385621,6.008343517780304,2024-25
Valentin Rongier,Marseille,DF,1565.0,0.9653551829978824,1.6787051931023598,2024-25
Morgan Sanson,Nice,MF,241.0,1.5765414908528328,0.03384215012192726,2024-25
Wesley Said,Lens,FW,910.0,2.9539465494453907,0.9452822618186474,2024-25
Kenny Lala,Brest,DF,2686.0,2.9341260250657797,3.9025520822033286,2024-25
Ibrahima Niane,Angers,FW,907.0,7.7335671335458755,1.095839424058795,2024-25
Romain Faivre,Brest,FW,901.0,2.7113099172711372,2.217785481363535,2024-25
Mitchel Bakker,Lille,FW,1144.0,3.167341787368059,2.6740984795615077,2024-25
Mohamed Ali-Cho,Nice,FW,1667.0,4.292237624526024,4.445762487128377,2024-25
Jonathan Clauss,Nice,DF,2337.0,2.750055531039834,8.35056571289897,2024-25
